id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,index_12_head,index_23_head,index_3c_head,index_4c_head,index_5c_head,detune_carrier_head,feedback_head,lfo_rate_head,lfo_depth_cents_head,key_scaling_head,env_mod_attack_head,env_mod_decay_head,env_mod_sustain_head,env_mod_release_head,env_car_attack_head,env_car_decay_head,env_car_sustain_head,env_car_release_head
265,series3_parallel2,586.3908,0.2,2.7014,5.0825,1.24,2.1256,4.0975,9.4951,0.1838,8.6792,3.5989,0.4806,0.0082,0.1421,0.4839,0.0573,0.001,0.1555,0.5746,0.0362,3,-2.321928,9.195719,2.7014,5.0825,1.24,2.1256,4.0975,9.4951,0.1838,8.6792,3.5989,0.4806,-6.9301605,-2.8150215,0.4839,-4.125321,-9.965784,-2.6850135,0.5746,-4.7878666
169,series3,181.2621,1.5,0.9743,2.5698,2.2786,1.3848,4.8573,-8.6855,0.3588,8.3027,10.0935,0.5185,0.0082,0.3512,0.2142,0.0225,0.0466,0.4897,0.7936,0.0525,2,0.5849625,7.5019336,0.9743,2.5698,2.2786,1.3848,4.8573,-8.6855,0.3588,8.3027,10.0935,0.5185,-6.9301605,-1.5096352,0.2142,-5.4739313,-4.4235263,-1.0300299,0.7936,-4.2515388
872,series3_parallel2,322.5533,4.0,4.7681,2.4751,0.9207,3.7749,1.7257,-2.0087,0.2223,0.6654,11.7857,0.4162,0.0206,0.0585,0.3807,0.0832,0.0119,0.0513,0.9349,0.4594,3,2.0,8.333394,4.7681,2.4751,0.9207,3.7749,1.7257,-2.0087,0.2223,0.6654,11.7857,0.4162,-5.601212,-4.0954194,0.3807,-3.5872726,-6.3928947,-4.2848973,0.9349,-1.1221772
12,parallel5,71.5667,0.125,3.7234,0.8032,3.9928,1.6283,1.4773,-9.4396,0.1072,0.3947,15.6191,0.5176,0.0022,0.0326,0.4043,0.0273,0.0403,0.0644,0.6261,0.079,0,-3.0,6.1612167,3.7234,0.8032,3.9928,1.6283,1.4773,-9.4396,0.1072,0.3947,15.6191,0.5176,-8.82828,-4.9389844,0.4043,-5.1949553,-4.633076,-3.9567955,0.6261,-3.6620035
1909,parallel5,360.2369,0.3333,2.3178,4.3728,1.0901,3.7672,3.4722,-6.8213,0.1402,3.8276,0.0994,0.6016,0.0041,0.1767,0.5634,0.2937,0.0018,0.0739,0.7837,0.4515,0,-1.5851068,8.492803,2.3178,4.3728,1.0901,3.7672,3.4722,-6.8213,0.1402,3.8276,0.0994,0.6016,-7.9301605,-2.500626,0.5634,-1.7675848,-9.117787,-3.758282,0.7837,-1.1472021
52,series2x2_parallel1,65.6226,0.5,0.2606,2.9679,3.9232,0.2713,2.3888,-4.2827,0.1595,6.1102,6.4572,0.705,0.0312,0.1038,0.6486,0.5062,0.0099,0.113,0.3398,0.0411,1,-1.0,6.036121,0.2606,2.9679,3.9232,0.2713,2.3888,-4.2827,0.1595,6.1102,6.4572,0.705,-5.0023103,-3.2681217,0.6486,-0.98222053,-6.6583557,-3.1456053,0.3398,-4.6047177
1425,series3,306.0146,1.0,2.3552,3.5096,2.7443,3.1609,3.3645,11.6395,0.0779,6.9062,9.228,0.275,0.0187,0.1463,0.559,0.2114,0.0021,0.1492,0.6404,0.7739,2,0.0,8.257457,2.3552,3.5096,2.7443,3.1609,3.3645,11.6395,0.0779,6.9062,9.228,0.275,-5.740818,-2.7729983,0.559,-2.2419527,-8.895395,-2.7446804,0.6404,-0.369781
1150,parallel5,97.5614,0.125,1.6619,5.3251,3.9022,3.0761,1.3203,8.3422,0.3522,4.5761,7.2292,0.5217,0.0079,0.075,0.4765,0.1257,0.009,0.6259,0.8429,0.3441,0,-3.0,6.6082387,1.6619,5.3251,3.9022,3.0761,1.3203,8.3422,0.3522,4.5761,7.2292,0.5217,-6.9839315,-3.7369657,0.4765,-2.9919436,-6.7958593,-0.675996,0.8429,-1.5391002
1100,parallel5,391.6337,0.125,1.1024,0.529,2.4656,2.6828,1.0242,-7.7883,0.1842,4.1484,9.7525,0.6887,0.0558,0.0897,0.7857,0.4324,0.0362,0.0827,0.9094,0.4807,0,-3.0,8.613361,1.1024,0.529,2.4656,2.6828,1.0242,-7.7883,0.1842,4.1484,9.7525,0.6887,-4.163591,-3.4787483,0.7857,-1.2095616,-4.7878666,-3.595969,0.9094,-1.0567913
797,parallel5,95.9866,1.5,2.8227,2.7693,2.3717,4.1943,3.0106,0.3396,0.0086,1.1914,8.7602,0.1593,0.0724,0.0612,0.4117,0.3549,0.104,0.2437,0.4432,0.7806,0,0.5849625,6.584761,2.8227,2.7693,2.3717,4.1943,3.0106,0.3396,0.0086,1.1914,8.7602,0.1593,-3.7878664,-4.0303245,0.4117,-1.4945155,-3.2653446,-2.0368218,0.4432,-0.3573446
1182,parallel5,617.158,0.5,1.859,1.8258,1.0418,3.2889,0.9292,7.691,0.2084,5.1762,19.7435,0.7269,0.0391,0.0956,0.7313,0.0338,0.0022,0.1963,0.5408,0.1669,0,-1.0,9.269496,1.859,1.8258,1.0418,3.2889,0.9292,7.691,0.2084,5.1762,19.7435,0.7269,-4.6766877,-3.3868456,0.7313,-4.886833,-8.82828,-2.348868,0.5408,-2.5829442
1848,parallel5,131.5836,1.5,1.0926,0.3709,1.4719,2.3605,1.3758,2.3901,0.4382,2.2022,16.8366,0.2416,0.0215,0.2487,0.1822,0.267,0.0849,0.1661,0.4403,0.0687,0,0.5849625,7.039836,1.0926,0.3709,1.4719,2.3605,1.3758,2.3901,0.4382,2.2022,16.8366,0.2416,-5.5395193,-2.0075216,0.1822,-1.9050884,-3.5580916,-2.589876,0.4403,-3.8635461
1976,series3,851.1014,1.0,0.1847,0.6033,1.5431,3.8058,1.2992,-5.125,0.0534,4.7959,20.061,0.4024,0.0767,0.0303,0.6954,0.184,0.0141,0.6308,0.3062,0.0314,2,0.0,9.733187,0.1847,0.6033,1.5431,3.8058,1.2992,-5.125,0.0534,4.7959,20.061,0.4024,-3.7046297,-5.0445385,0.6954,-2.4422224,-6.148161,-0.6647454,0.3062,-4.9930916
356,series2x2_parallel1,161.7461,1.0,5.377,2.6213,2.3709,1.1518,1.1603,4.7463,0.27,2.746,14.1114,0.0906,0.0066,0.0408,0.524,0.0792,0.0017,0.1133,0.9274,0.0938,1,0.0,7.337587,5.377,2.6213,2.3709,1.1518,1.1603,4.7463,0.27,2.746,14.1114,0.0906,-7.243318,-4.615287,0.524,-3.6583557,-9.20025,-3.1417801,0.9274,-3.4142683
1103,series3_parallel2,395.292,0.125,2.9132,1.4189,0.8511,3.1396,2.7496,6.509,0.3659,2.2731,1.4394,0.7987,0.0035,0.1098,0.4456,0.0344,0.0109,0.5422,0.6014,0.0378,3,-3.0,8.626775,2.9132,1.4189,0.8511,3.1396,2.7496,6.509,0.3659,2.2731,1.4394,0.7987,-8.158429,-3.18705,0.4456,-4.861448,-6.519528,-0.8831029,0.6014,-4.72547
1927,series2x2_parallel1,119.8748,2.0,3.4767,3.6296,1.4448,2.9579,1.6683,10.3794,0.2474,2.7359,19.6589,0.798,0.0093,0.365,0.2314,0.1779,0.0098,0.3465,0.2919,0.674,1,1.0,6.9053845,3.4767,3.6296,1.4448,2.9579,1.6683,10.3794,0.2474,2.7359,19.6589,0.798,-6.7485538,-1.4540316,0.2314,-2.4908617,-6.6730027,-1.5290728,0.2919,-0.5691795
1838,series3_parallel2,78.4045,0.125,0.4163,0.9914,2.8719,3.1042,5.0246,10.0285,0.1323,2.6386,14.998,0.1661,0.0025,0.5224,0.7177,0.4207,0.0064,0.3869,0.3945,0.0774,3,-3.0,6.292865,0.4163,0.9914,2.8719,3.1042,5.0246,10.0285,0.1323,2.6386,14.998,0.1661,-8.643856,-0.9367731,0.7177,-1.2491362,-7.2877126,-1.3699673,0.3945,-3.6915226
1466,series2x2_parallel1,342.5395,0.2,2.0056,3.5713,1.67,0.9728,1.4231,6.7384,0.1967,2.8434,3.6,0.4047,0.0043,0.1493,0.2375,0.1695,0.0024,0.0672,0.8866,0.186,1,-2.321928,8.420127,2.0056,3.5713,1.67,0.9728,1.4231,6.7384,0.1967,2.8434,3.6,0.4047,-7.861448,-2.743714,0.2375,-2.560643,-8.70275,-3.895395,0.8866,-2.4266255
841,series3_parallel2,717.2132,0.6667,2.7268,2.4762,5.6396,2.1509,3.7919,-10.8929,0.3762,1.2333,16.111,0.0256,0.0574,0.2813,0.3028,0.2497,0.0013,0.4897,0.9117,0.1965,3,-0.58489037,9.4862585,2.7268,2.4762,5.6396,2.1509,3.7919,-10.8929,0.3762,1.2333,16.111,0.0256,-4.1228056,-1.8298185,0.3028,-2.0017323,-9.587273,-1.0300299,0.9117,-2.3473988
469,series2x2_parallel1,461.8577,0.3333,4.5134,1.8498,0.4735,5.2012,0.2101,2.7054,0.4357,6.5537,8.027,0.7113,0.0044,0.0744,0.46,0.484,0.0627,0.3102,0.4914,0.0539,1,-1.5851068,8.851305,4.5134,1.8498,0.4735,5.2012,0.2101,2.7054,0.4357,6.5537,8.027,0.7113,-7.828281,-3.7485535,0.46,-1.046921,-3.9953907,-1.6887294,0.4914,-4.213571
1196,parallel5,246.8991,0.3333,1.5275,2.6403,1.657,3.9272,4.0153,-7.7565,0.0368,1.8263,3.843,0.4403,0.0716,0.0625,0.4606,0.2769,0.0011,0.4101,0.7843,0.2893,0,-1.5851068,7.9477777,1.5275,2.6403,1.657,3.9272,4.0153,-7.7565,0.0368,1.8263,3.843,0.4403,-3.8038967,-4.0,0.4606,-1.852563,-9.82828,-1.2859523,0.7843,-1.7893618
280,series3_parallel2,704.92,0.5,3.9146,2.8436,1.4345,3.7189,1.7207,-5.6667,0.0722,4.7421,18.5828,0.5683,0.009,0.1346,0.1831,0.0395,0.0025,0.3427,0.5113,0.1717,3,-1.0,9.461316,3.9146,2.8436,1.4345,3.7189,1.7207,-5.6667,0.0722,4.7421,18.5828,0.5683,-6.7958593,-2.8932498,0.1831,-4.6620035,-8.643856,-1.5449818,0.5113,-2.542038
6,series3_parallel2,359.9651,0.6667,1.0857,0.7859,1.312,0.5894,0.5995,-5.0572,0.332,5.7762,17.9754,0.1765,0.014,0.071,0.499,0.029,0.0048,0.1565,0.5544,0.0344,3,-0.58489037,8.491714,1.0857,0.7859,1.312,0.5894,0.5995,-5.0572,0.332,5.7762,17.9754,0.1765,-6.158429,-3.8160372,0.499,-5.1078033,-7.7027497,-2.6757655,0.5544,-4.861448
77,series3,459.1092,0.125,3.4153,2.848,1.294,2.335,1.8702,-8.2882,0.2944,4.3081,7.0428,0.3946,0.0033,0.0652,0.8508,0.3723,0.0149,0.0683,0.4279,0.3093,2,-3.0,8.842693,3.4153,2.848,1.294,2.335,1.8702,-8.2882,0.2944,4.3081,7.0428,0.3946,-8.243319,-3.9389842,0.8508,-1.4254625,-6.068544,-3.8719707,0.4279,-1.6929213
693,parallel5,201.092,0.125,3.0318,2.3514,0.6413,2.955,3.1494,-9.558,0.2224,2.8447,15.1645,0.2331,0.0045,0.0685,0.5124,0.3024,0.117,0.2491,0.6001,0.3484,0,-3.0,7.651712,3.0318,2.3514,0.6413,2.955,3.1494,-9.558,0.2224,2.8447,15.1645,0.2331,-7.7958593,-3.8677523,0.5124,-1.72547,-3.0954196,-2.005203,0.6001,-1.5211835
1446,series3,152.6161,2.0,3.1619,0.6711,4.3338,3.6569,1.022,10.0199,0.0916,8.1029,4.709,0.4876,0.0066,0.3174,0.3224,0.0682,0.0092,0.0901,0.6255,0.5376,2,1.0,7.253763,3.1619,0.6711,4.3338,3.6569,1.022,10.0199,0.0916,8.1029,4.709,0.4876,-7.243318,-1.6556259,0.3224,-3.8740845,-6.7641506,-3.4723291,0.6255,-0.895395
1673,series2x2_parallel1,127.274,0.125,2.8322,5.3309,4.9876,5.4527,4.6333,-4.2441,0.0698,6.43,11.9504,0.7003,0.0037,0.0421,0.5639,0.2579,0.0042,0.0462,0.138,0.0524,1,-3.0,6.991794,2.8322,5.3309,4.9876,5.4527,4.6333,-4.2441,0.0698,6.43,11.9504,0.7003,-8.078259,-4.570036,0.5639,-1.9551163,-7.895395,-4.435963,0.138,-4.254289
2037,series2x2_parallel1,110.6244,0.5,0.5566,0.3346,1.4124,1.0173,2.1054,8.833,0.2817,5.8453,1.2915,0.7409,0.0187,0.1855,0.6188,0.0438,0.0094,0.1074,0.1794,0.0358,1,-1.0,6.789526,0.5566,0.3346,1.4124,1.0173,2.1054,8.833,0.2817,5.8453,1.2915,0.7409,-5.740818,-2.4305089,0.6188,-4.512925,-6.733124,-3.218934,0.1794,-4.8038964
1764,parallel5,103.1688,1.0,2.6702,0.4652,1.0745,2.8273,5.0835,3.2203,0.0277,7.0671,18.9219,0.1363,0.0023,0.2502,0.4247,0.1448,0.0159,0.0651,0.228,0.6271,0,0.0,6.688863,2.6702,0.4652,1.0745,2.8273,5.0835,3.2203,0.0277,7.0671,18.9219,0.1363,-8.764151,-1.9988463,0.4247,-2.7878664,-5.974829,-3.9411986,0.228,-0.67323256
1240,parallel5,660.5509,1.0,1.7636,0.9548,0.8714,0.4104,2.4049,5.7912,0.0563,0.631,5.9345,0.2756,0.026,0.3155,0.8089,0.1327,0.0115,0.0538,0.6241,0.2264,0,0.0,9.367526,1.7636,0.9548,0.8714,0.4104,2.4049,5.7912,0.0563,0.631,5.9345,0.2756,-5.2653446,-1.6642882,0.8089,-2.9137597,-6.442222,-4.21625,0.6241,-2.143054
738,parallel5,169.4263,0.1667,2.9921,5.1699,0.5696,2.0654,3.2099,-10.094,0.273,0.9036,3.4882,0.2912,0.0035,0.1725,0.3455,0.2091,0.0029,0.3673,0.8246,0.6229,0,-2.584674,7.404514,2.9921,5.1699,0.5696,2.0654,3.2099,-10.094,0.273,0.9036,3.4882,0.2912,-8.158429,-2.5353317,0.3455,-2.257735,-8.429731,-1.4449692,0.8246,-0.6829275
1320,series2x2_parallel1,550.6482,4.0,2.4307,3.4846,2.6928,3.7742,0.8437,-9.2571,0.3199,2.4941,9.0283,0.4362,0.0037,0.056,0.5562,0.136,0.0011,0.0493,0.4297,0.066,1,2.0,9.104987,2.4307,3.4846,2.6928,3.7742,0.8437,-9.2571,0.3199,2.4941,9.0283,0.4362,-8.078259,-4.158429,0.5562,-2.8783214,-9.82828,-4.3422685,0.4297,-3.92139
318,parallel5,554.4236,0.3333,0.8993,0.7934,3.6126,0.467,0.7757,1.5494,0.1229,3.4439,10.819,0.4654,0.0383,0.0346,0.3588,0.389,0.0098,0.1265,0.2457,0.0465,0,-1.5851068,9.114845,0.8993,0.7934,3.6126,0.467,0.7757,1.5494,0.1229,3.4439,10.819,0.4654,-4.706512,-4.853084,0.3588,-1.362158,-6.6730027,-2.9827907,0.2457,-4.4266253
460,parallel5,503.8829,3.0,0.5866,4.7711,1.1949,2.1169,0.4808,-6.8728,0.1379,3.4649,4.8243,0.2782,0.0242,0.1546,0.4492,0.4813,0.0011,0.1118,0.3571,0.6327,0,1.5849625,8.976945,0.5866,4.7711,1.1949,2.1169,0.4808,-6.8728,0.1379,3.4649,4.8243,0.2782,-5.3688493,-2.6933877,0.4492,-1.0549917,-9.82828,-3.161008,0.3571,-0.6604064
1218,series3_parallel2,495.0315,1.0,5.3229,0.5119,3.725,3.0618,2.0286,-1.0921,0.4052,8.8566,0.3666,0.7173,0.0474,0.3767,0.2741,0.3795,0.0071,0.0728,0.1299,0.0303,3,0.0,8.951377,5.3229,0.5119,3.725,3.0618,2.0286,-1.0921,0.4052,8.8566,0.3666,0.7173,-4.398969,-1.408512,0.2741,-1.3978282,-7.137965,-3.7799177,0.1299,-5.0445385
100,parallel5,472.1235,4.0,4.1145,2.6512,3.2013,3.5598,4.0204,-7.7294,0.0261,3.2049,17.4672,0.2145,0.0639,0.3052,0.8156,0.021,0.0025,0.0521,0.7782,0.4546,0,2.0,8.88302,4.1145,2.6512,3.2013,3.5598,4.0204,-7.7294,0.0261,3.2049,17.4672,0.2145,-3.9680402,-1.7121731,0.8156,-5.573467,-8.643856,-4.262573,0.7782,-1.1373304
1999,parallel5,307.1896,0.2,4.2985,1.2406,1.2445,1.0017,2.3945,-3.518,0.27,4.7662,7.6819,0.7877,0.009,0.0668,0.3841,0.6103,0.0154,0.3494,0.5586,0.0751,0,-2.321928,8.262985,4.2985,1.2406,1.2445,1.0017,2.3945,-3.518,0.27,4.7662,7.6819,0.7877,-6.7958593,-3.9040082,0.3841,-0.7124095,-6.020926,-1.5170485,0.5586,-3.7350433
1437,series2x2_parallel1,71.6676,3.0,1.1825,1.0544,1.0929,3.593,4.6065,6.4319,0.386,1.9273,0.8644,0.1599,0.0141,0.1044,0.1833,0.0552,0.0361,0.231,0.8955,0.1441,1,1.5849625,6.163249,1.1825,1.0544,1.0929,3.593,4.6065,6.4319,0.386,1.9273,0.8644,0.1599,-6.148161,-3.2598064,0.1833,-4.179188,-4.7918572,-2.1140351,0.8955,-2.7948577
866,parallel5,107.968,0.6667,3.6514,3.5328,0.6838,1.986,1.5908,9.642,0.3228,6.7412,5.0293,0.3505,0.0253,0.0678,0.6852,0.2021,0.0013,0.063,0.7722,0.7555,0,-0.58489037,6.75446,3.6514,3.5328,0.6838,1.986,1.5908,9.642,0.3228,6.7412,5.0293,0.3505,-5.304719,-3.882571,0.6852,-2.3068588,-9.587273,-3.9885044,0.7722,-0.4044963
365,series3_parallel2,68.3824,0.6667,2.9648,1.0796,0.317,3.1892,0.3279,9.905,0.068,0.4629,10.9517,0.2745,0.0206,0.1739,0.8074,0.5467,0.0551,0.1249,0.8516,0.0833,3,-0.58489037,6.0955534,2.9648,1.0796,0.317,3.1892,0.3279,9.905,0.068,0.4629,10.9517,0.2745,-5.601212,-2.5236702,0.8074,-0.87117875,-4.1818037,-3.0011547,0.8516,-3.5855396
1424,series2x2_parallel1,87.0814,1.0,1.7842,2.4685,1.5235,1.0186,3.3631,-1.1497,0.2362,7.9638,14.6546,0.2406,0.0716,0.4547,0.7139,0.059,0.0011,0.2146,0.5294,0.0474,1,0.0,6.4442925,1.7842,2.4685,1.5235,1.0186,3.3631,-1.1497,0.2362,7.9638,14.6546,0.2406,-3.8038967,-1.1370131,0.7139,-4.0831413,-9.82828,-2.220278,0.5294,-4.398969
423,parallel5,622.1535,1.0,5.6042,1.0513,0.7993,3.5681,2.5598,-9.9154,0.2726,8.793,1.4159,0.6701,0.0057,0.2497,0.6785,0.248,0.0657,0.1118,0.6989,0.2464,0,0.0,9.281127,5.6042,1.0513,0.7993,3.5681,2.5598,-9.9154,0.2726,8.793,1.4159,0.6701,-7.4548225,-2.0017323,0.6785,-2.011588,-3.9279628,-3.161008,0.6989,-2.0209258
2,series3_parallel2,368.4477,3.0,5.2731,1.6537,0.1843,3.9868,0.6516,-1.8127,0.3794,5.4157,13.6873,0.5294,0.0174,0.1051,0.8421,0.0945,0.0118,0.2225,0.5934,0.031,3,1.5849625,8.525316,5.2731,1.6537,0.1843,3.9868,0.6516,-1.8127,0.3794,5.4157,13.6873,0.5294,-5.844769,-3.2501655,0.8421,-3.4035418,-6.4050694,-2.1681228,0.5934,-5.011588
807,series2x2_parallel1,109.3163,0.25,0.2355,1.7326,0.241,1.5469,4.0307,-0.6497,0.0628,1.9285,13.918,0.5231,0.0308,0.0576,0.4676,0.1504,0.0032,0.1656,0.5913,0.0416,1,-2.0,6.7723646,0.2355,1.7326,0.241,1.5469,4.0307,-0.6497,0.0628,1.9285,13.918,0.5231,-5.020926,-4.1177874,0.4676,-2.7331235,-8.287712,-2.5942254,0.5913,-4.5872726
1882,parallel5,391.3556,4.0,5.9587,0.8739,3.0198,0.9718,4.3787,-6.6537,0.0221,5.4243,0.5765,0.5586,0.022,0.0515,0.2662,0.0288,0.0073,0.3025,0.6993,0.0817,0,2.0,8.612336,5.9587,0.8739,3.0198,0.9718,4.3787,-6.6537,0.0221,5.4243,0.5765,0.5586,-5.506353,-4.2792835,0.2662,-5.1177874,-7.097888,-1.7249929,0.6993,-3.6135201
1041,series2x2_parallel1,316.1351,0.2,4.0543,1.5031,3.6622,5.5296,0.5337,3.7772,0.0936,8.4468,1.6951,0.0202,0.0082,0.2296,0.3191,0.5432,0.0101,0.25,0.9228,0.1726,1,-2.321928,8.304398,4.0543,1.5031,3.6622,5.5296,0.5337,3.7772,0.0936,8.4468,1.6951,0.0202,-6.9301605,-2.1228054,0.3191,-0.8804446,-6.629501,-2.0,0.9228,-2.5344956
1397,series3_parallel2,142.4636,2.0,0.7168,2.7911,2.5902,3.9732,1.1785,-6.985,0.1651,5.838,20.7944,0.7706,0.0193,0.2733,0.7353,0.0599,0.0118,0.0407,0.3535,0.0832,3,1.0,7.1544495,0.7168,2.7911,2.5902,3.9732,1.1785,-6.985,0.1651,5.838,20.7944,0.7706,-5.6952553,-1.8714427,0.7353,-4.0613003,-6.4050694,-4.6188273,0.3535,-3.5872726
1800,series3,254.6978,2.0,5.6672,4.3399,2.5167,3.1591,4.5851,-2.0768,0.0719,0.0096,17.8134,0.41,0.0232,0.2744,0.8799,0.0636,0.0058,0.511,0.2483,0.0746,2,1.0,7.992643,5.6672,4.3399,2.5167,3.1591,4.5851,-2.0768,0.0719,0.0096,17.8134,0.41,-5.4297314,-1.8656477,0.8799,-3.9748294,-7.4297314,-0.96860486,0.2483,-3.7446804
1931,series2x2_parallel1,197.2904,0.3333,4.5873,3.1361,0.7917,4.5694,0.5774,1.99,0.3382,0.3948,9.3409,0.7949,0.0051,0.1355,0.6702,0.0681,0.0136,0.4179,0.7996,0.2017,1,-1.5851068,7.624177,4.5873,3.1361,0.7917,4.5694,0.5774,1.99,0.3382,0.3948,9.3409,0.7949,-7.615287,-2.8836353,0.6702,-3.8762014,-6.2002497,-1.2587703,0.7996,-2.309717
1908,series3_parallel2,75.2322,4.0,3.816,1.4013,1.3062,0.4525,1.7235,-8.2616,0.4344,1.6944,17.7569,0.2477,0.0041,0.1297,0.4317,0.0209,0.0044,0.2193,0.3891,0.3729,3,2.0,6.2332783,3.816,1.4013,1.3062,0.4525,1.7235,-8.2616,0.4344,1.6944,17.7569,0.2477,-7.9301605,-2.9467494,0.4317,-5.5803533,-7.828281,-2.1890223,0.3891,-1.4231392
800,parallel5,131.3256,3.0,2.6924,5.8418,2.6572,3.359,2.4342,11.1365,0.2778,2.9674,3.9278,0.4916,0.0395,0.048,0.5901,0.0273,0.0205,0.4027,0.2807,0.3734,0,1.5849625,7.0370045,2.6924,5.8418,2.6572,3.359,2.4342,11.1365,0.2778,2.9674,3.9278,0.4916,-4.6620035,-4.3808217,0.5901,-5.1949553,-5.608232,-1.3122226,0.2807,-1.4212061
1232,series2x2_parallel1,277.7438,1.0,5.819,0.34,4.4409,1.9928,1.3051,9.4296,0.2028,3.2938,4.4799,0.6357,0.0059,0.0354,0.2466,0.0305,0.025,0.0994,0.5257,0.1903,1,0.0,8.117611,5.819,0.34,4.4409,1.9928,1.3051,9.4296,0.2028,3.2938,4.4799,0.6357,-7.4050694,-4.820107,0.2466,-5.035047,-5.321928,-3.3306103,0.5257,-2.3936524
1715,series3_parallel2,83.9498,0.1667,2.0533,2.1617,2.5709,4.6784,1.7,-6.9232,0.4277,1.4282,6.6417,0.4276,0.0725,0.1422,0.7894,0.0214,0.0702,0.1936,0.4998,0.5034,3,-2.584674,6.391455,2.0533,2.1617,2.5709,4.6784,1.7,-6.9232,0.4277,1.4282,6.6417,0.4276,-3.7858753,-2.8140068,0.7894,-5.546245,-3.832385,-2.368849,0.4998,-0.9902228
440,series3_parallel2,428.3763,0.6667,1.0903,1.789,0.4054,4.6794,1.4995,4.6766,0.2,5.1385,10.3821,0.1385,0.0416,0.0503,0.7177,0.1327,0.0075,0.0537,0.8843,0.088,3,-0.58489037,8.742735,1.0903,1.789,0.4054,4.6794,1.4995,4.6766,0.2,5.1385,10.3821,0.1385,-4.5872726,-4.3132977,0.7177,-2.9137597,-7.0588937,-4.218934,0.8843,-3.5063527
1575,parallel5,292.169,1.5,1.97,3.8102,1.1892,0.6363,1.6732,-6.0425,0.1894,2.376,12.3103,0.7199,0.0318,0.1823,0.5162,0.0617,0.0643,0.4858,0.5393,0.1395,0,0.5849625,8.1906595,1.97,3.8102,1.1892,0.6363,1.6732,-6.0425,0.1894,2.376,12.3103,0.7199,-4.974829,-2.4556136,0.5162,-4.0185857,-3.9590375,-1.0415657,0.5393,-2.841663
1934,parallel5,459.9032,1.5,2.71,4.052,3.1442,1.7633,0.8396,2.5948,0.1475,4.6738,16.7073,0.6421,0.0031,0.0545,0.2367,0.0201,0.0049,0.0739,0.9279,0.3169,0,0.5849625,8.845186,2.71,4.052,3.1442,1.7633,0.8396,2.5948,0.1475,4.6738,16.7073,0.6421,-8.333516,-4.1976,0.2367,-5.6366606,-7.6730027,-3.758282,0.9279,-1.6579003
1584,parallel5,843.4387,0.25,5.8198,0.3085,1.0857,2.5212,1.0757,11.7347,0.2132,1.3403,6.2739,0.2147,0.0039,0.4744,0.3582,0.0782,0.0418,0.2041,0.4918,0.0394,0,-2.0,9.7201395,5.8198,0.3085,1.0857,2.5212,1.0757,11.7347,0.2132,1.3403,6.2739,0.2147,-8.00231,-1.075824,0.3582,-3.6766877,-4.5803533,-2.292652,0.4918,-4.6656604
813,series3,111.6607,0.1667,3.3377,3.4424,3.9339,3.9202,1.6583,-1.5569,0.4349,6.6711,13.3476,0.5792,0.0021,0.0528,0.2681,0.0739,0.0724,0.0494,0.7922,0.4725,2,-2.584674,6.8029776,3.3377,3.4424,3.9339,3.9202,1.6583,-1.5569,0.4349,6.6711,13.3476,0.5792,-8.895395,-4.243318,0.2681,-3.758282,-3.7878664,-4.339345,0.7922,-1.0816138
814,parallel5,405.1726,0.1667,2.9198,0.3688,1.5925,2.5129,0.6116,9.2514,0.1716,7.6756,17.3947,0.0349,0.0635,0.1237,0.5976,0.2442,0.0544,0.3539,0.4131,0.0564,0,-2.584674,8.662393,2.9198,0.3688,1.5925,2.5129,0.6116,9.2514,0.1716,7.6756,17.3947,0.0349,-3.9770997,-3.0150826,0.5976,-2.033865,-4.2002497,-1.4985864,0.4131,-4.148161
1981,series3_parallel2,261.5764,0.25,4.1745,0.5474,3.3344,3.3216,1.8618,0.0821,0.2772,7.7243,2.3452,0.2088,0.0138,0.2759,0.7204,0.3209,0.007,0.545,0.5471,0.5799,3,-2.0,8.031089,4.1745,0.5474,3.3344,3.3216,1.8618,0.0821,0.2772,7.7243,2.3452,0.2088,-6.179188,-1.8577826,0.7204,-1.6398044,-7.158429,-0.8756718,0.5471,-0.7861239
111,parallel5,352.5086,0.6667,1.1662,1.093,3.4866,2.2726,5.5145,9.3603,0.1573,8.1638,3.6855,0.6964,0.0039,0.2931,0.3504,0.3042,0.0015,0.1274,0.2096,0.6719,0,-0.58489037,8.461514,1.1662,1.093,3.4866,2.2726,5.5145,9.3603,0.1573,8.1638,3.6855,0.6964,-8.00231,-1.7705351,0.3504,-1.716908,-9.380822,-2.9725628,0.2096,-0.57368165
1831,parallel5,707.4815,4.0,3.8785,3.2602,3.488,2.6037,0.8004,2.1614,0.1861,4.1245,5.5391,0.106,0.0139,0.3198,0.3424,0.0559,0.0833,0.3342,0.2199,0.1663,0,2.0,9.466549,3.8785,3.2602,3.488,2.6037,0.8004,2.1614,0.1861,4.1245,5.5391,0.106,-6.1687713,-1.6447582,0.3424,-4.161008,-3.5855396,-1.5812163,0.2199,-2.58814
