id,algorithm,frequencia_base,ratio_carrier,index_12,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,algorithm_idx,freq_bin
1471,series3,707.0173,0.125,2.6974,-4.0938,0.1807,1.6599,7.2235,-0.227,9.465602,2,10
1135,series3_parallel2,70.9353,0.5,2.1673,-9.9062,0.2264,0.0,0.0,0.0036,6.148432,3,0
716,series3_parallel2,69.6007,2.0,3.2974,5.7899,0.0204,0.0,0.0,-0.035,6.12103,3,0
1209,series3_parallel2,294.2591,0.5,0.4584,-6.6768,0.1582,0.0,0.0,-0.2261,8.200943,3,6
1129,parallel5,156.5616,1.0,0.6457,1.263,0.1922,0.8323,5.4706,0.0467,7.2905865,0,3
818,parallel5,85.7279,0.2,1.4315,5.809,0.2341,1.8259,4.6615,0.0785,6.421693,0,1
2663,series2x2_parallel1,810.4174,3.0,3.1762,4.3941,0.0648,0.0,0.0,-0.0567,9.662521,1,11
2980,series2x2_parallel1,220.592,3.0,0.2944,10.603,0.0133,1.0604,0.2086,-0.1857,7.785237,1,5
843,series2x2_parallel1,785.3272,1.5,0.7962,-8.9266,0.2544,2.6037,5.4978,-0.2355,9.61715,1,11
1090,parallel5,223.3525,0.2,0.7123,2.8957,0.094,2.1964,2.5133,0.1916,7.803179,0,5
1059,series3,143.2356,2.0,1.7611,-8.0818,0.1092,0.0,0.0,0.0308,7.162246,2,3
2567,series3,87.2452,4.0,0.6182,11.3062,0.0511,0.0,0.0,0.1038,6.447004,2,1
2300,series2x2_parallel1,128.2617,0.5,0.0526,6.2092,0.1617,3.0054,7.5626,-0.1987,7.002947,1,3
201,series2x2_parallel1,193.7073,1.5,0.8012,-1.1825,0.1175,3.3497,5.7665,0.152,7.5977345,1,4
492,series3_parallel2,73.0255,0.6667,0.9047,-3.8922,0.1001,0.9648,1.1082,0.0682,6.1903286,3,0
1300,series3,168.761,0.3333,4.8723,-4.0715,0.0026,0.0,0.0,-0.0952,7.3988376,2,4
1924,series2x2_parallel1,83.3501,3.0,0.5425,7.2184,0.0439,0.9094,3.187,0.0733,6.381112,1,1
1595,series3,503.3084,2.0,0.2426,1.6653,0.0294,3.4182,7.558,-0.1208,8.975299,2,9
1337,series2x2_parallel1,148.9497,0.6667,0.3725,3.0048,0.0062,0.0,0.0,-0.2351,7.2186813,1,3
2793,series2x2_parallel1,335.6729,0.25,0.8615,-10.6013,0.2273,0.0,0.0,-0.0022,8.390912,1,7
2491,series3_parallel2,766.9146,0.25,2.1353,2.1062,0.2214,1.4568,1.2185,0.0738,9.582922,3,11
894,series3_parallel2,84.3281,1.0,0.425,-0.6647,0.0556,0.0,0.0,0.2085,6.3979416,3,1
733,series2x2_parallel1,147.4819,0.125,3.792,-6.8695,0.0386,0.0,0.0,-0.2169,7.2043943,1,3
880,series3_parallel2,88.3315,0.6667,2.2152,10.3265,0.1102,0.0,0.0,-0.2068,6.464856,3,1
1344,parallel5,860.5662,0.6667,2.978,-3.2207,0.1983,0.0,0.0,-0.0569,9.749143,0,11
1,series3,166.5525,4.0,3.2395,2.8001,0.0163,0.0,0.0,-0.0522,7.379833,2,4
100,series3_parallel2,806.4151,2.0,3.4844,-5.2158,0.1971,0.0,0.0,-0.1118,9.655379,3,11
1970,series3_parallel2,147.7158,0.6667,2.2612,10.2075,0.2318,0.0,0.0,-0.0078,7.2066803,3,3
1878,series2x2_parallel1,735.0689,1.5,3.1864,10.6441,0.0213,3.4376,0.6407,0.2476,9.521736,1,11
1232,parallel5,87.62,1.0,3.7282,1.8388,0.2128,1.3707,5.6885,-0.1346,6.4531884,0,1
817,parallel5,673.5578,0.3333,4.9411,-11.2522,0.0349,0.0,0.0,0.0456,9.395658,0,10
995,series2x2_parallel1,404.4095,0.5,0.2104,6.4787,0.2372,2.7409,2.6306,0.0835,8.659673,1,8
1808,series3,670.9805,1.5,3.2925,10.467,0.2146,0.0,0.0,-0.2212,9.390127,2,10
414,series3_parallel2,147.0598,0.5,1.0307,4.1174,0.1057,2.3068,1.4923,-0.0004,7.200259,3,3
1195,series2x2_parallel1,84.3408,4.0,0.079,-11.9949,0.2463,3.3847,3.9229,-0.1163,6.3981586,1,1
548,series3,769.8833,0.125,0.9496,-4.1078,0.2222,0.0,0.0,-0.1643,9.588496,2,11
471,parallel5,156.7053,0.1667,1.124,-0.3272,0.2456,3.1953,4.4562,0.1982,7.29191,0,3
1212,series3_parallel2,359.2021,0.125,0.6575,-6.1057,0.0119,3.0586,1.3522,-0.1038,8.488652,3,7
2964,series3_parallel2,455.6555,0.1667,2.2818,-11.8151,0.2645,3.7113,7.3864,0.0249,8.8317995,3,8
2586,series3_parallel2,172.1521,3.0,0.0377,-9.6098,0.0696,0.0,0.0,0.0929,7.42754,3,4
1407,series3,317.5912,0.125,3.6165,2.3504,0.1095,2.3522,3.9426,-0.1382,8.311027,2,7
2590,parallel5,122.9221,0.1667,4.449,10.4508,0.1005,0.0,0.0,-0.022,6.9416003,0,2
726,parallel5,253.1092,0.25,1.2122,0.8629,0.0913,0.0,0.0,-0.0676,7.9836164,0,6
560,parallel5,134.5184,0.1667,3.5175,-7.7463,0.089,0.0,0.0,0.0857,7.0716596,0,3
1775,series3,80.1285,0.1667,1.7143,-1.7032,0.0405,0.0,0.0,-0.1062,6.3242435,2,0
1938,series3,118.9976,0.125,2.1842,0.8309,0.0449,3.6753,0.0475,0.2034,6.8947887,2,2
2447,series3_parallel2,411.6064,0.125,4.3691,1.584,0.2332,0.5081,4.8958,0.0772,8.685122,3,8
786,parallel5,381.1343,0.2,3.0852,0.6847,0.1338,0.0,0.0,0.2299,8.574156,0,7
1391,series3,74.7841,0.1667,3.1983,1.3807,0.02,2.0509,5.7724,-0.2073,6.22466,2,0
2396,parallel5,84.7352,0.5,4.4395,3.2064,0.0875,0.0,0.0,0.0449,6.4048896,0,1
2452,series3_parallel2,154.7926,0.125,4.4273,-1.8174,0.1153,0.0,0.0,-0.2363,7.274193,3,3
1877,series2x2_parallel1,617.9449,1.5,0.8143,-7.0576,0.242,0.0,0.0,-0.1686,9.271335,1,10
1701,series3_parallel2,195.6682,0.2,2.9342,3.0721,0.2391,0.0,0.0,-0.2397,7.6122656,3,4
389,parallel5,452.1908,0.1667,1.3885,4.5131,0.0252,1.9868,6.1042,-0.1941,8.820787,0,8
2311,parallel5,382.2819,0.2,3.0074,6.7412,0.0886,0.0,0.0,-0.1975,8.578493,0,7
2112,series3,124.8556,0.2,1.5336,-5.4262,0.0151,0.0,0.0,-0.0845,6.9641166,2,3
2103,parallel5,345.8456,1.5,4.8349,-2.7474,0.1996,2.7487,7.7445,0.0868,8.433985,0,7
1846,series3_parallel2,130.0328,0.6667,3.9473,-3.3021,0.258,1.6161,2.9859,0.1429,7.022732,3,3
2499,parallel5,306.8517,0.6667,0.3797,-6.8215,0.1238,0.6471,6.1237,-0.231,8.261397,0,6
689,parallel5,145.2517,4.0,4.3968,0.0052,0.0469,0.0,0.0,-0.1852,7.182411,0,3
828,series3_parallel2,202.2679,2.0,3.8336,5.369,0.0984,0.0,0.0,-0.1739,7.6601233,3,5
1016,series3_parallel2,69.8423,1.0,1.5287,-8.7994,0.0794,0.0,0.0,0.0986,6.126029,3,0
2525,parallel5,169.1178,0.2,1.6711,-9.363,0.0835,0.0,0.0,-0.0597,7.4018846,0,4
1256,series3_parallel2,97.9533,4.0,1.1346,10.8868,0.0733,1.4771,2.0818,-0.1429,6.6140223,3,1
2728,series2x2_parallel1,280.2143,0.2,2.4886,9.0728,0.1508,2.3616,0.2603,0.0974,8.130386,1,6
1054,parallel5,109.2847,0.3333,3.6491,10.4909,0.1132,0.0,0.0,-0.1468,6.7719474,0,2
2147,parallel5,90.3768,2.0,4.1742,-7.115,0.154,2.8649,3.0482,0.2235,6.4978805,0,1
118,series3_parallel2,271.1255,3.0,3.2017,-6.3719,0.0107,0.0,0.0,0.0371,8.082817,3,6
815,series2x2_parallel1,265.742,0.125,0.2183,0.1665,0.0093,0.0,0.0,0.0352,8.053883,1,6
597,series2x2_parallel1,568.5645,4.0,5.2002,9.5138,0.1971,0.0,0.0,-0.1283,9.15118,1,9
2583,series2x2_parallel1,106.7493,0.25,1.6385,-5.4082,0.1729,0.0,0.0,-0.1926,6.738083,1,2
2958,series2x2_parallel1,591.0571,0.6667,2.8784,2.8905,0.0136,0.0,0.0,-0.0917,9.207153,1,10
1576,series3,280.8655,0.1667,2.1793,6.5944,0.0793,0.0,0.0,-0.1066,8.133736,2,6
791,series3_parallel2,631.1645,0.1667,1.0688,-6.2064,0.0733,0.0,0.0,0.0593,9.301872,3,10
2861,series2x2_parallel1,197.5653,1.5,0.412,8.4117,0.2355,0.0,0.0,0.0431,7.626186,1,5
2342,series3,84.305,0.125,5.6106,-3.3465,0.0796,0.0,0.0,-0.0217,6.3975463,2,1
297,series3_parallel2,348.4317,2.0,1.8949,-8.5507,0.1613,0.0,0.0,-0.1583,8.444732,3,7
67,series2x2_parallel1,162.5048,1.0,1.8967,8.0807,0.2753,0.0,0.0,-0.1622,7.3443384,1,4
1681,series3_parallel2,209.2019,0.125,5.2936,3.2816,0.0719,0.0,0.0,-0.0229,7.708752,3,5
1119,parallel5,243.157,3.0,3.497,0.9651,0.1455,0.9883,6.5301,-0.1471,7.9257445,0,5
2838,series2x2_parallel1,542.559,3.0,2.1878,8.6909,0.2061,2.292,2.1219,0.2035,9.083636,1,9
83,parallel5,83.6256,1.5,3.035,6.155,0.0073,0.0,0.0,0.0113,6.385873,0,1
235,series3,177.3953,0.2,3.4251,10.7401,0.067,3.182,4.6125,0.0872,7.470824,2,4
523,series2x2_parallel1,69.5509,0.6667,2.27,-11.7051,0.2149,3.6653,1.0079,0.0044,6.1199975,1,0
1111,series2x2_parallel1,735.2806,0.6667,0.1722,-6.3647,0.2128,0.0,0.0,-0.115,9.522151,1,11
3002,series2x2_parallel1,187.6681,0.3333,3.1515,-11.8857,0.0379,0.0,0.0,0.0363,7.5520396,1,4
3038,series2x2_parallel1,173.9868,0.5,4.6879,-10.3034,0.0014,0.0,0.0,0.0394,7.442834,1,4
1635,series3,365.9497,1.0,1.3376,-3.8486,0.0869,0.0,0.0,0.0192,8.515502,2,7
1809,parallel5,155.4342,0.3333,0.0121,6.917,0.271,1.0068,1.6001,-0.0409,7.28016,0,3
1468,series2x2_parallel1,270.8447,2.0,0.7674,-9.7694,0.0869,1.5128,2.5546,-0.128,8.081322,1,6
289,parallel5,82.7373,0.6667,4.2624,-8.3021,0.058,1.5863,2.6187,0.1347,6.3704658,0,1
1393,series3_parallel2,778.3987,0.1667,3.5793,-11.8181,0.2586,0.0,0.0,-0.2207,9.604365,3,11
437,series3_parallel2,556.4512,1.5,0.3607,7.0191,0.1171,0.0,0.0,-0.0245,9.120111,3,9
45,parallel5,333.4343,0.6667,0.1109,8.6246,0.0189,3.6299,5.393,-0.1923,8.381259,0,7
1993,series3,65.1848,1.5,0.2943,8.9259,0.2482,1.7382,4.2436,0.2375,6.0264635,2,0
269,series2x2_parallel1,392.3223,3.0,1.2922,-9.8294,0.0216,0.0,0.0,0.1972,8.615895,1,8
2303,series3_parallel2,842.7118,1.0,1.7659,11.8126,0.0911,0.0,0.0,-0.0824,9.718896,3,11
1101,series2x2_parallel1,109.4884,0.125,0.9829,-3.6148,0.1058,0.0,0.0,0.1645,6.7746344,1,2
2312,series2x2_parallel1,78.4003,4.0,0.7416,4.3111,0.0857,0.6674,7.0624,0.1691,6.292787,1,0
1323,series2x2_parallel1,128.3407,3.0,1.145,-3.8367,0.2455,2.0328,6.063,0.1833,7.0038347,1,3
1668,series2x2_parallel1,65.1071,0.125,0.7808,4.2918,0.1066,1.7456,1.6264,0.2056,6.024743,1,0
2038,series3_parallel2,128.8801,0.125,2.0658,10.2551,0.2671,0.0,0.0,-0.2488,7.009886,3,3
1672,series2x2_parallel1,749.0083,0.3333,0.6859,-1.8735,0.1841,1.0769,7.52,-0.0611,9.548838,1,11
2512,series3,68.1972,0.2,1.375,-0.4552,0.0193,0.0,0.0,-0.0644,6.0916405,2,0
1159,series2x2_parallel1,188.4511,0.5,1.7762,8.4141,0.1237,1.218,5.3865,-0.0317,7.5580463,1,4
2408,series2x2_parallel1,494.0048,0.125,4.16,0.5542,0.07,0.0,0.0,-0.1869,8.948381,1,9
145,series3_parallel2,842.8668,0.125,5.6026,-9.1355,0.0335,0.0,0.0,-0.1695,9.719161,3,11
113,series3_parallel2,690.4418,2.0,0.4486,11.6371,0.0026,0.0,0.0,-0.1884,9.4313755,3,10
2819,series2x2_parallel1,75.9134,2.0,1.5814,7.5839,0.0517,2.2671,4.8424,0.1731,6.2462826,1,0
1485,series3_parallel2,407.0817,0.3333,0.1057,-7.8798,0.1646,3.9716,4.0248,0.2098,8.669174,3,8
1771,series3_parallel2,80.1728,0.1667,0.4154,-11.6389,0.1119,1.5616,4.525,0.2467,6.325041,3,0
336,series2x2_parallel1,347.5151,0.6667,5.7177,11.1978,0.0407,0.0,0.0,0.1105,8.440932,1,7
1091,parallel5,109.4695,2.0,1.8474,2.522,0.0073,2.3323,4.033,-0.1259,6.774385,0,2
2045,series3,749.3523,0.25,1.0697,-7.9001,0.096,0.0,0.0,0.0243,9.5495,2,11
654,parallel5,472.0892,1.0,0.2557,-1.9629,0.2627,3.4613,4.4828,-0.0763,8.8829155,0,9
330,series3_parallel2,127.6396,0.125,1.4551,6.6537,0.0597,0.503,0.3027,-0.0548,6.995932,3,3
1715,parallel5,68.7645,0.5,3.046,-2.3488,0.2577,2.6238,7.7215,0.2099,6.103592,0,0
1040,series2x2_parallel1,136.5186,0.25,2.6537,6.2637,0.1063,0.0,0.0,-0.2067,7.0929537,1,3
819,series2x2_parallel1,96.1022,2.0,4.3879,11.007,0.2105,2.7061,5.8716,0.0195,6.586498,1,1
3029,series3,79.036,0.5,1.587,8.2281,0.0289,0.0,0.0,-0.2321,6.304438,2,0
886,parallel5,247.5807,0.2,0.5217,10.1261,0.0757,0.0,0.0,-0.0164,7.951755,0,6
2872,parallel5,190.5066,0.25,3.8954,-5.7228,0.0015,0.0,0.0,0.1131,7.573697,0,4
2460,series3,91.5877,0.6667,2.0448,-9.6558,0.0817,0.0,0.0,-0.1236,6.5170817,2,1
2753,series3,231.5865,1.0,0.833,-10.1744,0.1612,0.0,0.0,0.0748,7.855407,2,5
410,series3,194.7598,0.125,0.0445,-4.4037,0.0387,0.0,0.0,-0.0058,7.605552,2,4
2347,parallel5,241.3297,0.1667,3.582,-0.0187,0.1843,1.8336,4.9463,0.1395,7.9148617,0,5
3031,series3,93.0213,0.25,0.5787,-10.4464,0.2266,0.0,0.0,0.0855,6.5394893,2,1
3019,series3_parallel2,100.8043,0.25,0.2414,-8.105,0.1373,0.0,0.0,-0.2285,6.655413,3,2
1118,series2x2_parallel1,312.0973,3.0,0.7173,-0.8027,0.2579,0.0,0.0,-0.2286,8.285852,1,7
825,series3,477.6838,1.5,0.202,8.867,0.1238,0.0,0.0,-0.2135,8.899912,2,9
2257,series3,178.4003,0.6667,0.0437,-2.9423,0.1154,0.0,0.0,-0.1108,7.4789743,2,4
380,series3_parallel2,235.517,1.5,1.5824,-8.3034,0.0769,0.9346,5.3273,-0.1062,7.8796873,3,5
664,parallel5,435.2574,0.5,0.958,-0.0969,0.0979,0.0,0.0,0.0348,8.765725,0,8
1506,series3,661.7369,0.3333,0.0877,8.0341,0.0532,0.0,0.0,-0.1854,9.370114,2,10
276,series3_parallel2,94.9324,0.125,3.5082,-4.0533,0.0131,1.0647,2.275,0.0805,6.5688286,3,1
1242,parallel5,237.3257,1.0,0.0391,6.4438,0.1872,0.0,0.0,-0.0095,7.8907247,0,5
36,parallel5,124.0885,1.0,2.7123,10.5907,0.1016,1.2191,4.8554,-0.1557,6.9552255,0,2
1563,series3,482.3486,0.2,1.6122,4.6591,0.0197,0.0,0.0,-0.1892,8.913933,2,9
2853,series2x2_parallel1,310.0697,0.3333,3.7525,7.5294,0.2203,2.3322,0.7386,0.2163,8.276449,1,7
2918,series3,211.8656,0.1667,2.0372,5.0066,0.0665,0.0,0.0,-0.1924,7.7270055,2,5
2712,parallel5,72.0336,0.25,3.4012,-8.0937,0.0723,0.0,0.0,0.0724,6.170598,0,0
1246,series3_parallel2,72.8724,0.6667,1.4772,-9.5372,0.2078,1.2726,1.7163,-0.0646,6.1873007,3,0
1925,series3_parallel2,552.3621,0.125,1.1757,9.4143,0.2347,0.0,0.0,-0.0941,9.10947,3,9
21,series3,205.2817,0.2,1.472,3.6881,0.105,0.0,0.0,-0.1186,7.6814613,2,5
1175,series2x2_parallel1,459.1374,0.2,3.8759,-1.2014,0.0911,0.0,0.0,0.1469,8.842782,1,8
938,series2x2_parallel1,104.6246,4.0,2.5708,5.2171,0.1175,0.0,0.0,-0.1113,6.7090783,1,2
1502,series2x2_parallel1,311.1839,1.5,1.6109,4.8998,0.0467,1.12,5.0708,-0.0469,8.281624,1,7
1987,series3_parallel2,72.4974,0.125,0.4903,-7.3443,0.1677,1.0386,1.6973,0.0715,6.1798573,3,0
2024,series3,117.3198,0.25,1.9853,-3.0516,0.0752,0.0,0.0,-0.1263,6.874303,2,2
1238,series3_parallel2,67.374,2.0,1.173,-3.6518,0.0539,1.4647,3.8147,-0.0547,6.07412,3,0
268,series3,798.2764,0.2,1.7688,6.5682,0.02,0.0,0.0,0.2095,9.640744,2,11
1429,parallel5,459.3349,0.6667,1.2326,-1.706,0.2597,1.4576,6.3016,-0.0418,8.843403,0,8
2005,parallel5,618.8734,1.0,4.1075,5.9747,0.008,0.0,0.0,-0.0898,9.2735,0,10
469,parallel5,81.3665,0.6667,0.3126,-0.1875,0.2709,0.0,0.0,-0.1326,6.346363,0,0
2887,parallel5,118.2198,0.2,2.9297,-2.3301,0.0866,0.0,0.0,-0.0465,6.885328,0,2
2249,series3_parallel2,66.0964,0.3333,4.2054,2.0194,0.0318,1.7663,7.4779,-0.0398,6.0464997,3,0
697,series2x2_parallel1,330.9235,0.25,0.8264,-1.1978,0.2786,0.0,0.0,0.2387,8.370354,1,7
11,series3,426.4809,0.5,0.0894,5.0587,0.0412,0.0,0.0,0.15,8.736338,2,8
1107,series3,844.5731,1.0,0.9834,1.4599,0.1184,1.3698,4.931,0.1922,9.722078,2,11
177,series2x2_parallel1,174.1349,0.1667,1.0454,9.8241,0.2522,1.121,7.2129,0.0499,7.4440618,1,4
2271,series3,311.4674,1.5,1.553,0.0845,0.0505,3.5365,5.4407,0.2085,8.282937,2,7
2923,parallel5,95.68,0.25,4.0286,-0.4193,0.0046,0.0,0.0,0.1053,6.5801454,0,1
971,series3,93.6661,0.6667,1.1924,-6.9642,0.1669,3.3814,3.3539,-0.1627,6.549455,2,1
467,parallel5,431.1906,0.6667,1.0153,2.1038,0.2675,3.0032,3.7477,0.1916,8.752182,0,8
982,parallel5,485.8405,0.5,1.7124,6.3185,0.0938,0.0,0.0,-0.2373,8.924339,0,9
191,series3,102.5598,0.6667,3.2579,-3.8408,0.0616,0.0,0.0,0.019,6.6803217,2,2
1669,series3,773.1456,0.3333,0.5221,1.568,0.2766,3.6402,2.3535,-0.0256,9.594596,2,11
325,series3,75.384,1.0,2.5421,2.3852,0.1149,0.0,0.0,0.0523,6.2361865,2,0
2037,series3,459.289,1.5,4.2341,3.2089,0.091,2.2009,3.5094,0.1754,8.843259,2,8
1416,series3,172.1445,3.0,0.1234,-11.3834,0.0503,0.0,0.0,0.0833,7.4274764,2,4
736,series2x2_parallel1,311.5113,1.0,0.0425,-11.5719,0.2121,0.0,0.0,-0.0191,8.28314,1,7
2339,parallel5,122.1623,2.0,1.1753,10.1698,0.0618,0.0,0.0,0.2023,6.9326553,0,2
1790,parallel5,176.9894,1.5,0.7048,-1.0586,0.0567,0.0,0.0,-0.0288,7.4675193,0,4
2866,parallel5,431.6428,1.0,5.6072,7.6864,0.2336,0.0,0.0,-0.121,8.753695,0,8
1767,series2x2_parallel1,520.628,4.0,4.9637,8.2883,0.042,0.7908,7.9934,0.0174,9.024109,1,9
1839,parallel5,85.6526,0.3333,0.6637,-11.7616,0.0252,0.8513,5.1188,-0.1002,6.4204254,0,1
1339,series3_parallel2,134.6781,1.0,2.8566,-3.0113,0.1121,0.0,0.0,0.0468,7.0733714,3,3
2833,series3_parallel2,672.5998,2.0,0.2643,-9.9183,0.1716,0.0,0.0,0.2305,9.393604,3,10
1431,series3,72.485,1.0,4.5043,-2.3831,0.1433,0.0,0.0,-0.0286,6.1796107,2,0
1986,series3_parallel2,569.8011,0.2,1.0688,-1.7808,0.028,0.0,0.0,-0.015,9.154315,3,9
404,series2x2_parallel1,858.9585,3.0,0.9002,8.469,0.0043,0.0,0.0,0.0797,9.746445,1,11
1025,series3_parallel2,589.102,2.0,1.6287,-1.3174,0.1122,3.2778,0.9623,0.2171,9.2023735,3,10
738,series2x2_parallel1,191.6919,0.25,0.6916,-10.0856,0.199,0.0,0.0,-0.1008,7.5826454,1,4
3048,series3_parallel2,674.0377,4.0,0.3239,-6.2223,0.2371,0.0,0.0,0.2355,9.396686,3,10
2445,parallel5,91.2086,1.0,1.3214,-11.2204,0.1081,1.506,1.3117,-0.1537,6.511098,0,1
1131,series3,88.3209,0.6667,0.9035,8.4853,0.0721,0.0,0.0,0.0934,6.464683,2,1
519,series3_parallel2,568.8066,2.0,0.4735,-10.2501,0.0526,0.0,0.0,-0.0268,9.151794,3,9
333,series2x2_parallel1,154.9614,0.25,1.994,3.5298,0.1024,0.0,0.0,0.1706,7.275765,1,3
807,parallel5,156.0873,2.0,1.5066,-6.8029,0.0871,3.5301,6.2609,0.2143,7.286209,0,3
905,series2x2_parallel1,102.613,1.0,0.2893,-0.1572,0.1753,0.0,0.0,0.0586,6.68107,1,2
1801,series3_parallel2,68.274,0.25,1.5168,8.2218,0.0336,2.14,0.2934,-0.2177,6.0932646,3,0
188,series3,245.8293,1.5,3.6851,-3.3662,0.2761,0.0,0.0,-0.112,7.941513,2,6
1818,series3_parallel2,655.6654,0.125,1.9956,-2.3985,0.1065,0.0,0.0,-0.0788,9.356816,3,10
538,parallel5,211.0927,0.2,0.85,-2.95,0.1011,0.0,0.0,-0.2076,7.721733,0,5
1402,series2x2_parallel1,879.447,2.0,3.5174,-8.242,0.2702,3.4342,7.1171,-0.0316,9.780453,1,11
2309,series3,807.1562,1.0,1.5182,3.4248,0.0443,3.663,3.9178,-0.0749,9.656704,2,11
715,series3_parallel2,498.9102,0.6667,1.3174,-4.6225,0.2655,0.5146,7.2725,-0.2337,8.962636,3,9
386,series3,494.5252,0.5,4.7445,-6.771,0.0998,2.4553,5.5172,0.2262,8.949901,2,9
1408,series2x2_parallel1,77.0193,0.6667,0.2406,-2.0502,0.09,0.0,0.0,0.204,6.267148,1,0
131,parallel5,420.5926,0.3333,0.1949,3.8138,0.0426,3.2997,4.3815,-0.0631,8.71628,0,8
1516,series3,847.0826,0.25,0.7823,-5.1391,0.0306,0.0,0.0,0.0639,9.726358,2,11
14,parallel5,517.1918,1.0,3.3422,-3.221,0.0137,2.2132,7.7273,-0.0933,9.014556,0,9
860,series2x2_parallel1,236.1832,1.0,0.2797,8.9812,0.0011,0.0,0.0,0.2479,7.8837624,1,5
1845,series3_parallel2,445.5909,0.2,3.7487,5.0544,0.0485,0.0,0.0,0.1198,8.799576,3,8
2999,series3_parallel2,704.4962,1.5,1.2815,-7.0465,0.111,0.0,0.0,0.095,9.460448,3,10
1156,series2x2_parallel1,69.0061,1.0,2.4296,11.1936,0.065,0.0,0.0,-0.1698,6.108652,1,0
780,series2x2_parallel1,96.4353,1.5,3.1487,8.6079,0.0942,3.7322,0.5457,0.1697,6.5914893,1,1
153,series3_parallel2,448.5704,0.5,2.1803,4.465,0.086,0.0,0.0,-0.2134,8.809191,3,8
1426,series2x2_parallel1,68.8446,2.0,0.1477,11.9691,0.1075,1.369,5.2894,0.2436,6.1052713,1,0
672,parallel5,785.6362,0.25,0.6674,-3.3482,0.1336,0.0,0.0,-0.1744,9.617718,0,11
66,series3,841.1366,0.3333,5.9873,-7.8309,0.0382,1.7557,4.7325,0.1017,9.716196,2,11
116,parallel5,66.5951,0.5,1.0406,2.9471,0.187,2.2905,4.9416,-0.1086,6.057344,0,0
2807,parallel5,503.0983,0.6667,2.0289,11.7964,0.131,3.3373,6.8492,-0.2027,8.974696,0,9
2860,parallel5,563.6078,0.2,3.0383,11.0013,0.0667,0.0,0.0,-0.0298,9.138548,0,9
1320,series3,618.3305,0.25,0.7912,0.2464,0.1351,0.0,0.0,0.2475,9.272234,2,10
22,series3_parallel2,614.5426,0.125,2.2935,7.4853,0.0885,3.5137,4.8821,-0.0359,9.26337,3,10
2754,series3,809.2592,4.0,2.6028,6.198,0.096,0.0,0.0,0.1337,9.660458,2,11
1612,parallel5,66.709,0.125,0.8166,-1.4166,0.1397,3.2416,2.9216,0.1579,6.0598097,0,0
1727,parallel5,396.3749,1.5,0.1994,0.8057,0.0043,0.0,0.0,0.0129,8.630722,0,8
3025,parallel5,440.9237,0.25,0.7861,8.0071,0.1199,0.0,0.0,0.2475,8.784386,0,8
2127,series3_parallel2,275.136,2.0,3.192,-10.6813,0.2475,1.0456,1.9673,0.0876,8.104001,3,6
213,series2x2_parallel1,694.1014,0.6667,0.1791,-4.6112,0.0187,0.0,0.0,0.0117,9.439003,1,10
2412,series2x2_parallel1,518.9257,1.5,3.9113,4.7108,0.0458,0.0,0.0,0.0056,9.019384,1,9
2135,parallel5,513.1758,0.2,2.159,-8.532,0.0336,1.2721,6.4624,-0.1255,9.003309,0,9
2557,series3,809.4831,1.5,2.2048,10.7414,0.1202,2.4461,1.1195,0.1319,9.660857,2,11
423,series3,113.5513,0.25,1.7258,-10.6578,0.084,0.0,0.0,0.0229,6.8272004,2,2
1150,series3_parallel2,338.6097,0.3333,4.0239,-3.0,0.086,2.1068,2.7312,-0.1226,8.40348,3,7
698,series3,75.4187,2.0,3.402,-8.2905,0.0451,0.0,0.0,0.1769,6.2368503,2,0
1773,parallel5,96.288,0.3333,4.1087,2.5104,0.1462,0.0,0.0,0.1428,6.589284,0,1
4,parallel5,134.925,2.0,1.8641,-7.2048,0.1488,0.5942,5.8177,0.2215,7.076014,0,3
2781,series3_parallel2,120.8516,0.125,1.5151,7.7826,0.0415,0.0,0.0,-0.2097,6.917093,3,2
2268,series2x2_parallel1,180.4877,4.0,0.0947,6.3266,0.0016,0.0,0.0,0.2456,7.4957566,1,4
1386,series2x2_parallel1,95.9913,2.0,0.1802,-11.455,0.0474,0.0,0.0,0.211,6.5848317,1,1
1860,series2x2_parallel1,589.4979,1.0,2.4311,4.736,0.0202,0.0,0.0,-0.0274,9.203342,1,10
2721,series2x2_parallel1,106.0735,3.0,4.1493,-7.0614,0.1044,0.0,0.0,-0.0773,6.7289205,1,2
520,series2x2_parallel1,89.9835,4.0,5.0661,9.362,0.2452,0.0,0.0,0.1512,6.4915886,1,1
980,series2x2_parallel1,573.0634,0.2,0.0234,-0.4614,0.15,3.8977,3.2453,0.2463,9.162551,1,9
2366,series3_parallel2,68.2049,4.0,1.6034,-6.7485,0.2375,0.0,0.0,0.1655,6.0918036,3,0
2217,parallel5,76.6823,0.1667,2.8779,-3.4957,0.2303,1.5496,2.748,0.079,6.260822,0,0
627,series3,301.4477,2.0,0.6978,1.7318,0.0325,0.0,0.0,-0.226,8.235764,2,6
1776,parallel5,634.4439,0.6667,0.1295,0.4036,0.0504,0.0,0.0,-0.0474,9.309349,0,10
2010,series3,544.1076,0.125,2.0176,-2.357,0.256,0.0,0.0,0.1865,9.087749,2,9
296,parallel5,468.9196,2.0,1.8456,6.3463,0.0111,2.9451,0.7781,-0.0948,8.873197,0,9
2519,series3,152.5047,0.5,0.2548,-11.1035,0.1145,0.0,0.0,-0.0589,7.25271,2,3
