id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx,ratio_log2_head,freq_log2_head,detune_carrier_head
771,series3_parallel2,298.0043,0.3333,3.6996,5.9485,1.8709,1.1956,2.1683,-0.9662,0.0092,7.8329,10.5831,0.1386,0.0168,0.4373,0.4653,0.461,0.0038,0.0662,0.8861,0.5062,3,-1.5851068,8.21919,-0.9662
1210,series3_parallel2,392.3281,0.5,3.9091,2.9502,1.2643,3.9439,5.5014,-6.1942,0.4059,6.9747,18.357,0.4337,0.0119,0.0425,0.4137,0.6084,0.0133,0.0458,0.2263,0.3061,3,-1.0,8.615917,-6.1942
3781,series2x2_parallel1,71.6682,4.0,2.8287,1.3901,0.378,0.4489,0.848,-9.6442,0.3927,4.9244,15.4506,0.7302,0.0132,0.1785,0.3325,0.2226,0.0489,0.071,0.6113,0.0615,1,2.0,6.163261,-9.6442
3552,parallel5,566.4708,0.2,2.1542,3.7674,1.0315,0.7483,0.2223,10.0716,0.0402,7.8586,5.2832,0.1659,0.0083,0.1727,0.3973,0.1054,0.0026,0.0606,0.9119,0.0896,0,-2.321928,9.145858,10.0716
3806,series3_parallel2,526.1687,0.3333,2.5369,4.1713,5.8364,5.6791,0.6547,10.4413,0.1256,6.2076,13.3936,0.0804,0.0073,0.099,0.8642,0.2666,0.0031,0.0814,0.4562,0.0953,3,-1.5851068,9.039382,10.4413
3234,series3,277.4285,2.0,1.0209,1.0144,0.4941,0.926,3.4162,-10.2685,0.0171,3.1782,19.4604,0.5547,0.0021,0.1718,0.5255,0.0494,0.001,0.2182,0.2565,0.0881,2,1.0,8.1159725,-10.2685
3592,series3_parallel2,728.0295,0.125,3.5218,2.6126,4.1087,0.9131,1.2072,3.7071,0.1312,1.3334,21.3309,0.5799,0.0023,0.4105,0.822,0.0678,0.0357,0.2986,0.7517,0.1833,3,-3.0,9.5078535,3.7071
1606,parallel5,215.7945,0.25,0.6534,1.6731,0.3614,0.8101,3.0714,10.4699,0.2803,6.2216,13.1895,0.7026,0.0052,0.1718,0.2799,0.155,0.0075,0.3554,0.6928,0.0783,0,-2.0,7.7535143,10.4699
1620,parallel5,295.4399,0.2,5.4287,0.2845,1.425,5.706,1.3728,-11.6578,0.31,8.3019,8.5998,0.6275,0.0153,0.0324,0.33,0.1206,0.0035,0.3195,0.5547,0.2361,0,-2.321928,8.206721,-11.6578
2045,series3_parallel2,165.84,0.2,2.1465,3.5243,0.8131,5.3415,3.2414,1.1347,0.1743,8.3686,7.5088,0.0149,0.0114,0.0772,0.8761,0.024,0.0714,0.0774,0.4576,0.5905,3,-2.321928,7.373648,1.1347
3584,parallel5,190.3153,3.0,1.1997,3.9634,3.8369,1.1532,3.9888,-8.7203,0.2662,8.2485,8.2015,0.6159,0.0113,0.0413,0.3909,0.0494,0.0011,0.5996,0.9175,0.051,0,1.5849625,7.572248,-8.7203
1506,series3_parallel2,658.7552,2.0,3.3481,4.1387,3.8848,0.1747,5.2696,1.2018,0.0444,8.4084,8.0917,0.6124,0.0059,0.4654,0.5131,0.1276,0.0032,0.1175,0.663,0.1789,3,1.0,9.363599,1.2018
2805,parallel5,640.9595,0.2,5.9911,0.2103,3.4273,3.4193,3.3093,-3.3585,0.4057,0.866,1.8292,0.7723,0.0053,0.3017,0.6146,0.0395,0.0152,0.1257,0.8136,0.2162,0,-2.321928,9.324089,-3.3585
2219,series3_parallel2,381.8191,1.0,5.1435,0.4123,5.5441,1.085,2.9307,7.0592,0.0875,3.9642,9.8994,0.5842,0.0052,0.0456,0.2912,0.3255,0.0053,0.1655,0.6593,0.2931,3,0.0,8.576745,7.0592
1088,series2x2_parallel1,710.8851,0.2,0.2498,0.9493,4.3578,0.4185,0.5375,8.3725,0.0397,1.1409,10.8547,0.5591,0.0067,0.4837,0.4629,0.0585,0.0265,0.1619,0.3419,0.0994,1,-2.321928,9.473473,8.3725
2778,series2x2_parallel1,189.1055,0.1667,3.8741,2.6741,1.168,3.9135,3.0708,-3.2145,0.0695,0.9998,18.2916,0.5678,0.0583,0.0689,0.3959,0.4676,0.0193,0.1762,0.8749,0.7946,1,-2.584674,7.5630474,-3.2145
1241,series3_parallel2,127.9847,0.1667,4.256,3.6044,0.8649,1.4821,1.981,-10.9598,0.0829,6.3756,2.2881,0.4844,0.0025,0.4956,0.8249,0.0511,0.004,0.0902,0.5467,0.0484,3,-2.584674,6.9998274,-10.9598
3819,series3_parallel2,95.2305,0.5,1.6862,0.9844,4.5134,3.2775,3.862,9.8323,0.2372,7.2311,7.7064,0.2268,0.0272,0.1044,0.4134,0.0447,0.0057,0.0561,0.5176,0.0521,3,-1.0,6.573352,9.8323
3080,parallel5,162.2187,0.3333,2.2688,3.6913,0.9036,1.1803,2.0028,-8.4998,0.0661,4.7966,11.7205,0.3723,0.0619,0.3645,0.5624,0.4591,0.0057,0.3125,0.7725,0.3874,0,-1.5851068,7.3417964,-8.4998
1508,parallel5,216.6421,0.2,3.6863,3.2882,2.9327,2.4857,0.2501,6.2026,0.1316,4.0323,8.5183,0.2153,0.0664,0.0312,0.3792,0.025,0.0018,0.0944,0.8102,0.5073,0,-2.321928,7.75917,6.2026
1280,series3_parallel2,115.8714,0.25,4.0468,1.9244,2.8632,1.3281,4.5655,2.5633,0.2139,8.1881,8.9856,0.6501,0.0028,0.1342,0.8124,0.1777,0.0012,0.356,0.3739,0.6057,3,-2.0,6.8563805,2.5633
2760,series3_parallel2,105.5617,0.1667,1.6396,2.6372,0.6111,0.557,2.5943,-3.9694,0.3082,6.0368,0.7251,0.5139,0.0451,0.4086,0.7883,0.1106,0.0666,0.2613,0.2672,0.1395,3,-2.584674,6.721943,-3.9694
2973,series3_parallel2,577.0435,4.0,4.6346,1.4062,0.6475,2.0892,2.6974,-4.0303,0.4291,6.53,20.2169,0.0717,0.0183,0.0898,0.4313,0.4139,0.0431,0.3294,0.1691,0.2085,3,2.0,9.172536,-4.0303
1414,series3,873.9014,1.5,2.588,2.5024,3.8746,1.0068,4.9993,-2.2554,0.1632,3.1032,20.9861,0.0797,0.0131,0.033,0.4993,0.1607,0.0061,0.0527,0.9309,0.2879,2,0.5849625,9.771327,-2.2554
428,series3_parallel2,80.2104,0.6667,2.4551,1.4532,3.0749,3.2049,0.9064,-10.3091,0.0476,6.5592,8.9318,0.0023,0.002,0.5318,0.4134,0.104,0.0101,0.1183,0.2657,0.0748,3,-0.58489037,6.3257174,-10.3091
3146,parallel5,156.089,0.1667,5.1205,1.0254,4.6451,1.7505,3.418,-2.6321,0.3525,1.8525,1.0717,0.705,0.064,0.0743,0.7482,0.2791,0.0058,0.0434,0.8819,0.4301,0,-2.584674,7.2862253,-2.6321
2432,parallel5,102.0903,0.3333,2.2416,3.446,1.0846,1.4879,0.5066,11.9053,0.0933,3.2439,9.3645,0.2385,0.0029,0.1399,0.3684,0.0202,0.0486,0.1249,0.7187,0.1009,0,-1.5851068,6.6737022,11.9053
407,series3,197.424,0.25,0.7036,2.9258,0.6786,1.604,2.0622,-8.7668,0.4402,1.5235,15.6782,0.1572,0.0039,0.0332,0.621,0.0275,0.0263,0.502,0.7976,0.0835,2,-2.0,7.6251535,-8.7668
2052,parallel5,256.183,0.25,1.152,2.016,0.9579,0.3542,2.0029,-1.6732,0.3439,3.0258,19.7204,0.7552,0.0029,0.4464,0.5252,0.1821,0.0795,0.168,0.2709,0.1328,0,-2.0,8.001031,-1.6732
3420,series3,796.4201,0.25,0.3728,1.0395,1.1611,0.9057,0.9247,-8.0768,0.3614,6.5512,11.1243,0.7468,0.0032,0.0942,0.559,0.3711,0.0173,0.6017,0.6499,0.2475,2,-2.0,9.637385,-8.0768
1403,parallel5,328.7702,0.125,1.9774,1.4933,1.6703,4.8281,3.405,-8.5852,0.2727,7.4877,11.3175,0.1451,0.0077,0.1157,0.5403,0.3485,0.0061,0.0605,0.8768,0.7036,0,-3.0,8.360936,-8.5852
639,series3_parallel2,269.104,1.0,2.5764,2.0837,1.8141,2.5967,5.5655,-3.1089,0.3129,6.4821,12.5598,0.6508,0.0042,0.2671,0.379,0.0211,0.0017,0.2312,0.5391,0.0456,3,0.0,8.07202,-3.1089
3090,series2x2_parallel1,759.0148,0.2,0.2881,1.2848,2.9999,2.3005,1.5698,-11.4834,0.2333,4.1689,17.0089,0.1984,0.0372,0.051,0.4271,0.2393,0.005,0.0412,0.4741,0.224,1,-2.321928,9.567985,-11.4834
179,parallel5,129.2007,0.25,2.3055,1.7141,3.3094,2.5122,0.9567,-8.9716,0.267,4.9382,2.2517,0.1714,0.0581,0.1854,0.5942,0.1685,0.0127,0.1532,0.6322,0.1525,0,-2.0,7.01347,-8.9716
783,series2x2_parallel1,418.4748,3.0,1.458,3.2063,1.4136,1.9259,1.1807,8.3179,0.163,4.9186,4.3661,0.2472,0.0056,0.1112,0.7473,0.0302,0.0045,0.0541,0.6096,0.5163,1,1.5849625,8.708997,8.3179
3319,series3,93.8842,0.6667,0.6359,3.2902,4.724,1.9531,2.5389,6.2935,0.2468,8.5845,4.9472,0.6459,0.0176,0.1326,0.8662,0.5099,0.0016,0.2277,0.6561,0.5444,2,-0.58489037,6.5528107,6.2935
2281,parallel5,147.9693,4.0,3.2309,0.9276,3.1887,2.8186,4.4947,-0.1222,0.2128,7.3683,16.8211,0.2203,0.0082,0.1052,0.5884,0.3986,0.0041,0.0477,0.5094,0.0876,0,2.0,7.209154,-0.1222
905,series3,122.512,0.25,1.9053,0.3451,1.0278,1.7984,0.4588,-1.7847,0.0912,2.0469,7.7257,0.5759,0.0044,0.1363,0.373,0.0998,0.0031,0.2485,0.2545,0.0593,2,-2.0,6.9367795,-1.7847
1569,parallel5,689.6132,0.25,1.452,2.1965,4.2042,0.1661,1.0159,-6.2758,0.0748,0.4788,18.8457,0.1456,0.01,0.4032,0.8006,0.0958,0.0899,0.1233,0.8485,0.1413,0,-2.0,9.429644,-6.2758
1929,series2x2_parallel1,558.8597,0.1667,3.8628,0.6961,2.5664,1.2369,1.1162,-5.3338,0.1716,5.8234,3.0447,0.7997,0.0021,0.0862,0.7465,0.1066,0.0023,0.124,0.5871,0.6652,1,-2.584674,9.126342,-5.3338
3007,series3,82.7233,0.5,0.4624,2.662,3.2545,5.4056,4.786,3.5191,0.3217,3.4049,17.0519,0.1459,0.0154,0.2361,0.1842,0.2389,0.0012,0.2486,0.47,0.3422,2,-1.0,6.3702216,3.5191
1369,series3_parallel2,668.3574,2.0,3.8738,2.8281,0.2244,3.08,1.1535,-0.2003,0.2078,7.0761,10.7424,0.5448,0.0062,0.3569,0.2695,0.2018,0.0038,0.4903,0.2235,0.2286,3,1.0,9.384476,-0.2003
3233,series3,72.3757,1.5,2.7078,2.9311,1.7931,2.3972,0.4702,-5.0334,0.0508,6.692,2.601,0.4583,0.0045,0.2763,0.8476,0.629,0.0024,0.1309,0.6866,0.0597,2,0.5849625,6.1774335,-5.0334
3763,series2x2_parallel1,236.9805,0.6667,2.2521,5.8319,0.8251,1.0651,0.8922,-9.5223,0.3507,4.3835,10.9316,0.2247,0.0621,0.0322,0.565,0.072,0.0231,0.1747,0.9059,0.688,1,-0.58489037,7.8886247,-9.5223
3677,parallel5,364.33,1.5,0.4747,2.009,3.5339,1.8818,2.2549,10.7918,0.066,6.6708,2.112,0.4951,0.002,0.0344,0.1869,0.0382,0.0092,0.0781,0.8384,0.0305,0,0.5849625,8.509102,10.7918
3477,parallel5,85.3163,0.125,5.0099,0.7407,1.3089,4.5722,5.7896,-6.8991,0.3749,5.7367,14.435,0.0929,0.0186,0.0341,0.422,0.0557,0.0215,0.1435,0.2369,0.0557,0,-3.0,6.4147496,-6.8991
2207,parallel5,288.7355,3.0,3.1555,1.1339,1.5732,1.3859,4.0638,8.7915,0.1164,6.0144,7.2925,0.0601,0.0427,0.0433,0.2354,0.0228,0.0749,0.0791,0.3875,0.3256,0,1.5849625,8.173605,8.7915
3194,series3,298.8298,0.5,1.7321,0.4764,1.0047,1.0592,2.4649,0.7088,0.391,0.8483,3.8173,0.4965,0.0423,0.1843,0.6035,0.162,0.0012,0.266,0.4236,0.459,2,-1.0,8.22318,0.7088
3514,series3_parallel2,133.7435,4.0,1.6072,2.9077,5.5231,5.938,3.8377,-10.0253,0.2128,8.128,2.8331,0.2255,0.0113,0.2783,0.4438,0.0277,0.0178,0.5954,0.8688,0.0517,3,2.0,7.063325,-10.0253
2509,series3,595.126,0.5,0.8416,0.2339,1.7735,3.5549,5.8009,7.1099,0.1362,3.9086,2.6206,0.2966,0.0578,0.0388,0.2838,0.0364,0.0186,0.304,0.8523,0.0378,2,-1.0,9.2170515,7.1099
796,series3,299.5229,0.3333,1.361,3.686,5.7329,1.8409,0.1929,7.4417,0.2633,5.6198,10.944,0.4781,0.052,0.0893,0.3476,0.1849,0.0146,0.256,0.909,0.0499,2,-1.5851068,8.226522,7.4417
2060,parallel5,569.1574,2.0,0.4129,1.5231,0.743,1.955,3.6287,-5.547,0.2581,8.7416,11.5311,0.5714,0.0035,0.1866,0.3456,0.0279,0.0785,0.0802,0.67,0.0851,0,1.0,9.152684,-5.547
1639,series2x2_parallel1,371.761,1.5,2.2478,1.4655,1.0889,1.8947,1.0236,-0.59,0.1499,1.5673,4.989,0.6643,0.0023,0.0442,0.7645,0.0261,0.087,0.1645,0.8194,0.3948,1,0.5849625,8.538232,-0.59
902,series2x2_parallel1,110.4697,2.0,5.6211,1.5043,3.0038,2.1109,0.6197,-8.9714,0.2356,3.8647,6.166,0.5273,0.0139,0.0522,0.6224,0.118,0.0304,0.1485,0.2005,0.1033,1,1.0,6.787507,-8.9714
287,series3_parallel2,795.0592,0.25,4.7052,1.0125,0.6197,1.0228,0.6633,-6.3858,0.2874,1.8165,13.3604,0.0267,0.0023,0.0498,0.5996,0.2497,0.0015,0.3078,0.6253,0.0703,3,-2.0,9.634918,-6.3858
1602,series2x2_parallel1,199.1504,2.0,3.9728,2.4443,2.1097,2.9378,1.9038,4.8333,0.4242,0.3787,4.7771,0.4297,0.0527,0.0653,0.6285,0.0335,0.029,0.0892,0.8798,0.0858,1,1.0,7.6377144,4.8333
3162,parallel5,395.2694,0.2,0.7039,1.8108,1.0774,3.3097,4.9165,6.3904,0.4188,5.6731,21.1447,0.7917,0.027,0.3725,0.7176,0.2613,0.0018,0.5504,0.9077,0.1469,0,-2.321928,8.626693,6.3904
2818,series3,95.0126,1.0,2.7744,0.567,1.5309,3.2469,4.1695,4.2719,0.1111,5.115,16.7387,0.2605,0.0239,0.2512,0.4434,0.0587,0.0069,0.2398,0.4968,0.4101,2,0.0,6.570047,4.2719
731,series2x2_parallel1,331.6086,0.125,2.6326,1.4822,0.9167,1.5756,3.8719,-1.1674,0.4151,0.9008,9.6531,0.4077,0.035,0.0392,0.6295,0.3098,0.014,0.307,0.1978,0.2605,1,-3.0,8.373338,-1.1674
1672,parallel5,65.0138,0.6667,1.5183,2.3326,1.313,3.0893,3.5321,-6.4311,0.3344,5.7923,17.0841,0.0297,0.0043,0.4382,0.278,0.1848,0.106,0.0793,0.2651,0.2298,0,-0.58489037,6.022674,-6.4311
3049,parallel5,207.4363,1.0,2.1398,0.4578,2.8827,3.5897,2.3549,10.2592,0.4467,5.4527,13.4169,0.2273,0.0479,0.2572,0.6654,0.1379,0.0039,0.3801,0.6873,0.2145,0,0.0,7.6965246,10.2592
3814,series3,78.9396,1.0,0.4932,0.7216,0.8356,2.9199,0.207,-4.506,0.128,2.9104,18.5348,0.0131,0.0057,0.0591,0.7611,0.183,0.0055,0.2184,0.2636,0.0813,2,0.0,6.302677,-4.506
3411,series3,566.0515,1.0,0.2473,5.5795,1.7009,3.1392,4.3863,6.765,0.2117,3.259,6.4857,0.3488,0.0121,0.044,0.334,0.0902,0.0644,0.1748,0.2402,0.1515,2,0.0,9.14479,6.765
2950,series3_parallel2,400.5144,0.2,1.2235,3.8296,0.4658,2.59,3.4907,-10.0024,0.1263,0.569,18.1078,0.3159,0.0147,0.1536,0.2384,0.0249,0.0298,0.3398,0.9072,0.1106,3,-2.321928,8.64571,-10.0024
640,series2x2_parallel1,256.6091,1.5,0.7416,3.8248,1.0692,0.8945,3.2617,3.3619,0.1894,3.0941,21.8002,0.4081,0.0076,0.1954,0.7601,0.5638,0.002,0.0992,0.5499,0.2967,1,0.5849625,8.003428,3.3619
2248,series2x2_parallel1,111.6425,0.6667,2.0285,1.9876,4.0251,3.1496,1.7543,-0.8898,0.0158,7.9168,6.5107,0.7757,0.0169,0.0641,0.7049,0.024,0.1026,0.0738,0.8038,0.5438,1,-0.58489037,6.8027425,-0.8898
2404,series3,260.6477,0.2,1.644,1.6512,3.8206,4.0712,0.6483,-8.9629,0.1705,8.4693,17.5511,0.7889,0.0069,0.0619,0.2379,0.3835,0.0075,0.2207,0.4131,0.7824,2,-2.321928,8.025957,-8.9629
727,series3,696.0911,0.25,0.8955,2.0957,3.1509,1.5299,1.5227,-7.5547,0.1974,4.9748,19.9209,0.282,0.0153,0.0515,0.2028,0.0875,0.007,0.3779,0.2263,0.0487,2,-2.0,9.443132,-7.5547
3626,series2x2_parallel1,619.6069,2.0,0.1838,2.1137,1.7414,3.5154,3.3079,5.5324,0.4047,5.3341,5.8577,0.1879,0.0476,0.0351,0.3831,0.2917,0.0016,0.1084,0.4471,0.1481,1,1.0,9.275209,5.5324
2506,series3_parallel2,209.3188,0.25,1.7815,3.1932,2.2312,2.2732,5.7443,3.9384,0.4071,8.6413,6.5695,0.0113,0.0106,0.1177,0.7328,0.1054,0.0378,0.0496,0.8844,0.1606,3,-2.0,7.709558,3.9384
3593,series3_parallel2,75.3084,0.2,4.217,3.8883,1.1775,1.3494,5.086,-6.9259,0.2004,5.8494,0.2416,0.0671,0.0207,0.1609,0.791,0.4091,0.0033,0.4661,0.1399,0.0488,3,-2.321928,6.234739,-6.9259
1592,series2x2_parallel1,76.0794,4.0,3.1153,1.5961,2.9956,0.8281,1.3468,-3.5147,0.4199,2.5454,9.3594,0.7674,0.0099,0.0608,0.7294,0.3315,0.0013,0.5815,0.9003,0.7134,1,2.0,6.249434,-3.5147
2930,series3,462.0723,0.1667,3.4705,1.4541,2.1785,5.2848,1.2999,-7.3035,0.1853,6.6164,18.4712,0.6111,0.0459,0.0706,0.1904,0.1621,0.0017,0.1554,0.1552,0.2951,2,-2.584674,8.8519745,-7.3035
3686,series3_parallel2,183.1307,1.0,2.6589,3.5637,1.6484,0.7858,3.1773,10.1951,0.2907,7.244,2.8298,0.7288,0.0724,0.1812,0.3356,0.4816,0.0095,0.28,0.2424,0.3741,3,0.0,7.51673,10.1951
2113,parallel5,277.6485,1.5,1.4976,3.9794,1.0555,3.1019,2.6958,-8.9439,0.2542,3.2548,12.1451,0.7074,0.0069,0.3778,0.4586,0.5044,0.0248,0.3004,0.1763,0.4264,0,0.5849625,8.117116,-8.9439
2974,series3_parallel2,221.0904,3.0,3.8315,3.8965,0.712,0.7924,1.1941,-7.0747,0.103,3.3631,9.6655,0.4881,0.0269,0.3974,0.8328,0.0643,0.0094,0.0945,0.2604,0.0969,3,1.5849625,7.7884927,-7.0747
1970,series3_parallel2,374.1916,1.5,3.132,0.4401,5.4192,2.7784,1.8443,-0.7544,0.3695,8.3703,3.2514,0.0874,0.0686,0.048,0.4769,0.2761,0.0047,0.0401,0.1971,0.0884,3,0.5849625,8.547633,-0.7544
2742,series2x2_parallel1,460.7807,0.2,3.0415,1.3507,1.44,1.1199,0.3227,6.4402,0.0519,3.7831,18.0125,0.7988,0.0054,0.5346,0.8474,0.3225,0.0329,0.3716,0.5292,0.1554,1,-2.321928,8.847937,6.4402
957,series3,337.8487,0.6667,3.4021,3.5774,2.5035,2.8828,1.5256,2.6609,0.1699,2.0907,20.1091,0.2212,0.0036,0.0901,0.7894,0.2898,0.066,0.0469,0.3653,0.1789,2,-0.58489037,8.400233,2.6609
2686,parallel5,799.7718,0.5,1.0318,1.412,0.5404,3.6114,2.3308,-6.8641,0.3937,3.686,12.799,0.6954,0.0125,0.2425,0.497,0.1357,0.0064,0.3471,0.4518,0.0757,0,-1.0,9.643445,-6.8641
2596,series2x2_parallel1,314.1159,2.0,5.7384,2.6126,2.3248,2.3714,0.4907,-0.5943,0.2067,2.4895,12.3297,0.547,0.0045,0.1471,0.6816,0.0844,0.0106,0.0775,0.7171,0.168,1,1.0,8.295154,-0.5943
2267,parallel5,827.8682,0.25,0.4202,3.1382,1.5742,2.8754,5.5579,-9.0585,0.0124,7.9341,15.3753,0.5294,0.0474,0.0994,0.2716,0.3089,0.0187,0.4375,0.6602,0.6734,0,-2.0,9.693257,-9.0585
803,series3_parallel2,708.6928,0.2,3.9547,0.2802,0.3665,1.4668,3.967,-6.599,0.3292,4.0886,17.3716,0.3438,0.0052,0.2108,0.6421,0.1206,0.0186,0.045,0.9179,0.0314,3,-2.321928,9.469017,-6.599
2785,series3_parallel2,96.949,0.2,0.8535,1.7061,1.9526,3.7236,0.5569,-8.99,0.3786,8.7156,11.3752,0.1945,0.0382,0.0804,0.8482,0.2425,0.0779,0.0594,0.2632,0.0857,3,-2.321928,6.599154,-8.99
216,series3,212.4746,0.1667,4.0047,3.2009,2.0697,3.6553,3.4601,11.8323,0.0883,5.6462,18.8137,0.6959,0.0041,0.08,0.5004,0.2635,0.01,0.0523,0.158,0.0728,2,-2.584674,7.7311463,11.8323
3020,series3_parallel2,559.8043,0.2,1.0207,0.2366,2.98,3.4781,1.4404,-11.8324,0.1888,5.5854,5.8365,0.7594,0.0125,0.1388,0.3475,0.0807,0.0123,0.2474,0.1809,0.1199,3,-2.321928,9.128778,-11.8324
2635,parallel5,509.0006,0.25,5.5873,1.7602,2.6868,3.7216,4.6824,-8.0756,0.1174,7.1315,19.0118,0.2824,0.0029,0.1149,0.399,0.2225,0.0013,0.2098,0.6433,0.0394,0,-2.0,8.991524,-8.0756
2800,series2x2_parallel1,287.6481,0.6667,2.9448,0.517,3.3312,0.7203,5.8888,6.9574,0.3419,0.6111,13.1174,0.0609,0.0032,0.4817,0.5759,0.0387,0.0055,0.4652,0.5441,0.0802,1,-0.58489037,8.168161,6.9574
315,series3_parallel2,77.0847,4.0,0.8403,2.7002,2.9932,3.7531,3.0895,11.7434,0.009,0.0233,19.4105,0.2437,0.0216,0.1335,0.3748,0.0734,0.0058,0.2184,0.6133,0.4025,3,2.0,6.2683725,11.7434
3727,series3_parallel2,241.5397,1.0,3.9002,5.0085,0.5245,4.1328,0.2186,-1.7193,0.0164,0.1727,5.0878,0.4964,0.0069,0.1123,0.6267,0.042,0.0399,0.2652,0.3656,0.1186,3,0.0,7.9161167,-1.7193
1761,parallel5,583.9725,1.5,1.7009,0.5449,2.6808,2.5194,2.7437,-11.6533,0.0313,8.2304,11.9416,0.5915,0.0067,0.1483,0.2244,0.0926,0.0209,0.3739,0.8154,0.5762,0,0.5849625,9.189756,-11.6533
357,series3_parallel2,136.1675,1.0,0.7055,0.404,2.0545,1.069,0.6125,-6.7651,0.2253,2.1412,11.299,0.1467,0.0204,0.2181,0.4064,0.1964,0.0034,0.0537,0.3153,0.1273,3,0.0,7.0892386,-6.7651
1169,series3,68.3914,1.0,1.0273,2.9572,1.1688,3.219,0.2318,2.1675,0.3536,3.4915,12.65,0.6338,0.007,0.163,0.7615,0.0618,0.0019,0.4694,0.2608,0.1467,2,0.0,6.095743,2.1675
581,series3_parallel2,250.0808,0.2,1.1196,0.2865,0.5787,3.878,0.996,-10.5515,0.0739,2.9454,16.7935,0.7039,0.0028,0.0343,0.6294,0.149,0.0021,0.2455,0.4342,0.1062,3,-2.321928,7.9662504,-10.5515
569,series3_parallel2,71.1877,4.0,4.4589,4.0107,3.718,2.9235,2.5241,-1.8572,0.2341,1.6274,10.1814,0.5447,0.0075,0.2674,0.5266,0.0582,0.0056,0.1024,0.3186,0.7418,3,2.0,6.153556,-1.8572
310,series3_parallel2,94.5911,3.0,2.5044,4.1472,0.7765,3.328,1.5531,3.2922,0.4274,5.711,14.901,0.2882,0.0107,0.1422,0.4897,0.1454,0.003,0.119,0.7988,0.1761,3,1.5849625,6.5636325,3.2922
1514,series3,726.4406,0.3333,0.9772,2.8829,3.2237,3.0982,0.5039,-5.7651,0.3798,8.3185,21.8236,0.2131,0.0321,0.1569,0.4092,0.1655,0.0941,0.0429,0.3891,0.1169,2,-1.5851068,9.504701,-5.7651
2047,parallel5,66.776,0.125,5.8965,2.5369,1.2701,1.4498,0.7255,-9.4984,0.3544,8.0713,10.9376,0.1159,0.0034,0.06,0.3824,0.0868,0.0027,0.0774,0.7934,0.5252,0,-3.0,6.061258,-9.4984
1998,series3_parallel2,505.2073,0.6667,1.1179,2.3913,1.8208,1.5696,0.2284,-11.7592,0.1832,2.5002,19.6987,0.4502,0.0043,0.0738,0.5909,0.3872,0.0076,0.2349,0.6589,0.2232,3,-0.58489037,8.980732,-11.7592
482,series2x2_parallel1,164.9839,3.0,2.9681,3.5784,1.3926,4.8041,0.6685,10.8521,0.4124,2.0979,5.6898,0.4404,0.0712,0.1876,0.4356,0.3969,0.0153,0.1641,0.9244,0.0558,1,1.5849625,7.3661814,10.8521
1095,series2x2_parallel1,95.762,1.0,1.1209,1.0818,0.8492,2.4296,1.0219,-4.6453,0.3878,4.624,21.4286,0.4798,0.0114,0.0508,0.7994,0.4039,0.0216,0.1471,0.516,0.3065,1,0.0,6.5813813,-4.6453
242,series3,185.7419,0.5,0.1962,1.2958,1.058,4.1196,0.3552,-10.7979,0.0271,1.6392,19.6006,0.4439,0.0037,0.2265,0.7708,0.0541,0.02,0.1355,0.9028,0.0961,2,-1.0,7.5371556,-10.7979
1644,series3_parallel2,833.3697,4.0,3.792,0.4976,0.7474,0.6568,2.4582,-11.2129,0.3138,3.5017,2.7869,0.2438,0.0656,0.2129,0.4078,0.0274,0.0052,0.399,0.6471,0.7439,3,2.0,9.702813,-11.2129
3105,series2x2_parallel1,314.4518,3.0,1.7021,0.2802,2.881,3.6599,0.7024,8.1784,0.0477,1.5964,18.0809,0.4839,0.0032,0.0478,0.7548,0.0874,0.007,0.421,0.7634,0.1335,1,1.5849625,8.296695,8.1784
1700,series3,103.0271,4.0,4.4036,3.7838,0.1712,2.0211,3.0881,-7.2461,0.428,1.0423,1.3914,0.7082,0.0034,0.0338,0.6286,0.1492,0.0422,0.1962,0.6501,0.1301,2,2.0,6.68688,-7.2461
3011,series3,782.9232,0.1667,1.8982,2.0251,3.0154,3.46,0.2231,1.628,0.1587,8.468,13.5091,0.537,0.0331,0.1591,0.2809,0.087,0.0122,0.3456,0.4884,0.135,2,-2.584674,9.612727,1.628
49,series2x2_parallel1,206.7639,0.1667,5.2802,0.2187,1.0202,3.2685,1.786,-8.915,0.0141,3.5937,12.3791,0.0233,0.0046,0.0669,0.8501,0.4013,0.1146,0.1227,0.8034,0.1317,1,-2.584674,7.6918406,-8.915
4025,parallel5,100.0468,1.5,5.7375,3.6161,0.4434,3.0079,3.0312,-4.3843,0.0867,5.0167,20.7321,0.5785,0.0493,0.1487,0.8794,0.0798,0.0158,0.4016,0.72,0.1494,0,0.5849625,6.6445312,-4.3843
3585,parallel5,66.6417,0.25,1.8145,1.5959,3.6301,0.2431,0.3641,2.555,0.1319,3.8216,7.0713,0.1978,0.0072,0.3268,0.3309,0.1686,0.0084,0.429,0.8499,0.4244,0,-2.0,6.0583534,2.555
1762,series3_parallel2,725.176,0.125,0.3545,2.3993,4.1548,1.3958,2.1488,5.4987,0.1088,1.0573,18.8641,0.5897,0.0282,0.1083,0.7275,0.0379,0.046,0.5705,0.7679,0.3205,3,-3.0,9.502188,5.4987
