id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,ratio_log2,freq_log2,algorithm_idx,algorithm_prefix_idx,algorithm_suffix_idx
1535,series3_parallel2,92.8151,2.0,3.4733,3.2582,5.0576,2.9781,0.8574,0.0,0.0,0.0,0.0,0.0,1.0,6.536288,3,2,2
2131,parallel5,573.6801,0.25,4.1043,5.4152,3.2268,1.3405,1.3507,0.0,0.0,0.0,0.0,0.0,-2.0,9.164103,0,0,3
3393,series2x2_parallel1,729.0966,3.0,0.4195,1.7907,0.9508,1.1085,4.0065,0.0,0.0,0.0,0.0,0.0,1.5849625,9.509966,1,1,1
133,parallel5,235.4623,0.25,3.3836,3.4377,1.9569,0.2573,1.0903,0.0,0.0,0.0,0.0,0.0,-2.0,7.879352,0,0,3
1849,series2x2_parallel1,464.6961,0.25,4.1521,4.8125,2.5253,1.03,0.6507,0.0,0.0,0.0,0.0,0.0,-2.0,8.860144,1,1,1
2814,series3_parallel2,188.3967,1.0,1.7219,3.8655,1.5778,4.0077,0.3388,0.0,0.0,0.0,0.0,0.0,0.0,7.55763,3,2,2
292,series2x2_parallel1,98.8893,1.5,5.1293,3.3633,4.8145,2.6136,1.5623,0.0,0.0,0.0,0.0,0.0,0.5849625,6.6277423,1,1,1
1360,parallel5,675.0722,0.6667,4.3181,0.3979,1.7107,3.3631,3.799,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.398898,0,0,3
249,parallel5,646.6858,0.5,4.0165,2.7332,0.328,0.4066,3.6417,0.0,0.0,0.0,0.0,0.0,-1.0,9.336921,0,0,3
122,parallel5,461.3227,0.1667,2.9832,2.7241,0.25,2.777,2.778,0.0,0.0,0.0,0.0,0.0,-2.584674,8.849632,0,0,3
3955,series3_parallel2,517.4745,2.0,3.1996,1.2902,1.5016,2.2414,0.9779,0.0,0.0,0.0,0.0,0.0,1.0,9.015344,3,2,2
3846,parallel5,585.3041,4.0,3.5089,1.4284,1.8648,3.2131,2.8409,0.0,0.0,0.0,0.0,0.0,2.0,9.193043,0,0,3
2922,parallel5,95.7137,3.0,2.1845,0.2842,0.952,0.1538,3.7998,0.0,0.0,0.0,0.0,0.0,1.5849625,6.5806537,0,0,3
1900,parallel5,523.6684,0.25,0.9524,3.2073,3.7735,3.9262,4.8287,0.0,0.0,0.0,0.0,0.0,-2.0,9.03251,0,0,3
3479,series3,649.1691,3.0,1.3719,1.6885,2.3629,2.9886,0.1831,0.0,0.0,0.0,0.0,0.0,1.5849625,9.34245,2,2,0
3259,parallel5,338.2044,0.2,0.8534,0.2151,5.282,2.2515,2.5587,0.0,0.0,0.0,0.0,0.0,-2.321928,8.4017515,0,0,3
697,parallel5,481.1871,2.0,4.4507,2.508,2.6676,2.5707,3.1962,0.0,0.0,0.0,0.0,0.0,1.0,8.910454,0,0,3
3664,series3_parallel2,546.4751,1.5,1.5727,1.5489,1.431,1.5191,2.1843,0.0,0.0,0.0,0.0,0.0,0.5849625,9.094012,3,2,2
2036,series3_parallel2,287.5036,2.0,1.2659,0.3251,2.6691,1.8284,0.7242,0.0,0.0,0.0,0.0,0.0,1.0,8.167437,3,2,2
1323,series2x2_parallel1,464.759,1.0,2.6464,4.0412,1.3989,5.005,2.2529,0.0,0.0,0.0,0.0,0.0,0.0,8.860339,1,1,1
2288,series3_parallel2,87.293,0.3333,2.4631,4.0293,1.9341,0.7515,3.6967,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.447794,3,2,2
1179,series3_parallel2,226.9734,1.5,1.8231,2.8435,0.2533,0.8845,0.6891,0.0,0.0,0.0,0.0,0.0,0.5849625,7.8263793,3,2,2
2323,series3,118.2395,0.6667,2.3552,2.6894,3.5618,4.124,2.8046,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.885568,2,2,0
2480,series3,301.6594,0.25,0.2895,1.2813,2.6894,2.9797,3.4017,0.0,0.0,0.0,0.0,0.0,-2.0,8.236776,2,2,0
3343,parallel5,104.9425,1.5,5.1302,1.3628,4.1521,2.245,0.2421,0.0,0.0,0.0,0.0,0.0,0.5849625,6.713455,0,0,3
2856,series3,453.5431,2.0,2.5418,0.2113,1.0807,3.6807,1.6412,0.0,0.0,0.0,0.0,0.0,1.0,8.825096,2,2,0
3105,series2x2_parallel1,670.5931,2.0,0.2963,5.6226,4.3614,2.887,5.0584,0.0,0.0,0.0,0.0,0.0,1.0,9.389294,1,1,1
373,parallel5,534.3797,2.0,2.3679,4.5132,5.5605,0.2562,2.0747,0.0,0.0,0.0,0.0,0.0,1.0,9.061722,0,0,3
224,series3,453.2513,1.0,2.2346,3.347,1.0928,0.2548,5.6314,0.0,0.0,0.0,0.0,0.0,0.0,8.824167,2,2,0
2441,series2x2_parallel1,85.7812,0.6667,1.5525,4.7037,0.5019,4.9094,2.1104,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.42259,1,1,1
894,parallel5,298.5942,3.0,2.3671,2.3675,1.228,2.3869,3.9469,0.0,0.0,0.0,0.0,0.0,1.5849625,8.222042,0,0,3
58,series2x2_parallel1,753.6143,0.25,2.7911,3.5217,3.7686,3.4764,2.6445,0.0,0.0,0.0,0.0,0.0,-2.0,9.557683,1,1,1
2506,series3,241.8261,4.0,5.6622,2.3165,5.2169,3.2473,1.9042,0.0,0.0,0.0,0.0,0.0,2.0,7.917826,2,2,0
2777,series3_parallel2,208.3572,0.125,3.9131,4.0852,3.4379,0.7115,1.2043,0.0,0.0,0.0,0.0,0.0,-3.0,7.702915,3,2,2
1000,series2x2_parallel1,99.3821,0.2,2.5874,3.6901,0.2968,4.0688,2.2386,0.0,0.0,0.0,0.0,0.0,-2.321928,6.6349144,1,1,1
2110,series3_parallel2,194.7187,2.0,3.0414,4.065,0.7983,2.012,0.5262,0.0,0.0,0.0,0.0,0.0,1.0,7.6052475,3,2,2
2285,series2x2_parallel1,390.3198,4.0,1.629,5.7218,0.8535,1.08,3.3816,0.0,0.0,0.0,0.0,0.0,2.0,8.608513,1,1,1
3123,parallel5,294.7587,0.25,0.605,0.2295,0.6537,1.944,1.4789,0.0,0.0,0.0,0.0,0.0,-2.0,8.20339,0,0,3
1817,parallel5,215.5007,0.5,2.4473,1.0459,2.2274,2.5532,1.6414,0.0,0.0,0.0,0.0,0.0,-1.0,7.751549,0,0,3
234,parallel5,85.4538,0.125,4.5163,2.5357,2.9751,3.4811,3.1237,0.0,0.0,0.0,0.0,0.0,-3.0,6.417073,0,0,3
2908,parallel5,95.0515,0.25,1.5409,3.9469,4.4273,0.2807,4.6711,0.0,0.0,0.0,0.0,0.0,-2.0,6.570637,0,0,3
607,series2x2_parallel1,209.772,0.125,3.4389,2.6284,5.019,4.4756,2.6643,0.0,0.0,0.0,0.0,0.0,-3.0,7.7126784,1,1,1
1269,series3,233.2632,0.5,0.4766,0.524,0.8417,3.9592,1.4671,0.0,0.0,0.0,0.0,0.0,-1.0,7.8658147,2,2,0
2638,series3_parallel2,243.9983,2.0,5.8368,4.3329,1.1187,0.8325,2.3906,0.0,0.0,0.0,0.0,0.0,1.0,7.9307275,3,2,2
882,parallel5,90.943,1.0,5.8389,5.6624,0.6983,1.5542,4.2772,0.0,0.0,0.0,0.0,0.0,0.0,6.506891,0,0,3
2335,series2x2_parallel1,67.1256,0.25,3.3553,1.2267,2.8804,3.7651,1.4041,0.0,0.0,0.0,0.0,0.0,-2.0,6.0687914,1,1,1
3158,series2x2_parallel1,89.5663,0.3333,4.8422,2.542,0.2445,2.0565,1.0209,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.4848843,1,1,1
3538,series3,533.8802,0.6667,0.3343,5.91,0.8201,3.9113,3.4277,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.060372,2,2,0
1221,series2x2_parallel1,718.2507,0.6667,3.5844,4.1971,0.4259,4.1146,1.8151,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.488343,1,1,1
2311,series2x2_parallel1,172.2643,0.125,0.5193,3.1136,0.2945,0.4594,0.4566,0.0,0.0,0.0,0.0,0.0,-3.0,7.42848,1,1,1
565,series2x2_parallel1,284.7305,3.0,1.7108,1.6691,3.5497,2.4084,2.6257,0.0,0.0,0.0,0.0,0.0,1.5849625,8.153453,1,1,1
1092,series2x2_parallel1,182.2263,1.0,1.2479,0.8115,3.2234,5.7927,1.4968,0.0,0.0,0.0,0.0,0.0,0.0,7.5095873,1,1,1
352,parallel5,676.7756,0.6667,1.7312,2.4367,3.9312,0.8385,4.7568,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.402534,0,0,3
3484,series3,872.2111,0.3333,1.9324,5.6133,1.4015,0.8784,0.5945,0.0,0.0,0.0,0.0,0.0,-1.5851068,9.768534,2,2,0
3258,series2x2_parallel1,672.4026,0.125,4.4943,0.1889,2.191,0.5561,0.1927,0.0,0.0,0.0,0.0,0.0,-3.0,9.393182,1,1,1
2445,series2x2_parallel1,735.6823,3.0,0.9445,0.4904,1.3037,1.3908,4.1875,0.0,0.0,0.0,0.0,0.0,1.5849625,9.522939,1,1,1
3560,series2x2_parallel1,100.7948,0.3333,0.9202,4.0784,3.9901,3.5613,2.5033,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.6552773,1,1,1
663,parallel5,704.382,0.2,1.2006,5.627,5.8777,0.3358,2.8926,0.0,0.0,0.0,0.0,0.0,-2.321928,9.460215,0,0,3
1407,series2x2_parallel1,853.8821,0.5,1.3723,2.1436,1.1537,1.2861,2.9042,0.0,0.0,0.0,0.0,0.0,-1.0,9.737893,1,1,1
3622,series3_parallel2,324.324,0.125,0.7233,0.3588,2.2507,2.4059,5.0902,0.0,0.0,0.0,0.0,0.0,-3.0,8.341292,3,2,2
632,series2x2_parallel1,809.897,0.25,1.3946,0.2536,1.3593,3.7625,1.4113,0.0,0.0,0.0,0.0,0.0,-2.0,9.661594,1,1,1
635,series3,163.0191,2.0,2.9079,5.7237,5.0345,5.0139,1.3884,0.0,0.0,0.0,0.0,0.0,1.0,7.3488975,2,2,0
127,series3_parallel2,134.6294,1.5,1.1572,4.7729,2.6223,1.3919,2.3902,0.0,0.0,0.0,0.0,0.0,0.5849625,7.0728498,3,2,2
1883,parallel5,729.6558,1.0,3.3377,0.927,4.1064,3.5304,1.8228,0.0,0.0,0.0,0.0,0.0,0.0,9.511072,0,0,3
771,series3_parallel2,75.8746,0.125,1.2504,1.0208,0.8175,3.9858,0.5609,0.0,0.0,0.0,0.0,0.0,-3.0,6.2455454,3,2,2
3011,series3,430.5283,1.5,2.0794,1.6457,1.7602,1.9886,1.9058,0.0,0.0,0.0,0.0,0.0,0.5849625,8.749964,2,2,0
109,series2x2_parallel1,123.9161,0.5,1.1109,2.667,1.3242,1.9967,1.616,0.0,0.0,0.0,0.0,0.0,-1.0,6.95322,1,1,1
2632,parallel5,733.5099,0.6667,1.9886,3.247,2.3018,0.7851,1.224,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.518673,0,0,3
2046,parallel5,75.3588,0.3333,2.6927,1.97,2.7849,0.9943,4.1891,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.235704,0,0,3
2706,series2x2_parallel1,768.6402,0.1667,1.2624,2.2995,0.6089,0.7721,0.3729,0.0,0.0,0.0,0.0,0.0,-2.584674,9.586164,1,1,1
2117,series3,237.0207,0.25,0.5139,3.7197,2.4409,0.3133,4.1182,0.0,0.0,0.0,0.0,0.0,-2.0,7.8888693,2,2,0
1508,series3_parallel2,174.4169,0.2,5.6339,1.3593,1.5235,0.6175,0.6521,0.0,0.0,0.0,0.0,0.0,-2.321928,7.446396,3,2,2
1945,series2x2_parallel1,158.6396,1.5,4.6119,5.0641,3.7645,2.6645,5.7776,0.0,0.0,0.0,0.0,0.0,0.5849625,7.309609,1,1,1
38,series3_parallel2,387.6696,2.0,2.9422,3.016,0.9662,5.3105,1.7633,0.0,0.0,0.0,0.0,0.0,1.0,8.598683,3,2,2
322,parallel5,269.9582,0.125,1.3738,4.5471,0.188,2.1656,2.0755,0.0,0.0,0.0,0.0,0.0,-3.0,8.076592,0,0,3
869,series3_parallel2,559.9119,0.6667,2.2457,1.7202,3.5745,3.6949,2.3333,0.0,0.0,0.0,0.0,0.0,-0.58489037,9.129056,3,2,2
2027,series3_parallel2,235.9578,0.1667,4.6696,1.4873,2.4542,0.9224,1.9269,0.0,0.0,0.0,0.0,0.0,-2.584674,7.8823853,3,2,2
1113,series3_parallel2,640.0613,3.0,0.5121,0.9229,1.2922,2.8267,4.0388,0.0,0.0,0.0,0.0,0.0,1.5849625,9.322066,3,2,2
3182,series3_parallel2,100.542,1.0,0.7038,4.5639,2.2517,2.8803,0.4581,0.0,0.0,0.0,0.0,0.0,0.0,6.6516542,3,2,2
2054,series3_parallel2,211.0042,1.0,0.2643,0.3407,4.1883,3.195,2.3113,0.0,0.0,0.0,0.0,0.0,0.0,7.721128,3,2,2
2374,parallel5,640.0739,0.25,3.9293,0.452,1.3302,0.3569,5.7781,0.0,0.0,0.0,0.0,0.0,-2.0,9.322095,0,0,3
830,parallel5,84.8928,1.5,1.2903,1.5067,4.1837,1.9556,1.0972,0.0,0.0,0.0,0.0,0.0,0.5849625,6.4075704,0,0,3
355,series2x2_parallel1,135.8836,0.6667,1.9277,0.86,1.8015,0.7279,1.5674,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.0862274,1,1,1
1029,series2x2_parallel1,245.7581,0.5,0.3999,4.3591,0.5129,1.6804,1.2693,0.0,0.0,0.0,0.0,0.0,-1.0,7.9410954,1,1,1
1976,series3,324.5625,3.0,3.121,0.9254,1.9665,2.1844,2.8317,0.0,0.0,0.0,0.0,0.0,1.5849625,8.342353,2,2,0
3276,series3_parallel2,160.1967,1.0,5.9868,3.9315,0.9714,0.7194,5.1835,0.0,0.0,0.0,0.0,0.0,0.0,7.3237004,3,2,2
3058,series3,93.0107,0.2,3.2455,4.6537,0.3335,4.4863,1.4819,0.0,0.0,0.0,0.0,0.0,-2.321928,6.5393248,2,2,0
228,series3_parallel2,65.0145,0.2,1.7113,3.6787,2.8678,3.4682,4.1664,0.0,0.0,0.0,0.0,0.0,-2.321928,6.02269,3,2,2
2020,series2x2_parallel1,224.4471,2.0,0.3389,0.2719,3.4461,3.763,3.3245,0.0,0.0,0.0,0.0,0.0,1.0,7.8102317,1,1,1
2661,series2x2_parallel1,392.9648,0.3333,2.2909,3.4418,0.1641,0.7801,3.9059,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.618257,1,1,1
1386,series2x2_parallel1,291.2348,0.125,4.1184,0.7003,3.806,1.9704,0.9491,0.0,0.0,0.0,0.0,0.0,-3.0,8.186039,1,1,1
24,series3_parallel2,489.2506,3.0,1.902,1.4585,1.9422,0.5675,1.2515,0.0,0.0,0.0,0.0,0.0,1.5849625,8.93443,3,2,2
3014,series2x2_parallel1,468.1509,2.0,1.3753,4.2098,0.9309,0.9864,4.8527,0.0,0.0,0.0,0.0,0.0,1.0,8.87083,1,1,1
2894,series3,66.9971,0.125,3.617,1.4227,2.3586,1.4742,4.8566,0.0,0.0,0.0,0.0,0.0,-3.0,6.0660267,2,2,0
3606,series3_parallel2,167.6398,0.5,0.3491,4.7872,0.7953,0.3351,3.0996,0.0,0.0,0.0,0.0,0.0,-1.0,7.3892207,3,2,2
115,series3,224.2158,0.125,3.2537,3.0114,2.8798,1.5795,1.4697,0.0,0.0,0.0,0.0,0.0,-3.0,7.808744,2,2,0
3978,series2x2_parallel1,671.3226,4.0,2.4592,3.6515,4.1,3.849,1.7247,0.0,0.0,0.0,0.0,0.0,2.0,9.390862,1,1,1
3816,parallel5,74.1454,4.0,2.5963,4.7613,4.2532,0.3216,1.8768,0.0,0.0,0.0,0.0,0.0,2.0,6.2122855,0,0,3
2608,series2x2_parallel1,124.4386,4.0,0.6151,0.6899,2.2053,0.2054,1.4661,0.0,0.0,0.0,0.0,0.0,2.0,6.95929,1,1,1
1570,series3,117.4009,2.0,1.4364,4.1458,0.5366,5.3716,3.9985,0.0,0.0,0.0,0.0,0.0,1.0,6.8752995,2,2,0
3966,series3_parallel2,65.8022,0.1667,1.6715,0.3474,0.2889,2.0789,5.4614,0.0,0.0,0.0,0.0,0.0,-2.584674,6.040064,3,2,2
3603,series3,86.1276,1.5,3.7567,3.855,2.7309,2.137,2.8711,0.0,0.0,0.0,0.0,0.0,0.5849625,6.428404,2,2,0
1714,series3_parallel2,66.2521,0.5,2.8541,1.6258,1.2527,3.3777,4.9498,0.0,0.0,0.0,0.0,0.0,-1.0,6.0498943,3,2,2
275,series3_parallel2,381.715,0.25,1.251,1.499,0.3215,5.3911,5.6593,0.0,0.0,0.0,0.0,0.0,-2.0,8.576352,3,2,2
1333,series3_parallel2,608.89,0.125,0.5642,1.1791,0.6078,0.2646,0.7113,0.0,0.0,0.0,0.0,0.0,-3.0,9.250038,3,2,2
997,parallel5,702.2689,0.1667,1.3568,0.3676,2.6319,0.9521,2.5655,0.0,0.0,0.0,0.0,0.0,-2.584674,9.45588,0,0,3
2095,series3_parallel2,98.0519,1.5,1.0943,3.8853,0.4042,2.2613,1.0766,0.0,0.0,0.0,0.0,0.0,0.5849625,6.6154737,3,2,2
3695,series3_parallel2,346.7177,1.0,0.463,3.2118,4.1568,1.4877,0.6183,0.0,0.0,0.0,0.0,0.0,0.0,8.437617,3,2,2
3702,series2x2_parallel1,283.6529,0.1667,3.183,0.8194,1.9352,1.0325,0.6055,0.0,0.0,0.0,0.0,0.0,-2.584674,8.147983,1,1,1
35,series3,328.6335,0.6667,0.2763,3.6422,2.2846,2.9766,0.717,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.360335,2,2,0
211,series2x2_parallel1,421.4534,0.6667,2.716,3.1486,3.7403,0.3409,0.2971,0.0,0.0,0.0,0.0,0.0,-0.58489037,8.71923,1,1,1
2433,series3,179.6482,0.25,2.1022,2.8979,3.7256,3.2249,3.7574,0.0,0.0,0.0,0.0,0.0,-2.0,7.489031,2,2,0
624,parallel5,374.2995,3.0,2.6055,3.8487,2.7773,1.7058,3.1257,0.0,0.0,0.0,0.0,0.0,1.5849625,8.548049,0,0,3
235,series3,316.4494,0.1667,4.5073,4.9012,1.3731,5.157,3.8391,0.0,0.0,0.0,0.0,0.0,-2.584674,8.305831,2,2,0
3821,series2x2_parallel1,94.5367,0.6667,3.3898,2.4587,0.2825,5.4584,4.7742,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.5628023,1,1,1
790,parallel5,140.193,3.0,0.8916,1.8756,3.5377,1.3984,3.8034,0.0,0.0,0.0,0.0,0.0,1.5849625,7.1312704,0,0,3
3378,series3_parallel2,72.5818,0.2,3.5198,4.1016,3.8182,4.2059,3.5625,0.0,0.0,0.0,0.0,0.0,-2.321928,6.181536,3,2,2
2907,series3,410.5298,1.0,3.8069,1.7976,0.6312,0.8702,1.3923,0.0,0.0,0.0,0.0,0.0,0.0,8.681343,2,2,0
236,series3_parallel2,225.1726,0.1667,0.1657,2.1732,0.775,1.9269,4.1388,0.0,0.0,0.0,0.0,0.0,-2.584674,7.8148875,3,2,2
3244,parallel5,219.984,4.0,2.932,0.8951,5.6563,1.1479,1.2555,0.0,0.0,0.0,0.0,0.0,2.0,7.781255,0,0,3
3504,series2x2_parallel1,556.589,4.0,1.3741,0.7853,0.644,4.1593,3.9477,0.0,0.0,0.0,0.0,0.0,2.0,9.120468,1,1,1
3346,series2x2_parallel1,130.8517,3.0,3.5494,0.7101,2.0669,2.7124,1.3111,0.0,0.0,0.0,0.0,0.0,1.5849625,7.031789,1,1,1
2708,series2x2_parallel1,112.549,0.2,2.6534,3.6972,3.2055,0.6551,3.6569,0.0,0.0,0.0,0.0,0.0,-2.321928,6.8144093,1,1,1
1702,parallel5,75.2663,1.0,2.192,0.6382,2.599,1.2965,5.6766,0.0,0.0,0.0,0.0,0.0,0.0,6.233932,0,0,3
3514,series2x2_parallel1,394.3227,1.0,3.0492,4.3398,1.7588,2.6378,4.0181,0.0,0.0,0.0,0.0,0.0,0.0,8.623233,1,1,1
32,parallel5,824.9512,0.5,1.1317,4.421,3.5405,1.3273,2.4551,0.0,0.0,0.0,0.0,0.0,-1.0,9.688165,0,0,3
684,parallel5,765.8414,4.0,2.8514,1.3032,1.0165,3.3236,0.9315,0.0,0.0,0.0,0.0,0.0,2.0,9.580902,0,0,3
989,series3_parallel2,321.9816,0.1667,5.2647,2.9266,1.8361,3.6245,1.0546,0.0,0.0,0.0,0.0,0.0,-2.584674,8.330834,3,2,2
2246,series3_parallel2,226.3417,2.0,4.009,3.7903,5.8485,4.9393,0.9687,0.0,0.0,0.0,0.0,0.0,1.0,7.8223586,3,2,2
1296,series3_parallel2,380.8953,0.2,1.5176,1.0515,2.8814,5.5671,5.6512,0.0,0.0,0.0,0.0,0.0,-2.321928,8.573251,3,2,2
1130,parallel5,515.5536,0.5,0.7418,0.8403,4.8287,1.4857,1.2293,0.0,0.0,0.0,0.0,0.0,-1.0,9.009978,0,0,3
2481,parallel5,210.0172,0.125,4.0373,3.527,1.5712,2.7457,2.1017,0.0,0.0,0.0,0.0,0.0,-3.0,7.7143636,0,0,3
956,series3,127.9423,1.0,0.2421,1.918,3.3632,0.3742,3.1929,0.0,0.0,0.0,0.0,0.0,0.0,6.9993496,2,2,0
417,series3,265.3189,0.125,1.816,1.8619,1.704,3.557,3.7945,0.0,0.0,0.0,0.0,0.0,-3.0,8.051583,2,2,0
1202,series3,339.6362,2.0,1.0334,4.0057,0.5882,5.934,1.2543,0.0,0.0,0.0,0.0,0.0,1.0,8.407846,2,2,0
1650,parallel5,487.2753,0.3333,3.6515,2.3243,2.4044,1.7594,1.1352,0.0,0.0,0.0,0.0,0.0,-1.5851068,8.928594,0,0,3
3506,parallel5,115.4397,0.2,2.6253,0.4351,1.7813,3.581,4.119,0.0,0.0,0.0,0.0,0.0,-2.321928,6.8509955,0,0,3
327,series3_parallel2,349.049,2.0,4.8341,0.4468,1.455,0.2699,2.6927,0.0,0.0,0.0,0.0,0.0,1.0,8.447286,3,2,2
3696,series3_parallel2,379.4911,1.0,3.6448,1.182,1.5173,3.42,0.6302,0.0,0.0,0.0,0.0,0.0,0.0,8.567923,3,2,2
1,series3_parallel2,86.4306,2.0,1.3002,3.9,3.3055,1.7498,2.1169,0.0,0.0,0.0,0.0,0.0,1.0,6.4334702,3,2,2
3257,series2x2_parallel1,156.1957,1.5,0.3297,2.2089,5.3739,3.4815,3.2778,0.0,0.0,0.0,0.0,0.0,0.5849625,7.287211,1,1,1
3157,parallel5,89.2138,3.0,1.8791,3.8357,2.9104,3.5122,2.3482,0.0,0.0,0.0,0.0,0.0,1.5849625,6.479195,0,0,3
638,series3,117.6566,0.3333,3.537,1.7131,1.749,1.7364,0.6834,0.0,0.0,0.0,0.0,0.0,-1.5851068,6.8784385,2,2,0
1467,series3_parallel2,96.3185,0.25,3.435,1.6938,3.2463,2.601,1.5995,0.0,0.0,0.0,0.0,0.0,-2.0,6.5897408,3,2,2
93,series3,375.4749,1.0,3.7103,3.8269,2.4779,3.4009,0.4791,0.0,0.0,0.0,0.0,0.0,0.0,8.552572,2,2,0
1032,series3,93.9704,0.125,1.0091,0.9122,1.8592,1.8026,0.2999,0.0,0.0,0.0,0.0,0.0,-3.0,6.5541344,2,2,0
161,series3,457.7348,4.0,3.038,3.6183,2.9074,2.5514,1.4207,0.0,0.0,0.0,0.0,0.0,2.0,8.838368,2,2,0
2101,series3_parallel2,241.5629,0.6667,1.2263,3.5864,2.5571,5.5591,5.9479,0.0,0.0,0.0,0.0,0.0,-0.58489037,7.916255,3,2,2
2691,parallel5,109.2397,0.6667,3.2982,5.4943,4.4414,0.2698,0.7916,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.7713532,0,0,3
3569,series3_parallel2,859.1172,0.2,0.6353,3.9362,2.0041,3.9874,0.7983,0.0,0.0,0.0,0.0,0.0,-2.321928,9.746711,3,2,2
2572,series3,65.3566,3.0,3.7429,1.7696,3.7126,0.6086,4.5194,0.0,0.0,0.0,0.0,0.0,1.5849625,6.030261,2,2,0
3168,series3,225.6995,2.0,1.5401,1.1924,0.7068,0.2323,2.3407,0.0,0.0,0.0,0.0,0.0,1.0,7.8182592,2,2,0
1295,parallel5,605.4489,0.2,0.1988,0.8318,5.2236,2.0296,4.6791,0.0,0.0,0.0,0.0,0.0,-2.321928,9.241861,0,0,3
630,series2x2_parallel1,102.7782,0.6667,0.3874,4.1345,3.4869,0.4586,1.7868,0.0,0.0,0.0,0.0,0.0,-0.58489037,6.6833906,1,1,1
752,series3,777.7557,0.25,3.336,1.1404,1.7816,1.2411,0.3412,0.0,0.0,0.0,0.0,0.0,-2.0,9.603173,2,2,0
3515,parallel5,67.4601,3.0,0.2686,1.3222,1.9799,1.8057,5.1265,0.0,0.0,0.0,0.0,0.0,1.5849625,6.0759625,0,0,3
1547,series3,306.7311,0.2,0.6003,1.3897,1.1488,0.7655,3.4909,0.0,0.0,0.0,0.0,0.0,-2.321928,8.260831,2,2,0
1081,series2x2_parallel1,147.7905,1.5,4.0795,3.3677,0.1724,2.3274,0.8121,0.0,0.0,0.0,0.0,0.0,0.5849625,7.20741,1,1,1
845,series2x2_parallel1,94.5064,4.0,2.3292,0.1777,2.8625,0.4178,2.8777,0.0,0.0,0.0,0.0,0.0,2.0,6.5623403,1,1,1
312,series2x2_parallel1,703.3976,0.125,1.5037,3.5788,0.7682,0.6179,2.4348,0.0,0.0,0.0,0.0,0.0,-3.0,9.458197,1,1,1
4030,parallel5,577.1687,0.125,3.68,0.1732,2.6398,0.8344,1.793,0.0,0.0,0.0,0.0,0.0,-3.0,9.17285,0,0,3
2428,series3,345.482,2.0,1.0309,1.1599,3.3766,4.5294,0.4715,0.0,0.0,0.0,0.0,0.0,1.0,8.4324665,2,2,0
372,series2x2_parallel1,324.8098,0.125,0.2241,2.182,0.3253,5.0575,4.1552,0.0,0.0,0.0,0.0,0.0,-3.0,8.3434515,1,1,1
2531,series3_parallel2,846.226,3.0,5.557,3.7112,3.9818,1.0082,1.317,0.0,0.0,0.0,0.0,0.0,1.5849625,9.724899,3,2,2
1937,series2x2_parallel1,877.4332,0.1667,0.4566,4.1123,1.5252,0.4269,2.8822,0.0,0.0,0.0,0.0,0.0,-2.584674,9.777145,1,1,1
921,series3,216.5895,3.0,0.2815,1.5859,1.0256,0.6454,2.22,0.0,0.0,0.0,0.0,0.0,1.5849625,7.7588196,2,2,0
210,parallel5,92.583,0.2,3.541,1.2914,4.0363,3.2416,2.7048,0.0,0.0,0.0,0.0,0.0,-2.321928,6.5326753,0,0,3
2860,parallel5,87.5956,3.0,1.355,1.9069,2.9643,0.1845,1.0535,0.0,0.0,0.0,0.0,0.0,1.5849625,6.4527864,0,0,3
982,series2x2_parallel1,545.1505,4.0,0.5295,4.2293,2.7263,0.3391,5.1143,0.0,0.0,0.0,0.0,0.0,2.0,9.09051,1,1,1
1240,series3_parallel2,67.0711,0.1667,0.6845,0.8312,0.6807,5.293,1.1103,0.0,0.0,0.0,0.0,0.0,-2.584674,6.0676193,3,2,2
3054,parallel5,870.479,1.5,2.8137,1.3498,0.6783,3.9219,3.441,0.0,0.0,0.0,0.0,0.0,0.5849625,9.765666,0,0,3
197,parallel5,145.015,3.0,1.5961,2.0133,3.6641,0.3855,4.032,0.0,0.0,0.0,0.0,0.0,1.5849625,7.1800585,0,0,3
3174,series3_parallel2,842.1457,0.1667,2.1876,2.9075,3.7258,0.3053,0.4132,0.0,0.0,0.0,0.0,0.0,-2.584674,9.717926,3,2,2
3364,series2x2_parallel1,170.6752,0.2,2.9762,1.646,5.1567,5.8676,3.0906,0.0,0.0,0.0,0.0,0.0,-2.321928,7.4151096,1,1,1
