id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,ratio_log2,ratio_idx,algorithm_idx
2742,parallel5,90.5125,1.0,1.5875,4.5039,1.0969,0.9929,3.655,-1.7161,0.0942,0.0,0.0,0.0972,6.5000453,0.0,7,0
1582,series3,135.8983,1.5,0.5643,1.3481,4.375,5.5992,4.6502,2.8434,0.1618,0.0,0.0,-0.2436,7.086384,0.5849625,8,2
1808,series3,85.7037,1.0,1.5111,5.9265,2.3872,5.3896,3.909,-4.663,0.0524,0.0,0.0,0.2181,6.4212856,0.0,7,2
2287,series2x2_parallel1,65.336,2.0,4.0317,0.5319,1.3091,0.3092,1.0186,-4.8493,0.0886,0.0,0.0,-0.1064,6.029806,1.0,9,1
2813,series3,502.4991,1.0,2.4477,2.0238,0.9339,1.7902,2.4578,-10.7226,0.0155,2.7643,6.498,-0.0163,8.972978,0.0,7,2
1343,parallel5,138.2019,0.6667,3.6707,0.2345,5.237,1.6038,1.2615,2.0082,0.2508,1.5461,3.8186,0.166,7.110634,-0.58489037,6,0
1576,series3,204.7461,0.5,2.3172,3.3894,0.8138,2.753,5.1775,-7.0562,0.265,1.7605,4.6898,0.1693,7.677692,-1.0,5,2
1362,series2x2_parallel1,216.8683,0.6667,3.8808,1.9032,1.6611,1.48,1.031,-3.3143,0.1085,3.4799,1.7824,0.0093,7.7606754,-0.58489037,6,1
1056,series3_parallel2,235.0767,0.125,3.0829,1.531,0.2758,1.9711,1.8819,8.784,0.1704,0.0,0.0,0.2343,7.876988,-3.0,0,3
1657,series2x2_parallel1,65.5522,0.2,0.5303,3.8642,2.3907,0.6057,0.2524,5.0172,0.2197,1.0043,1.9997,-0.1078,6.034572,-2.321928,2,1
1770,series3,463.7293,0.2,2.1844,1.0806,2.1975,5.5412,0.7874,-8.4587,0.2614,0.0,0.0,-0.1941,8.857139,-2.321928,2,2
617,series3_parallel2,300.1136,3.0,5.4327,1.5205,2.0256,0.7067,2.9263,11.8713,0.1155,0.8039,2.0173,-0.204,8.229364,1.5849625,10,3
1677,series3,544.8571,1.0,2.3521,1.6402,0.6733,2.386,3.9388,10.6688,0.0532,3.1219,7.0186,0.2271,9.089734,0.0,7,2
1373,series3_parallel2,171.4562,0.125,0.9926,1.7625,4.8215,1.3306,1.2862,7.5039,0.2433,0.0,0.0,-0.2044,7.421696,-3.0,0,3
1436,series3,101.3173,0.5,1.4225,3.4545,1.4705,0.7125,3.0369,-3.7594,0.1676,0.0,0.0,-0.0727,6.662737,-1.0,5,2
1240,series3,121.6398,0.3333,1.3746,0.9658,2.2694,3.0594,3.7756,6.3579,0.0932,0.0,0.0,0.22,6.9264717,-1.5851068,4,2
2596,parallel5,147.3422,1.5,1.8363,1.187,0.9537,0.8748,3.744,-1.2617,0.0033,0.0,0.0,0.055,7.203027,0.5849625,8,0
2899,parallel5,428.3033,0.125,1.8293,3.3374,2.695,2.3045,3.7052,-8.3927,0.165,3.9991,1.5019,0.0889,8.742489,-3.0,0,0
502,series3,770.1369,0.1667,0.4987,0.5093,4.702,3.3127,3.4484,-9.3448,0.1038,3.9453,7.8312,0.025,9.588971,-2.584674,1,2
776,series2x2_parallel1,864.2109,1.0,5.8154,1.8733,1.9695,2.7576,1.0329,-9.996,0.0027,2.2628,4.7012,-0.1051,9.7552395,0.0,7,1
723,parallel5,86.2839,1.0,0.1676,0.3358,2.3711,3.4071,0.968,8.3891,0.1463,0.0,0.0,0.0515,6.4310193,0.0,7,0
367,series3_parallel2,267.8867,0.25,1.8509,0.7859,0.6233,5.432,3.5156,-10.9314,0.0123,1.9535,0.0097,-0.1378,8.065479,-2.0,3,3
1596,series3,481.4629,1.5,0.4565,2.9541,3.9943,4.0616,5.2795,-0.7838,0.2577,0.0,0.0,-0.0336,8.911281,0.5849625,8,2
1109,series2x2_parallel1,313.1988,3.0,0.6018,1.6148,5.3725,3.6061,5.96,7.732,0.0373,2.3809,0.8374,-0.2118,8.290935,1.5849625,10,1
1431,series3,664.5108,0.3333,2.9154,0.3419,0.7752,3.6644,1.6604,10.7662,0.1374,0.0,0.0,0.2142,9.376149,-1.5851068,4,2
1344,parallel5,162.2556,0.3333,1.0827,1.7818,0.4853,0.9873,4.8844,-1.058,0.082,0.0,0.0,0.0035,7.3421245,-1.5851068,4,0
162,series3,84.8708,1.0,2.4505,5.173,0.1978,4.2908,0.2921,10.6387,0.2119,0.0,0.0,-0.0943,6.4071965,0.0,7,2
791,series3_parallel2,233.032,0.5,1.87,0.5502,2.4194,0.7791,1.1953,-1.1851,0.2429,1.173,4.0514,0.0543,7.864384,-1.0,5,3
1052,series3_parallel2,752.9659,2.0,4.1347,0.9319,1.1861,1.1659,1.6951,7.5949,0.1029,0.0,0.0,-0.1841,9.55644,1.0,9,3
403,series2x2_parallel1,211.4809,1.0,2.3674,2.1145,4.2666,3.066,0.1768,-11.4896,0.094,0.0,0.0,-0.2477,7.7243834,0.0,7,1
913,series3_parallel2,133.3521,4.0,1.1536,3.3118,1.3596,3.0797,4.7273,0.0976,0.0493,0.0,0.0,0.1694,7.059097,2.0,11,3
108,series3_parallel2,114.8778,1.0,1.3812,0.5282,3.8072,1.4352,0.2795,10.3261,0.0885,0.0,0.0,-0.129,6.843956,0.0,7,3
1099,series3,85.6808,0.5,1.4146,0.9078,2.5021,2.0368,4.5464,-7.9604,0.125,3.029,3.014,0.0614,6.4209,-1.0,5,2
7,parallel5,519.5524,1.0,1.2346,0.5044,1.3112,3.1856,3.0885,-2.506,0.2613,0.0,0.0,-0.0352,9.021126,0.0,7,0
202,parallel5,293.6011,1.5,2.9668,4.7517,2.3443,0.6254,2.156,3.9805,0.0658,0.0,0.0,0.0336,8.197714,0.5849625,8,0
2161,series3,143.8976,0.2,1.6536,1.8913,1.8595,2.1828,1.2142,-5.8974,0.2301,0.0,0.0,-0.1484,7.1688986,-2.321928,2,2
1254,series3_parallel2,489.8601,1.0,2.8288,1.3535,3.5982,2.222,0.9477,3.8784,0.0946,0.0,0.0,-0.1822,8.936226,0.0,7,3
2356,series3,68.2136,0.6667,3.2765,4.0815,2.6821,0.6418,4.3415,-7.3927,0.2755,3.7087,0.8388,0.1944,6.0919876,-0.58489037,6,2
1002,series3,272.4731,0.1667,3.5716,3.7734,1.2262,1.4245,1.9428,-6.6032,0.019,1.1306,6.8894,-0.17,8.08997,-2.584674,1,2
1866,series3_parallel2,465.5883,0.6667,3.7538,5.4225,1.2099,0.4973,2.4384,6.9199,0.0276,1.5349,6.0695,0.2158,8.862911,-0.58489037,6,3
799,series2x2_parallel1,67.1721,1.0,1.9615,0.7879,5.9619,1.0498,2.4402,6.8169,0.2523,0.0,0.0,0.1074,6.0697904,0.0,7,1
2976,series3_parallel2,114.4629,0.2,0.6773,2.0607,3.9463,0.5754,3.7689,-8.6158,0.0122,3.9013,5.237,-0.0493,6.838736,-2.321928,2,3
1667,parallel5,92.3082,3.0,1.7882,5.475,4.7443,5.4614,5.0986,10.4077,0.2402,0.0,0.0,0.103,6.528387,1.5849625,10,0
603,series2x2_parallel1,646.4843,0.6667,2.7532,3.61,0.473,4.9067,2.884,-8.3459,0.0753,1.4298,2.9944,-0.0558,9.336472,-0.58489037,6,1
1276,parallel5,218.736,1.0,0.5875,2.6418,0.2755,3.6397,2.2991,-8.3929,0.1968,0.0,0.0,-0.2097,7.773047,0.0,7,0
2415,parallel5,94.8709,3.0,2.1149,3.4379,0.5337,0.3215,0.2016,3.497,0.247,1.1713,4.1057,0.0841,6.567894,1.5849625,10,0
1225,series3_parallel2,172.4824,0.5,3.8868,3.0617,3.6805,0.4136,4.039,-7.9971,0.106,0.0,0.0,-0.0378,7.4303055,-1.0,5,3
2909,series2x2_parallel1,288.1319,1.5,1.5003,2.5182,5.2828,3.3759,0.3516,-3.5822,0.0693,0.0,0.0,0.1778,8.170586,0.5849625,8,1
340,parallel5,141.506,4.0,1.7622,0.9592,1.6528,5.2911,3.451,3.7958,0.0055,3.6662,2.3472,0.0171,7.1447196,2.0,11,0
2574,parallel5,71.0471,0.1667,0.9094,3.4629,2.3838,1.8929,0.566,-3.2803,0.1016,3.3173,7.869,0.0557,6.150704,-2.584674,1,0
2410,series3_parallel2,83.6038,1.5,1.4944,5.6998,3.909,1.1088,1.3406,11.7285,0.1875,0.0,0.0,-0.1633,6.3854966,0.5849625,8,3
2399,series2x2_parallel1,451.9645,0.125,2.7121,1.3846,2.4364,3.8805,1.2394,-10.789,0.2572,2.7697,7.9013,-0.1182,8.8200655,-3.0,0,1
1073,series2x2_parallel1,103.6905,0.25,1.1247,2.3131,2.5677,5.8522,2.5664,-4.6178,0.0068,0.0,0.0,-0.1179,6.69614,-2.0,3,1
1121,series3,347.0068,3.0,2.6544,0.3029,1.8632,5.9437,5.1856,6.1904,0.0583,0.0,0.0,0.1754,8.43882,1.5849625,10,2
2941,parallel5,291.9596,1.5,0.7598,3.4399,3.226,0.3369,0.3387,-6.9035,0.0934,0.0,0.0,-0.0874,8.189625,0.5849625,8,0
2535,series3_parallel2,242.904,1.0,1.5377,1.9776,2.8958,2.0461,1.0079,-9.4612,0.0573,0.8371,2.6598,-0.2013,7.9242425,0.0,7,3
1337,series2x2_parallel1,561.5009,0.2,3.3331,1.097,3.4944,1.5955,2.5302,-11.8977,0.0287,3.4795,3.8401,-0.081,9.133144,-2.321928,2,1
1301,series3_parallel2,550.6597,0.3333,1.2349,2.7933,2.712,3.2232,1.4276,-2.5478,0.0668,3.157,3.2321,0.0634,9.105018,-1.5851068,4,3
1203,series3,102.1479,1.0,4.8047,1.9185,0.514,0.8508,0.8388,10.8441,0.0653,3.146,4.9999,-0.2247,6.6745157,0.0,7,2
666,parallel5,164.4543,0.125,1.4809,0.3906,1.4951,2.9489,5.3368,1.0873,0.0022,3.3153,6.3465,-0.2068,7.3615427,-3.0,0,0
2426,parallel5,145.2793,3.0,3.4395,0.9952,2.7403,3.1814,1.3258,-3.2457,0.1046,0.0,0.0,0.1376,7.1826854,1.5849625,10,0
2874,series2x2_parallel1,614.4114,0.6667,2.1446,1.2712,2.1401,1.4019,5.9841,-6.8039,0.2231,3.424,3.725,-0.2454,9.263062,-0.58489037,6,1
1477,series3,156.7826,0.6667,3.5731,0.5237,1.7504,4.2131,1.036,11.5574,0.1439,0.0,0.0,0.2064,7.2926216,-0.58489037,6,2
246,series3,237.9908,0.125,0.6191,3.4985,3.3081,1.2357,0.2223,11.552,0.0448,0.8712,2.5883,-0.2356,7.894762,-3.0,0,2
1659,series3,156.5267,0.125,3.5715,0.2612,3.9731,0.5676,3.0691,5.7651,0.0205,0.0,0.0,-0.1967,7.290265,-3.0,0,2
626,series2x2_parallel1,79.0394,1.0,1.0768,1.2228,4.8147,3.2527,5.7397,4.9074,0.2437,0.0,0.0,-0.1113,6.3045,0.0,7,1
164,series3,401.2611,0.125,1.2133,0.7497,1.6635,1.5703,0.9544,6.3958,0.1137,0.0,0.0,0.1979,8.648397,-3.0,0,2
172,series3_parallel2,70.9215,0.125,2.6846,1.003,3.2642,1.1906,3.4049,1.9265,0.1328,2.3424,6.8748,0.1253,6.1481514,-3.0,0,3
1802,series2x2_parallel1,228.2516,1.5,1.1648,1.4545,1.6105,1.0199,2.9905,-1.9865,0.0868,0.5762,0.4764,-0.0729,7.8344812,0.5849625,8,1
1163,series2x2_parallel1,588.9048,1.0,0.4373,1.7946,1.2343,2.611,2.6612,-0.0243,0.1224,0.0,0.0,-0.0655,9.201891,0.0,7,1
2000,series3,455.9456,0.6667,3.1368,2.6503,2.9594,3.0053,2.8726,4.7168,0.0021,1.092,0.17,0.1121,8.832718,-0.58489037,6,2
2259,series3,357.9801,1.0,2.0339,2.2991,2.159,0.5986,3.4062,-1.5678,0.1243,0.0,0.0,0.2051,8.483736,0.0,7,2
963,series3,879.9425,0.3333,0.188,1.619,2.3864,1.6838,2.0044,2.3214,0.2143,0.0,0.0,-0.1404,9.781265,-1.5851068,4,2
2675,series3_parallel2,171.4399,0.125,1.3293,1.7658,3.2282,0.1926,3.9968,-3.5737,0.1461,0.0,0.0,-0.0511,7.421559,-3.0,0,3
786,parallel5,270.0555,0.125,3.9781,0.8326,2.051,0.6886,0.801,-11.9316,0.1,0.0,0.0,-0.1143,8.077112,-3.0,0,0
1851,series3_parallel2,103.8583,3.0,0.9245,1.5859,1.0189,3.8828,5.6337,-6.9812,0.0782,0.0,0.0,0.0301,6.6984725,1.5849625,10,3
2294,parallel5,285.0049,1.0,1.5929,2.2719,4.701,0.4746,1.5013,3.4587,0.0498,0.0,0.0,0.2327,8.154843,0.0,7,0
287,series2x2_parallel1,330.3862,0.5,2.8275,0.1703,3.2229,3.9705,0.9897,2.8851,0.0781,0.5909,4.1377,0.0439,8.36801,-1.0,5,1
1618,series3,251.146,4.0,4.313,2.8375,1.6053,5.6479,3.1048,0.7751,0.0357,2.0743,0.7947,0.128,7.9723825,2.0,11,2
2949,series3_parallel2,724.1419,0.1667,1.7675,1.2108,0.7182,5.0427,2.2037,-10.7844,0.0824,0.0,0.0,0.0536,9.500129,-2.584674,1,3
2004,series3_parallel2,102.514,0.6667,1.7421,3.4789,2.2318,3.423,0.3993,-9.7937,0.0209,2.231,1.1518,-0.0922,6.679677,-0.58489037,6,3
2171,series3,147.486,3.0,3.1517,0.5268,2.2576,3.2779,4.1719,-7.6786,0.0197,0.0,0.0,-0.1663,7.204434,1.5849625,10,2
374,parallel5,67.1479,2.0,1.4129,1.8317,0.249,3.25,0.4146,-0.7256,0.0633,2.1456,5.7805,-0.028,6.0692706,1.0,9,0
2696,series2x2_parallel1,95.7135,0.25,0.3747,2.2042,0.9374,0.3333,5.583,3.9673,0.0427,3.7972,4.0146,0.0098,6.5806503,-2.0,3,1
618,series3_parallel2,150.753,1.0,2.8829,0.9854,0.449,1.0823,3.0856,2.7292,0.0821,0.0,0.0,0.0876,7.236043,0.0,7,3
1139,series2x2_parallel1,544.7677,1.0,3.5953,2.4294,1.9918,2.2357,1.6532,2.0419,0.2209,0.0,0.0,-0.1424,9.089498,0.0,7,1
1757,series2x2_parallel1,128.0739,0.6667,1.2166,3.6037,1.2836,1.719,0.4071,2.1995,0.0724,2.1374,7.4707,0.0796,7.0008326,-0.58489037,6,1
2117,parallel5,119.7757,4.0,1.8024,1.5429,3.8104,1.381,5.5052,-7.5511,0.1747,0.0,0.0,-0.098,6.9041915,2.0,11,0
1886,series3_parallel2,97.5337,0.5,5.523,1.2989,1.3392,5.4376,1.0538,-0.7509,0.0256,0.5324,6.9868,0.1305,6.607829,-1.0,5,3
1673,series3,292.9624,1.0,4.5561,0.6868,1.9751,2.4173,0.7423,-3.6839,0.0499,0.9384,0.5655,0.0234,8.1945715,0.0,7,2
1991,series3,686.4991,0.25,0.7306,1.6455,2.7287,1.5968,1.259,5.7666,0.0305,2.7734,6.3604,0.2166,9.423114,-2.0,3,2
2475,parallel5,223.9701,0.2,5.7399,0.9379,4.2935,0.416,4.0192,9.9301,0.0357,0.0,0.0,-0.0085,7.8071623,-2.321928,2,0
51,series3,224.2104,0.25,0.7075,1.3771,2.5701,3.2519,0.8788,7.0476,0.1011,2.897,7.78,-0.136,7.8087096,-2.0,3,2
1180,parallel5,581.33,4.0,5.5935,1.6722,3.6382,0.8024,0.5125,-7.3664,0.1057,3.7426,5.5897,-0.1151,9.183213,2.0,11,0
124,series2x2_parallel1,515.0165,1.0,0.5511,3.4463,1.7499,1.9441,0.404,11.252,0.0829,1.0425,6.1664,-0.1256,9.008474,0.0,7,1
2175,series3,110.8802,0.6667,3.6987,2.885,4.5492,3.6683,2.5844,-6.5051,0.0145,1.6327,2.7919,0.2172,6.792858,-0.58489037,6,2
1620,series2x2_parallel1,551.1729,0.5,1.4451,1.1555,0.7905,0.2957,4.663,-4.1457,0.0832,0.0,0.0,0.1624,9.106361,-1.0,5,1
1688,parallel5,130.3226,4.0,2.8804,5.7741,3.726,4.4965,3.5518,10.5375,0.0712,0.0,0.0,-0.016,7.0259433,2.0,11,0
629,series3,505.0539,2.0,2.2559,2.0813,2.4995,1.1369,2.6097,4.4635,0.2085,0.0,0.0,-0.0187,8.980293,1.0,9,2
1492,series2x2_parallel1,435.3129,0.2,3.5041,2.0092,2.4968,1.4172,1.4259,-0.6482,0.0721,2.0134,1.4072,-0.0192,8.765909,-2.321928,2,1
2414,series2x2_parallel1,85.2621,0.25,1.8109,2.1728,0.9708,2.4518,4.4662,-5.5458,0.1603,0.0,0.0,0.0535,6.4138327,-2.0,3,1
455,series3_parallel2,467.5747,4.0,1.7093,0.7231,0.6249,2.3367,1.6997,9.1772,0.1889,0.0,0.0,0.1898,8.869053,2.0,11,3
366,series2x2_parallel1,91.724,2.0,1.6987,0.3797,3.9417,2.5377,2.3851,2.3913,0.1215,2.3983,6.546,0.1764,6.5192275,1.0,9,1
602,series3_parallel2,93.0465,0.25,1.1966,0.2621,0.2094,0.9609,0.283,-2.5006,0.0348,0.0,0.0,0.1074,6.53988,-2.0,3,3
1466,series2x2_parallel1,271.0705,0.1667,4.1241,0.6362,4.0451,5.0672,2.405,8.4928,0.1953,2.631,4.3187,-0.0266,8.082524,-2.584674,1,1
2786,parallel5,430.322,0.5,3.3133,3.8714,0.2162,1.5829,1.2737,-8.9836,0.0857,3.0469,0.7475,0.2101,8.749272,-1.0,5,0
1292,series3,840.124,0.3333,1.8414,2.0964,2.8018,2.1023,3.3188,9.4841,0.256,2.7276,1.2803,-0.125,9.714458,-1.5851068,4,2
1072,series3_parallel2,867.039,0.3333,0.2672,4.9617,2.5585,1.0188,2.6962,10.9174,0.1309,0.0,0.0,0.1129,9.7599535,-1.5851068,4,3
1780,parallel5,433.8041,0.125,5.345,1.3194,4.1483,5.3149,2.2564,3.464,0.0321,0.0,0.0,-0.0128,8.7609,-3.0,0,0
1067,series3,170.8777,0.1667,3.3386,0.3451,1.4791,0.1975,0.1885,3.5275,0.1005,2.5572,0.0876,-0.1418,7.4168205,-2.584674,1,2
247,series2x2_parallel1,328.9746,0.5,5.9997,3.1132,2.0221,0.5461,2.7574,9.7651,0.1407,3.3055,2.2636,0.1491,8.361833,-1.0,5,1
514,series3_parallel2,421.3849,0.2,4.6784,0.5525,2.9455,1.6047,1.4535,-5.3406,0.2373,3.6715,1.0604,-0.0986,8.718995,-2.321928,2,3
1893,series3,596.6597,1.5,3.3739,0.1912,0.4587,1.951,1.4706,10.3867,0.0477,0.0,0.0,-0.0504,9.220764,0.5849625,8,2
1081,series2x2_parallel1,225.9252,3.0,0.4921,3.7108,0.6246,1.8902,3.4993,-3.3239,0.0957,0.0,0.0,-0.0934,7.819701,1.5849625,10,1
1946,series3_parallel2,151.9482,0.3333,1.6011,3.2414,1.1562,5.9813,1.8653,-10.674,0.0333,0.0,0.0,-0.2268,7.2474356,-1.5851068,4,3
1639,series3_parallel2,83.124,4.0,1.2875,3.6587,3.1157,1.2233,2.3085,1.5073,0.0842,2.8997,5.7689,0.1962,6.377193,2.0,11,3
2474,series2x2_parallel1,229.9345,3.0,1.4324,5.979,0.4859,2.3054,2.2465,-1.4088,0.0434,1.0713,0.9247,0.2478,7.845079,1.5849625,10,1
208,series3_parallel2,573.2612,1.0,0.6503,2.456,0.9125,3.9957,1.5233,11.7212,0.0403,2.5674,3.0062,-0.2467,9.163049,0.0,7,3
2686,series3,622.3787,0.2,1.3676,5.282,3.147,5.9426,0.6733,-5.6889,0.1081,0.0,0.0,0.0941,9.281649,-2.321928,2,2
1375,series2x2_parallel1,836.7581,0.5,1.4433,2.6752,4.9786,0.1653,2.8997,-9.1122,0.1014,0.0,0.0,0.0848,9.708667,-1.0,5,1
2632,series3,88.2818,0.125,3.3374,1.6048,2.5889,2.5236,0.9998,-7.2964,0.1807,0.0,0.0,-0.1464,6.464044,-3.0,0,2
1016,series3_parallel2,648.6373,0.25,0.8285,0.4182,4.3569,2.22,0.1722,2.1356,0.0216,0.0,0.0,0.1755,9.341269,-2.0,3,3
2533,series3,112.1038,0.3333,5.0936,3.8108,0.8693,1.5422,1.4495,8.7755,0.0312,0.0,0.0,-0.114,6.8086915,-1.5851068,4,2
2369,series2x2_parallel1,124.3602,1.0,1.5391,3.671,5.1757,1.6538,0.4647,-1.6473,0.0121,0.0,0.0,0.2305,6.958381,0.0,7,1
2326,parallel5,410.4514,1.0,0.9868,1.1152,4.8341,4.1121,2.2229,-2.383,0.1174,0.0,0.0,-0.1414,8.681067,0.0,7,0
188,series3,89.045,1.5,2.5718,1.4,0.7604,0.552,2.1201,11.1526,0.0055,0.0,0.0,-0.2184,6.476463,0.5849625,8,2
1944,series2x2_parallel1,320.6535,0.6667,5.6781,0.1502,2.9731,3.3189,3.863,4.0931,0.0475,2.2632,5.8419,-0.19,8.324871,-0.58489037,6,1
500,series3_parallel2,149.4897,2.0,1.5597,3.1712,0.9528,4.3496,3.071,-0.0246,0.0204,0.0,0.0,-0.0485,7.223902,1.0,9,3
2998,series3,232.8472,0.125,3.3138,0.2155,4.0579,1.8217,0.1838,10.562,0.2215,0.5364,1.5224,-0.0033,7.86324,-3.0,0,2
2901,parallel5,579.4315,1.5,4.7288,1.5582,3.8921,0.4948,3.1047,-4.4353,0.0836,0.0,0.0,-0.001,9.178494,0.5849625,8,0
1532,series2x2_parallel1,213.7127,3.0,3.9991,0.3061,3.6181,2.8095,0.7486,4.1311,0.2284,0.0,0.0,-0.0639,7.7395287,1.5849625,10,1
1679,series3,729.0543,0.125,2.3843,0.2617,0.2751,1.0476,0.3723,-1.9804,0.0447,0.0,0.0,-0.2313,9.509883,-3.0,0,2
511,series3_parallel2,225.2386,3.0,5.3589,3.8899,2.9616,1.2534,0.521,2.0913,0.0628,0.0,0.0,0.213,7.8153105,1.5849625,10,3
1340,series3,112.0014,0.5,2.0767,1.8225,0.6618,5.3809,3.2091,1.3765,0.1846,0.0,0.0,0.0836,6.807373,-1.0,5,2
413,series3_parallel2,212.8248,4.0,2.827,0.731,1.8024,2.9342,0.1787,-11.5002,0.261,0.0,0.0,0.1301,7.7335224,2.0,11,3
2714,series3,283.2814,0.125,2.3591,2.8042,3.5455,3.274,1.2971,3.0485,0.1054,0.0,0.0,0.074,8.146092,-3.0,0,2
122,parallel5,130.1609,0.3333,2.2358,2.7235,4.6449,4.5585,2.0255,9.4968,0.0458,0.0,0.0,0.2373,7.0241523,-1.5851068,4,0
855,series3_parallel2,208.1186,3.0,2.564,2.4409,3.9367,2.0698,1.742,-6.9812,0.2253,1.1168,7.1134,0.0027,7.701262,1.5849625,10,3
2009,series3_parallel2,461.8944,3.0,2.9388,2.3965,1.0192,1.5987,4.5692,10.5871,0.2351,0.0,0.0,0.0424,8.851419,1.5849625,10,3
574,series3,436.5824,4.0,0.5744,1.6017,4.17,1.1837,0.8196,-8.1524,0.1891,0.0,0.0,-0.2287,8.77011,2.0,11,2
2838,series2x2_parallel1,130.1278,0.25,2.7209,2.1164,0.3308,3.481,0.7317,8.7276,0.0502,0.0,0.0,-0.0673,7.0237856,-2.0,3,1
2094,parallel5,91.2744,1.5,2.5155,1.3282,1.2634,4.0414,4.0336,6.2284,0.2487,0.0,0.0,0.0734,6.5121384,0.5849625,8,0
1568,series3,265.6688,4.0,1.3162,0.2692,2.3164,5.1998,2.0465,7.8671,0.0868,0.0,0.0,0.0629,8.053485,2.0,11,2
1695,series3_parallel2,215.6593,0.2,2.6498,0.6701,3.4122,0.2705,0.3302,-2.848,0.1674,3.2788,6.2564,-0.0847,7.75261,-2.321928,2,3
2235,series3_parallel2,223.9079,4.0,5.922,5.7172,3.3306,3.4593,3.9133,4.4438,0.2071,3.2397,5.9895,-0.1209,7.8067617,2.0,11,3
2081,series2x2_parallel1,564.3132,0.5,0.9097,0.7744,4.9181,3.4342,3.9006,10.4281,0.2009,3.5778,4.3555,0.037,9.140352,-1.0,5,1
542,series2x2_parallel1,98.6849,4.0,5.961,0.5234,4.4528,1.3479,3.4136,-2.6103,0.0503,0.0,0.0,-0.1257,6.6247573,2.0,11,1
899,series3_parallel2,597.908,0.2,1.9542,3.9881,0.7646,0.8685,0.9742,3.4168,0.0182,1.1051,0.6102,0.1246,9.22378,-2.321928,2,3
3008,series3,485.6415,0.2,0.9464,1.6669,2.1207,2.1471,4.487,-4.5145,0.1482,0.0,0.0,-0.0042,8.923748,-2.321928,2,2
491,parallel5,653.1572,0.2,0.7478,0.9749,0.6482,0.7837,0.3987,0.0349,0.0719,0.0,0.0,-0.2114,9.351287,-2.321928,2,0
737,series2x2_parallel1,156.7678,4.0,3.9935,2.3334,3.676,0.5189,5.1081,-3.7596,0.0691,0.0,0.0,0.0446,7.2924857,2.0,11,1
1957,series2x2_parallel1,354.2898,0.25,3.2972,3.6924,1.078,0.9539,2.5306,-4.0312,0.0887,2.7732,4.0497,-0.2296,8.468786,-2.0,3,1
768,series3,244.4339,0.5,0.2389,2.2788,0.3384,0.1788,0.7257,5.1029,0.1163,1.507,7.7598,0.2269,7.9333005,-1.0,5,2
2616,series3_parallel2,72.2572,0.2,1.3646,1.0545,0.7122,1.7456,5.5132,4.9368,0.1052,2.0555,4.5406,-0.1263,6.1750693,-2.321928,2,3
1650,series2x2_parallel1,227.0535,0.1667,0.4101,2.1299,0.8768,2.8356,4.2145,2.1814,0.1515,0.9278,1.8461,0.2368,7.8268886,-2.584674,1,1
1633,parallel5,588.3131,3.0,5.1897,3.8385,3.4516,0.4474,1.4691,-10.9999,0.0383,3.2041,7.7718,-0.2084,9.20044,1.5849625,10,0
889,series3_parallel2,435.0707,4.0,2.9431,4.0457,0.5851,1.2057,1.5895,3.2655,0.099,0.0,0.0,0.0611,8.765106,2.0,11,3
2717,series3,350.5888,1.0,1.6373,3.6428,5.2321,1.4267,2.3774,3.83,0.2735,2.8363,1.3566,-0.2357,8.453636,0.0,7,2
1272,series2x2_parallel1,689.825,3.0,2.6407,0.4706,0.5687,2.3071,2.7671,-2.9749,0.107,0.0,0.0,-0.0425,9.430087,1.5849625,10,1
318,series2x2_parallel1,707.2617,0.125,3.5529,0.6579,4.3282,5.9865,1.688,-3.0178,0.0499,0.0,0.0,0.1211,9.466101,-3.0,0,1
1773,parallel5,208.5119,2.0,0.5781,3.0101,1.1565,0.1614,2.3453,-4.3222,0.0495,0.0,0.0,-0.2189,7.703986,1.0,9,0
2331,parallel5,290.2216,0.5,3.9724,4.1975,1.0262,4.4474,3.7048,5.9161,0.1138,0.0,0.0,0.1277,8.181011,-1.0,5,0
1871,series3_parallel2,239.8333,0.1667,2.1186,0.7523,0.3756,3.5005,2.8588,0.8035,0.22,0.0,0.0,-0.142,7.905888,-2.584674,1,3
702,series3_parallel2,531.8094,2.0,1.3237,4.634,1.27,2.1233,4.1987,-1.0861,0.1054,0.0,0.0,-0.2258,9.054766,1.0,9,3
2031,series3,168.1467,0.3333,0.7151,3.8324,2.6521,2.874,1.8628,3.7877,0.0136,0.0,0.0,0.0397,7.3935766,-1.5851068,4,2
856,series3_parallel2,626.66,3.0,3.4596,2.1169,1.2752,0.4717,0.6098,-2.1379,0.089,0.0,0.0,0.2025,9.291539,1.5849625,10,3
1849,series3,142.2733,4.0,0.6102,5.3483,1.0334,1.2057,4.1076,-4.2954,0.0093,3.5583,5.7797,0.1766,7.152521,2.0,11,2
2464,series3,335.1468,0.5,3.9079,3.2791,0.9959,1.2639,1.365,6.2892,0.0604,1.9569,1.9655,0.0049,8.388649,-1.0,5,2
30,parallel5,214.63,1.5,3.013,0.6313,4.0225,1.5226,0.8971,3.2932,0.071,0.0,0.0,0.0812,7.745708,0.5849625,8,0
2291,series3_parallel2,738.1166,2.0,1.1197,2.2692,2.2375,1.7115,0.6109,-5.0045,0.227,0.0,0.0,0.1038,9.527705,1.0,9,3
