id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,freq_log2,ratio_log2,ratio_idx,algorithm_idx
202,series2x2_parallel1,66.2416,0.6667,4.1686,4.0371,2.6089,0.7618,5.999,0.0,0.0,0.0,0.0,0.0,6.0496655,-0.58489037,6,1
1397,parallel5,142.0243,0.3333,3.0075,1.9282,2.8368,1.3377,2.9591,0.0,0.0,0.0,0.0,0.0,7.149994,-1.5851068,4,0
429,parallel5,479.3451,0.25,3.3718,2.669,0.409,3.8633,1.4721,0.0,0.0,0.0,0.0,0.0,8.904921,-2.0,3,0
122,parallel5,461.3227,0.1667,2.9832,2.7241,0.25,2.777,2.778,0.0,0.0,0.0,0.0,0.0,8.849632,-2.584674,1,0
3933,series3,191.4737,1.0,0.4513,2.5277,1.2919,3.4785,2.2279,0.0,0.0,0.0,0.0,0.0,7.581002,0.0,7,2
3854,parallel5,160.9451,2.0,4.0256,4.5943,3.3881,3.8799,0.7373,0.0,0.0,0.0,0.0,0.0,7.330425,1.0,9,0
2794,parallel5,167.1098,1.5,3.5464,5.0813,0.1674,5.5667,3.3868,0.0,0.0,0.0,0.0,0.0,7.3846526,0.5849625,8,0
1694,parallel5,184.5366,4.0,1.5152,0.8895,3.6961,3.3748,2.945,0.0,0.0,0.0,0.0,0.0,7.5277634,2.0,11,0
3437,series3_parallel2,92.144,1.5,5.0099,1.5253,4.1378,2.8451,0.1884,0.0,0.0,0.0,0.0,0.0,6.5258183,0.5849625,8,3
3250,parallel5,321.5831,3.0,4.0358,0.162,0.4278,3.9171,0.8329,0.0,0.0,0.0,0.0,0.0,8.329048,1.5849625,10,0
775,parallel5,625.2045,1.0,0.8284,3.4328,0.4826,2.2963,1.5854,0.0,0.0,0.0,0.0,0.0,9.288184,0.0,7,0
3876,series3,73.9139,0.6667,3.2904,5.6404,3.5376,0.6154,3.0471,0.0,0.0,0.0,0.0,0.0,6.2077737,-0.58489037,6,2
2421,series3,83.668,1.0,2.1985,0.2831,1.9365,0.5494,2.4499,0.0,0.0,0.0,0.0,0.0,6.386604,0.0,7,2
1507,series2x2_parallel1,321.8396,0.5,0.2746,2.4145,0.519,0.5259,0.4495,0.0,0.0,0.0,0.0,0.0,8.330198,-1.0,5,1
2193,series3,114.4554,0.2,1.0061,0.6022,1.2869,1.832,1.4638,0.0,0.0,0.0,0.0,0.0,6.8386416,-2.321928,2,2
1239,series3,276.229,0.6667,0.5776,3.6222,4.7563,4.5404,1.549,0.0,0.0,0.0,0.0,0.0,8.109721,-0.58489037,6,2
2479,series3_parallel2,721.2735,0.3333,2.6721,2.4382,2.9152,2.7374,0.8392,0.0,0.0,0.0,0.0,0.0,9.494403,-1.5851068,4,3
2575,series3_parallel2,547.6501,4.0,0.5933,0.8525,3.2168,0.1937,3.2278,0.0,0.0,0.0,0.0,0.0,9.097111,2.0,11,3
3304,parallel5,210.8286,0.6667,0.8958,0.8016,1.2139,1.787,2.042,0.0,0.0,0.0,0.0,0.0,7.719927,-0.58489037,6,0
3121,series3_parallel2,209.6131,1.0,0.688,3.4083,1.4869,0.3246,4.935,0.0,0.0,0.0,0.0,0.0,7.711585,0.0,7,3
3253,series2x2_parallel1,879.5805,1.0,3.6518,3.7438,2.0208,5.5999,0.8154,0.0,0.0,0.0,0.0,0.0,9.780672,0.0,7,1
313,parallel5,577.7186,1.0,2.7953,1.6353,0.1756,0.7678,3.7681,0.0,0.0,0.0,0.0,0.0,9.174223,0.0,7,0
507,series3_parallel2,508.1967,0.5,2.6556,3.9905,5.712,3.6794,2.3481,0.0,0.0,0.0,0.0,0.0,8.9892435,-1.0,5,3
2763,series2x2_parallel1,292.0022,0.3333,1.7412,2.6856,4.0212,3.4208,3.073,0.0,0.0,0.0,0.0,0.0,8.189836,-1.5851068,4,1
458,parallel5,132.6464,1.5,0.7134,3.4711,2.9112,0.2994,2.2456,0.0,0.0,0.0,0.0,0.0,7.0514417,0.5849625,8,0
96,series2x2_parallel1,73.4059,4.0,2.442,1.2887,3.4068,4.0239,0.9043,0.0,0.0,0.0,0.0,0.0,6.197824,2.0,11,1
2036,series3_parallel2,287.5036,2.0,1.2659,0.3251,2.6691,1.8284,0.7242,0.0,0.0,0.0,0.0,0.0,8.167437,1.0,9,3
3113,series3,86.9248,0.125,2.8364,1.1464,1.5482,2.596,0.3454,0.0,0.0,0.0,0.0,0.0,6.4416957,-3.0,0,2
1039,series2x2_parallel1,365.2258,3.0,0.5657,0.954,0.4988,1.3864,2.0633,0.0,0.0,0.0,0.0,0.0,8.512645,1.5849625,10,1
2477,series3,98.8857,1.0,0.511,3.8028,3.8179,4.4208,1.8571,0.0,0.0,0.0,0.0,0.0,6.62769,0.0,7,2
2331,series2x2_parallel1,235.1983,2.0,4.1229,2.3736,1.9661,0.7228,1.5118,0.0,0.0,0.0,0.0,0.0,7.8777337,1.0,9,1
2832,parallel5,327.9366,4.0,3.5708,0.3498,2.5668,3.8164,5.9021,0.0,0.0,0.0,0.0,0.0,8.357273,2.0,11,0
1724,parallel5,642.2718,0.25,5.7184,2.397,1.6421,2.8127,0.6825,0.0,0.0,0.0,0.0,0.0,9.32704,-2.0,3,0
234,parallel5,85.4538,0.125,4.5163,2.5357,2.9751,3.4811,3.1237,0.0,0.0,0.0,0.0,0.0,6.417073,-3.0,0,0
2702,parallel5,68.3269,4.0,0.1934,0.5702,1.0684,3.7908,1.9123,0.0,0.0,0.0,0.0,0.0,6.094382,2.0,11,0
607,series2x2_parallel1,209.772,0.125,3.4389,2.6284,5.019,4.4756,2.6643,0.0,0.0,0.0,0.0,0.0,7.7126784,-3.0,0,1
596,series3_parallel2,850.8814,0.25,2.6923,1.9074,0.5562,3.9167,1.0914,0.0,0.0,0.0,0.0,0.0,9.732814,-2.0,3,3
2935,series3,268.5423,1.0,3.7298,2.2736,4.1631,1.3717,0.3534,0.0,0.0,0.0,0.0,0.0,8.069006,0.0,7,2
536,parallel5,126.4112,0.5,0.904,1.4756,1.5649,1.7105,2.842,0.0,0.0,0.0,0.0,0.0,6.9819803,-1.0,5,0
1681,series2x2_parallel1,69.0386,4.0,0.574,3.6733,5.844,2.8409,0.7526,0.0,0.0,0.0,0.0,0.0,6.109331,2.0,11,1
2839,series2x2_parallel1,240.327,0.2,4.9651,5.1286,0.881,0.8012,0.8327,0.0,0.0,0.0,0.0,0.0,7.908855,-2.321928,2,1
3601,series3_parallel2,394.7615,0.3333,1.9962,1.513,0.5477,1.8476,3.7039,0.0,0.0,0.0,0.0,0.0,8.624838,-1.5851068,4,3
1705,series2x2_parallel1,838.4893,0.3333,4.6573,2.8103,1.6928,4.1795,2.774,0.0,0.0,0.0,0.0,0.0,9.711649,-1.5851068,4,1
2311,series2x2_parallel1,172.2643,0.125,0.5193,3.1136,0.2945,0.4594,0.4566,0.0,0.0,0.0,0.0,0.0,7.42848,-3.0,0,1
454,series2x2_parallel1,532.8159,1.5,0.1976,4.4757,3.8902,0.8423,1.9345,0.0,0.0,0.0,0.0,0.0,9.057493,0.5849625,8,1
1356,series2x2_parallel1,538.8083,0.5,3.6787,3.7729,1.3457,0.9279,1.8134,0.0,0.0,0.0,0.0,0.0,9.073628,-1.0,5,1
543,parallel5,90.7777,0.3333,2.6774,3.5192,3.5969,2.2711,0.3642,0.0,0.0,0.0,0.0,0.0,6.5042663,-1.5851068,4,0
3569,series3_parallel2,859.1172,0.2,0.6353,3.9362,2.0041,3.9874,0.7983,0.0,0.0,0.0,0.0,0.0,9.746711,-2.321928,2,3
3258,series2x2_parallel1,672.4026,0.125,4.4943,0.1889,2.191,0.5561,0.1927,0.0,0.0,0.0,0.0,0.0,9.393182,-3.0,0,1
2355,series2x2_parallel1,827.6922,1.5,3.0891,0.8096,2.3468,5.3578,1.4731,0.0,0.0,0.0,0.0,0.0,9.69295,0.5849625,8,1
3509,series2x2_parallel1,138.0926,0.2,1.2063,0.4784,0.1524,3.6627,0.8041,0.0,0.0,0.0,0.0,0.0,7.1094923,-2.321928,2,1
972,parallel5,76.1532,3.0,3.2562,0.5574,0.6928,1.8797,3.7028,0.0,0.0,0.0,0.0,0.0,6.2508326,1.5849625,10,0
1823,series2x2_parallel1,703.661,0.25,2.348,1.1877,3.1457,1.5102,4.1383,0.0,0.0,0.0,0.0,0.0,9.458736,-2.0,3,1
3759,series3,130.036,0.125,4.5347,2.5004,1.8738,1.7915,0.7794,0.0,0.0,0.0,0.0,0.0,7.022767,-3.0,0,2
338,series2x2_parallel1,362.3778,4.0,2.2941,1.7534,0.1717,1.5005,0.3225,0.0,0.0,0.0,0.0,0.0,8.50135,2.0,11,1
948,series3_parallel2,565.1743,1.0,0.4232,4.7011,0.3887,0.3106,0.2021,0.0,0.0,0.0,0.0,0.0,9.142552,0.0,7,3
41,series3,152.0328,0.6667,3.8721,3.9634,1.2983,4.1658,0.794,0.0,0.0,0.0,0.0,0.0,7.248239,-0.58489037,6,2
1856,parallel5,467.0495,0.5,1.0823,2.1464,0.9229,1.38,2.8657,0.0,0.0,0.0,0.0,0.0,8.867432,-1.0,5,0
763,series3,146.5645,0.125,2.5043,1.9318,1.7407,0.5762,0.4025,0.0,0.0,0.0,0.0,0.0,7.1953917,-3.0,0,2
2873,series3_parallel2,97.9845,0.6667,1.0373,3.8911,1.022,3.9947,2.6769,0.0,0.0,0.0,0.0,0.0,6.6144814,-0.58489037,6,3
164,series2x2_parallel1,777.8373,0.25,1.1892,3.2588,4.1524,0.7945,2.252,0.0,0.0,0.0,0.0,0.0,9.603325,-2.0,3,1
2509,parallel5,151.671,0.3333,0.1564,0.5649,1.5963,0.6287,0.4146,0.0,0.0,0.0,0.0,0.0,7.2448015,-1.5851068,4,0
2159,parallel5,342.5606,0.2,2.7679,4.1771,2.9305,3.7892,3.0765,0.0,0.0,0.0,0.0,0.0,8.420216,-2.321928,2,0
2706,series2x2_parallel1,768.6402,0.1667,1.2624,2.2995,0.6089,0.7721,0.3729,0.0,0.0,0.0,0.0,0.0,9.586164,-2.584674,1,1
2167,series3_parallel2,654.8272,4.0,2.2745,2.6578,1.7001,1.7863,3.6885,0.0,0.0,0.0,0.0,0.0,9.35497,2.0,11,3
1662,series3,127.0861,3.0,1.3929,0.5749,1.7599,2.7414,1.1754,0.0,0.0,0.0,0.0,0.0,6.989662,1.5849625,10,2
1789,series2x2_parallel1,748.0054,0.6667,0.7186,2.5914,4.017,2.9725,2.8976,0.0,0.0,0.0,0.0,0.0,9.546905,-0.58489037,6,1
80,series3,201.4347,1.0,0.2167,0.9148,1.2823,0.9673,3.0592,0.0,0.0,0.0,0.0,0.0,7.654168,0.0,7,2
322,parallel5,269.9582,0.125,1.3738,4.5471,0.188,2.1656,2.0755,0.0,0.0,0.0,0.0,0.0,8.076592,-3.0,0,0
839,series3,95.2391,0.3333,2.0244,3.175,1.1901,4.5899,3.741,0.0,0.0,0.0,0.0,0.0,6.573482,-1.5851068,4,2
2045,series3,292.7259,0.1667,0.4514,0.5518,0.8783,2.0332,1.2909,0.0,0.0,0.0,0.0,0.0,8.193406,-2.584674,1,2
1462,series3,294.0351,1.5,5.791,1.2709,1.8862,3.631,1.5095,0.0,0.0,0.0,0.0,0.0,8.199844,0.5849625,8,2
3349,series3,226.5512,0.5,0.7875,5.9227,5.1566,0.3679,1.8711,0.0,0.0,0.0,0.0,0.0,7.8236933,-1.0,5,2
2151,series3,450.5483,0.5,0.4759,1.4067,3.3174,3.7457,0.6135,0.0,0.0,0.0,0.0,0.0,8.815538,-1.0,5,2
2526,parallel5,258.1908,4.0,0.4483,2.8252,3.7026,1.0832,2.3057,0.0,0.0,0.0,0.0,0.0,8.012294,2.0,11,0
1318,parallel5,302.923,0.6667,4.1259,1.0455,2.8354,3.7908,0.4948,0.0,0.0,0.0,0.0,0.0,8.242807,-0.58489037,6,0
440,series2x2_parallel1,71.9639,0.3333,0.4317,2.9693,3.113,0.6396,0.6355,0.0,0.0,0.0,0.0,0.0,6.1692014,-1.5851068,4,1
1046,series2x2_parallel1,99.1874,0.25,3.7235,0.3456,3.0026,1.0693,1.538,0.0,0.0,0.0,0.0,0.0,6.632085,-2.0,3,1
1580,series3_parallel2,133.002,1.5,3.7549,2.1928,0.6332,1.5786,3.8916,0.0,0.0,0.0,0.0,0.0,7.055304,0.5849625,8,3
3408,series3,431.6373,0.5,5.5454,1.7858,1.5689,1.1177,1.0559,0.0,0.0,0.0,0.0,0.0,8.753675,-1.0,5,2
3239,series3_parallel2,643.4397,3.0,3.2699,2.1796,3.2576,3.2416,2.5063,0.0,0.0,0.0,0.0,0.0,9.329661,1.5849625,10,3
63,series3,100.8956,3.0,0.8577,0.297,1.713,1.3357,1.668,0.0,0.0,0.0,0.0,0.0,6.656719,1.5849625,10,2
1687,series2x2_parallel1,472.6268,1.0,0.7783,0.6402,0.7791,2.2915,0.6398,0.0,0.0,0.0,0.0,0.0,8.884558,0.0,7,1
2229,series2x2_parallel1,876.1108,0.2,0.4241,3.9603,1.7449,0.6007,0.5322,0.0,0.0,0.0,0.0,0.0,9.774969,-2.321928,2,1
1386,series2x2_parallel1,291.2348,0.125,4.1184,0.7003,3.806,1.9704,0.9491,0.0,0.0,0.0,0.0,0.0,8.186039,-3.0,0,1
152,series3,309.9879,1.5,4.6402,1.1664,1.0335,2.5864,1.4628,0.0,0.0,0.0,0.0,0.0,8.276068,0.5849625,8,2
2929,series2x2_parallel1,296.9019,1.0,0.679,1.6154,1.2317,0.1985,0.7654,0.0,0.0,0.0,0.0,0.0,8.213842,0.0,7,1
2517,series3_parallel2,376.957,0.125,1.4981,1.1069,0.8295,1.6822,5.8531,0.0,0.0,0.0,0.0,0.0,8.558256,-3.0,0,3
3747,series3,126.9969,0.25,3.3158,1.5711,3.6491,0.8568,1.1862,0.0,0.0,0.0,0.0,0.0,6.9886494,-2.0,3,2
34,series3_parallel2,237.4724,0.125,2.1231,0.2372,1.2689,4.8887,2.1666,0.0,0.0,0.0,0.0,0.0,7.891616,-3.0,0,3
3924,series2x2_parallel1,251.7699,2.0,0.5093,5.0155,0.4845,1.8822,3.7559,0.0,0.0,0.0,0.0,0.0,7.975962,1.0,9,1
3845,parallel5,110.5689,2.0,2.9419,0.8046,2.5747,0.3808,5.4724,0.0,0.0,0.0,0.0,0.0,6.7888017,1.0,9,0
2588,series2x2_parallel1,365.9881,2.0,1.5335,0.3212,1.4453,2.6286,0.9778,0.0,0.0,0.0,0.0,0.0,8.515653,1.0,9,1
1685,series3_parallel2,197.0488,1.0,2.7619,0.8128,4.0168,0.511,0.7497,0.0,0.0,0.0,0.0,0.0,7.6224093,0.0,7,3
4014,series3,812.858,0.1667,1.2936,0.2436,5.3265,1.019,1.4009,0.0,0.0,0.0,0.0,0.0,9.66686,-2.584674,1,2
3767,series3_parallel2,170.1083,0.6667,2.8906,3.4037,0.4399,0.6639,3.8167,0.0,0.0,0.0,0.0,0.0,7.41031,-0.58489037,6,3
1573,series3,221.72,0.25,4.9526,1.4432,0.2928,2.5708,2.7763,0.0,0.0,0.0,0.0,0.0,7.792595,-2.0,3,2
645,series3,557.5366,4.0,2.1507,0.6781,5.2886,3.7779,4.0985,0.0,0.0,0.0,0.0,0.0,9.122923,2.0,11,2
1567,series3,552.4563,0.125,0.3995,1.2579,1.1011,2.308,2.9746,0.0,0.0,0.0,0.0,0.0,9.109716,-3.0,0,2
997,parallel5,702.2689,0.1667,1.3568,0.3676,2.6319,0.9521,2.5655,0.0,0.0,0.0,0.0,0.0,9.45588,-2.584674,1,0
2089,series3,124.8498,0.6667,1.3323,3.9628,1.5202,0.939,1.0875,0.0,0.0,0.0,0.0,0.0,6.96405,-0.58489037,6,2
3564,series3,383.5402,0.5,0.5631,1.543,5.4832,0.8034,2.5797,0.0,0.0,0.0,0.0,0.0,8.583234,-1.0,5,2
3702,series2x2_parallel1,283.6529,0.1667,3.183,0.8194,1.9352,1.0325,0.6055,0.0,0.0,0.0,0.0,0.0,8.147983,-2.584674,1,1
176,series3_parallel2,114.3124,0.3333,1.2638,1.2996,3.7476,3.5194,4.9031,0.0,0.0,0.0,0.0,0.0,6.8368382,-1.5851068,4,3
154,series2x2_parallel1,349.025,0.3333,2.9966,2.5724,1.2959,2.9875,0.8116,0.0,0.0,0.0,0.0,0.0,8.447186,-1.5851068,4,1
2449,series3_parallel2,104.3063,4.0,3.1426,0.8977,1.4863,4.2931,3.8191,0.0,0.0,0.0,0.0,0.0,6.7046824,2.0,11,3
415,parallel5,251.3915,1.5,3.2771,0.6199,0.6019,1.6108,1.6642,0.0,0.0,0.0,0.0,0.0,7.973792,0.5849625,8,0
250,series3_parallel2,120.3747,0.1667,2.6211,5.5274,0.6276,3.6262,0.4016,0.0,0.0,0.0,0.0,0.0,6.9113884,-2.584674,1,3
3602,series2x2_parallel1,566.891,0.3333,0.2791,2.4232,1.149,4.8748,0.2789,0.0,0.0,0.0,0.0,0.0,9.146928,-1.5851068,4,1
451,parallel5,279.4854,1.5,5.8909,0.4454,1.8256,1.0179,0.6621,0.0,0.0,0.0,0.0,0.0,8.126629,0.5849625,8,0
3292,series3,88.3692,3.0,0.4156,3.0091,1.1741,5.1595,0.3228,0.0,0.0,0.0,0.0,0.0,6.4654717,1.5849625,10,2
3330,series3_parallel2,276.0861,0.5,5.1444,4.6284,2.5686,0.8332,5.198,0.0,0.0,0.0,0.0,0.0,8.108974,-1.0,5,3
128,series3,841.92,0.1667,0.9087,1.8381,3.3515,0.9363,5.4109,0.0,0.0,0.0,0.0,0.0,9.71754,-2.584674,1,2
3290,parallel5,276.8944,2.0,2.0314,2.3094,2.5217,2.4051,0.3409,0.0,0.0,0.0,0.0,0.0,8.113193,1.0,9,0
3105,series2x2_parallel1,670.5931,2.0,0.2963,5.6226,4.3614,2.887,5.0584,0.0,0.0,0.0,0.0,0.0,9.389294,1.0,9,1
3086,series2x2_parallel1,150.6767,1.5,1.3867,2.4468,0.1839,4.1924,2.0964,0.0,0.0,0.0,0.0,0.0,7.2353125,0.5849625,8,1
3042,series2x2_parallel1,826.0771,3.0,2.1089,0.4068,2.3776,1.0049,2.3744,0.0,0.0,0.0,0.0,0.0,9.690132,1.5849625,10,1
1838,parallel5,278.6559,0.5,0.8052,3.191,1.8259,0.3445,0.5569,0.0,0.0,0.0,0.0,0.0,8.122341,-1.0,5,0
3424,series2x2_parallel1,107.1163,0.5,3.77,0.8535,2.9501,3.5036,3.8502,0.0,0.0,0.0,0.0,0.0,6.7430344,-1.0,5,1
11,parallel5,95.5706,0.25,2.6871,0.6197,1.7629,2.0102,2.8661,0.0,0.0,0.0,0.0,0.0,6.578495,-2.0,3,0
1117,parallel5,99.4052,2.0,1.4652,1.6038,1.4936,3.9991,1.6071,0.0,0.0,0.0,0.0,0.0,6.635249,1.0,9,0
794,series3,575.0242,0.1667,0.671,4.0229,3.8055,0.6376,2.9157,0.0,0.0,0.0,0.0,0.0,9.167479,-2.584674,1,2
2559,series3,111.072,1.0,1.3115,0.5295,3.8975,1.2342,0.4628,0.0,0.0,0.0,0.0,0.0,6.7953515,0.0,7,2
1399,series3,620.0967,3.0,0.4795,2.1486,0.3154,0.6049,0.2276,0.0,0.0,0.0,0.0,0.0,9.276349,1.5849625,10,2
1422,parallel5,474.6776,0.25,4.0435,5.0283,3.225,0.4228,2.3682,0.0,0.0,0.0,0.0,0.0,8.890804,-2.0,3,0
2481,parallel5,210.0172,0.125,4.0373,3.527,1.5712,2.7457,2.1017,0.0,0.0,0.0,0.0,0.0,7.7143636,-3.0,0,0
999,series3_parallel2,183.9701,0.5,5.8173,1.7186,2.3071,1.5486,2.2263,0.0,0.0,0.0,0.0,0.0,7.5233274,-1.0,5,3
174,series3_parallel2,709.1162,0.125,1.3853,1.9638,2.3815,4.4525,3.8198,0.0,0.0,0.0,0.0,0.0,9.469878,-3.0,0,3
1270,series3_parallel2,270.3433,1.0,3.5192,0.7306,3.0012,1.2247,2.5036,0.0,0.0,0.0,0.0,0.0,8.078649,0.0,7,3
1593,parallel5,186.9531,0.2,3.3315,2.7149,3.3363,1.6636,5.7781,0.0,0.0,0.0,0.0,0.0,7.5465326,-2.321928,2,0
3515,parallel5,67.4601,3.0,0.2686,1.3222,1.9799,1.8057,5.1265,0.0,0.0,0.0,0.0,0.0,6.0759625,1.5849625,10,0
191,series3,211.9321,1.0,1.1499,0.3755,2.1713,0.1712,3.5408,0.0,0.0,0.0,0.0,0.0,7.7274585,0.0,7,2
3595,series3,148.7842,0.5,0.4829,2.5074,1.2997,5.2898,5.9393,0.0,0.0,0.0,0.0,0.0,7.2170773,-1.0,5,2
7,series3,214.3968,1.0,0.1571,4.1414,1.314,2.4956,5.9652,0.0,0.0,0.0,0.0,0.0,7.7441397,0.0,7,2
3529,series2x2_parallel1,662.6412,0.6667,3.3445,2.2136,0.3255,3.5256,0.6654,0.0,0.0,0.0,0.0,0.0,9.372084,-0.58489037,6,1
3022,parallel5,190.8305,1.5,4.9306,2.6333,4.0169,2.7258,4.439,0.0,0.0,0.0,0.0,0.0,7.576148,0.5849625,8,0
535,series3_parallel2,89.2544,0.2,2.0889,3.2516,2.5605,1.7755,2.6637,0.0,0.0,0.0,0.0,0.0,6.4798512,-2.321928,2,3
2238,series3,104.8276,4.0,1.7535,2.1751,1.7882,2.0089,3.059,0.0,0.0,0.0,0.0,0.0,6.711875,2.0,11,2
143,series3_parallel2,126.7415,0.5,1.3456,0.5512,1.9452,0.8691,5.5579,0.0,0.0,0.0,0.0,0.0,6.9857454,-1.0,5,3
863,series3_parallel2,269.4028,0.125,3.7446,5.4515,0.7389,1.6271,0.7943,0.0,0.0,0.0,0.0,0.0,8.073621,-3.0,0,3
269,series3_parallel2,694.4775,2.0,4.3804,3.5442,3.2479,0.1842,3.6323,0.0,0.0,0.0,0.0,0.0,9.439784,1.0,9,3
2582,series3,709.5216,0.3333,1.7666,2.2072,3.8233,3.5009,2.8967,0.0,0.0,0.0,0.0,0.0,9.470703,-1.5851068,4,2
2697,parallel5,789.2077,0.3333,4.33,2.2344,3.8629,2.1329,3.8951,0.0,0.0,0.0,0.0,0.0,9.624261,-1.5851068,4,0
3432,series3,297.0718,3.0,2.6314,1.3086,2.9837,1.3314,1.0181,0.0,0.0,0.0,0.0,0.0,8.214668,1.5849625,10,2
2419,series3_parallel2,306.1767,1.5,4.0404,2.4267,2.186,2.478,2.0527,0.0,0.0,0.0,0.0,0.0,8.258221,0.5849625,8,3
3598,series3_parallel2,265.0246,1.0,3.3479,4.6585,3.4506,0.9952,0.9104,0.0,0.0,0.0,0.0,0.0,8.049982,0.0,7,3
1544,parallel5,403.1834,3.0,1.4832,1.8082,3.7506,1.1392,4.1719,0.0,0.0,0.0,0.0,0.0,8.6552925,1.5849625,10,0
952,series2x2_parallel1,269.5591,0.3333,3.0922,2.3975,4.9125,2.8568,4.8861,0.0,0.0,0.0,0.0,0.0,8.074458,-1.5851068,4,1
1025,series3_parallel2,287.2236,4.0,1.1087,4.8749,0.1546,2.7047,2.1772,0.0,0.0,0.0,0.0,0.0,8.166031,2.0,11,3
3443,parallel5,83.6548,1.5,1.8231,1.859,2.9738,3.7359,1.6129,0.0,0.0,0.0,0.0,0.0,6.3863764,0.5849625,8,0
1564,series3_parallel2,180.6506,3.0,5.4423,2.8623,0.6376,0.3791,0.6484,0.0,0.0,0.0,0.0,0.0,7.4970584,1.5849625,10,3
853,series2x2_parallel1,238.9524,0.6667,3.9964,1.526,3.9076,5.2602,2.0456,0.0,0.0,0.0,0.0,0.0,7.9005795,-0.58489037,6,1
1390,series2x2_parallel1,794.9995,2.0,1.0381,0.5922,1.7531,1.493,2.6496,0.0,0.0,0.0,0.0,0.0,9.63481,1.0,9,1
312,series2x2_parallel1,703.3976,0.125,1.5037,3.5788,0.7682,0.6179,2.4348,0.0,0.0,0.0,0.0,0.0,9.458197,-3.0,0,1
4030,parallel5,577.1687,0.125,3.68,0.1732,2.6398,0.8344,1.793,0.0,0.0,0.0,0.0,0.0,9.17285,-3.0,0,0
2152,series3_parallel2,183.6469,1.0,1.998,0.9533,4.0126,0.5115,1.0142,0.0,0.0,0.0,0.0,0.0,7.5207906,0.0,7,3
372,series2x2_parallel1,324.8098,0.125,0.2241,2.182,0.3253,5.0575,4.1552,0.0,0.0,0.0,0.0,0.0,8.3434515,-3.0,0,1
2555,series3,108.1045,1.5,2.1925,5.6277,2.8748,1.8606,3.1033,0.0,0.0,0.0,0.0,0.0,6.756283,0.5849625,8,2
1937,series2x2_parallel1,877.4332,0.1667,0.4566,4.1123,1.5252,0.4269,2.8822,0.0,0.0,0.0,0.0,0.0,9.777145,-2.584674,1,1
675,series3_parallel2,83.6004,1.5,1.8564,0.3498,1.4305,0.5682,4.9595,0.0,0.0,0.0,0.0,0.0,6.385438,0.5849625,8,3
365,parallel5,569.1163,3.0,0.2418,0.8175,5.6765,3.1121,3.4352,0.0,0.0,0.0,0.0,0.0,9.152579,1.5849625,10,0
2718,parallel5,386.9928,1.5,3.015,3.7245,2.8184,5.2587,0.9854,0.0,0.0,0.0,0.0,0.0,8.596163,0.5849625,8,0
1581,series2x2_parallel1,169.9168,2.0,2.9708,4.7687,1.7377,5.0802,3.4143,0.0,0.0,0.0,0.0,0.0,7.4086847,1.0,9,1
954,series3,75.7199,0.1667,2.9466,1.3,1.2964,0.2661,1.2766,0.0,0.0,0.0,0.0,0.0,6.2426004,-2.584674,1,2
3185,parallel5,709.1517,0.6667,4.0848,1.1153,4.1414,0.33,3.6755,0.0,0.0,0.0,0.0,0.0,9.469951,-0.58489037,6,0
73,parallel5,82.9475,1.5,2.2336,0.9894,1.62,3.2005,5.1468,0.0,0.0,0.0,0.0,0.0,6.3741264,0.5849625,8,0
3099,series3,678.7496,0.1667,5.7024,1.1368,1.0679,3.9765,3.5014,0.0,0.0,0.0,0.0,0.0,9.406735,-2.584674,1,2
3508,series2x2_parallel1,83.7489,3.0,1.3582,0.6166,3.9414,2.8811,4.0882,0.0,0.0,0.0,0.0,0.0,6.3879986,1.5849625,10,1
160,series3_parallel2,500.1235,0.5,0.8195,3.3727,3.0304,2.1583,0.5244,0.0,0.0,0.0,0.0,0.0,8.966141,-1.0,5,3
1028,parallel5,443.7505,0.1667,0.2157,4.9592,2.6548,1.4111,3.9925,0.0,0.0,0.0,0.0,0.0,8.793605,-2.584674,1,0
1674,parallel5,853.3376,0.3333,1.4306,1.4814,0.9657,3.9289,2.5432,0.0,0.0,0.0,0.0,0.0,9.736973,-1.5851068,4,0
295,parallel5,167.5114,1.5,0.4457,2.4191,2.4145,3.3607,0.3545,0.0,0.0,0.0,0.0,0.0,7.3881154,0.5849625,8,0
267,parallel5,462.2419,0.3333,0.5323,2.6847,4.3686,0.4553,2.2533,0.0,0.0,0.0,0.0,0.0,8.852505,-1.5851068,4,0
2694,series3,389.3324,0.25,3.2797,0.4287,1.8613,1.6847,0.8523,0.0,0.0,0.0,0.0,0.0,8.604858,-2.0,3,2
3031,series3,141.5814,0.2,1.0445,3.1007,0.6573,0.9924,3.6817,0.0,0.0,0.0,0.0,0.0,7.145488,-2.321928,2,2
862,series3,243.7967,0.25,0.3645,4.8079,3.0293,3.3534,0.8956,0.0,0.0,0.0,0.0,0.0,7.929535,-2.0,3,2
1778,series3,110.6681,1.5,0.7917,2.6506,2.3293,3.074,4.997,0.0,0.0,0.0,0.0,0.0,6.790096,0.5849625,8,2
548,parallel5,134.5757,0.6667,4.0173,1.6227,1.4815,3.1174,3.4032,0.0,0.0,0.0,0.0,0.0,7.072274,-0.58489037,6,0
3477,parallel5,660.4997,0.5,4.0985,1.9122,2.7614,5.7133,4.5134,0.0,0.0,0.0,0.0,0.0,9.367414,-1.0,5,0
