id,algorithm,frequencia_base,ratio_carrier,index_12,index_23,index_3c,index_4c,index_5c,detune_carrier,feedback,lfo_rate,lfo_depth_cents,key_scaling,env_mod_attack,env_mod_decay,env_mod_sustain,env_mod_release,env_car_attack,env_car_decay,env_car_sustain,env_car_release,algorithm_idx
470,parallel5,89.6199,1.5,1.2471,1.5273,2.8207,3.1759,2.4686,4.0825,0.4439,6.1692,9.5816,0.6018,0.0296,0.1108,0.7355,0.5899,0.005,0.1697,0.9249,0.2449,0
2230,series2x2_parallel1,74.6832,1.5,2.0354,3.7023,3.7579,3.3435,1.4308,-8.9178,0.3553,2.1729,1.202,0.1767,0.0078,0.3941,0.6468,0.1135,0.0552,0.2563,0.5265,0.3495,1
3971,parallel5,348.9554,0.5,2.8091,3.4891,5.6143,1.4973,1.366,11.571,0.4448,5.2489,11.2396,0.4463,0.0315,0.4349,0.355,0.0688,0.0012,0.1049,0.1689,0.309,0
1262,series3,154.4764,0.25,5.0176,5.0729,1.874,0.5307,1.5687,-9.5109,0.3221,3.692,17.8296,0.1322,0.012,0.0353,0.2034,0.081,0.0222,0.0987,0.4028,0.1335,2
866,parallel5,107.968,0.6667,3.6514,3.5328,0.6838,1.986,1.5908,9.642,0.3228,6.7412,5.0293,0.3505,0.0253,0.0678,0.6852,0.2021,0.0013,0.063,0.7722,0.7555,0
1548,series3_parallel2,353.2544,0.1667,1.8919,4.4257,1.1184,2.8337,3.7923,2.7315,0.1664,5.1334,9.2748,0.6007,0.0782,0.1881,0.783,0.5994,0.0671,0.0983,0.2775,0.1271,3
1796,series3_parallel2,86.5337,2.0,2.345,0.5001,0.5426,3.3561,0.4852,-0.5922,0.1935,3.4845,18.8588,0.4793,0.0105,0.0495,0.6148,0.06,0.0259,0.5208,0.9379,0.0851,3
3246,parallel5,73.0331,0.3333,0.2723,5.7598,0.8347,5.1453,0.8588,-6.1974,0.2738,4.8222,3.2213,0.1602,0.0604,0.5051,0.3089,0.0224,0.0063,0.0954,0.2855,0.1766,0
1773,series2x2_parallel1,808.0397,0.25,3.379,1.6112,1.0449,3.9957,3.8053,11.7635,0.0313,1.8862,12.8617,0.1165,0.011,0.0567,0.5837,0.064,0.036,0.3091,0.3432,0.0393,1
3389,series2x2_parallel1,230.6752,0.125,2.7132,2.8763,0.405,5.2812,1.2895,-5.5011,0.4284,1.1586,20.1885,0.136,0.0078,0.0307,0.2393,0.0593,0.0012,0.0639,0.2162,0.1358,1
633,parallel5,161.6592,1.0,5.5922,2.0489,0.7071,3.2422,0.8543,-10.5289,0.0784,4.3393,7.9522,0.2212,0.0396,0.0395,0.8753,0.3581,0.008,0.5732,0.4848,0.6107,0
2130,series3,206.2429,0.1667,0.3489,0.1733,4.2708,4.3066,4.2056,7.2943,0.3618,6.7089,19.9874,0.1882,0.0036,0.1226,0.7947,0.0208,0.0135,0.2263,0.6248,0.0842,2
2355,series3_parallel2,313.6774,3.0,1.4905,0.4431,4.3882,2.7495,4.5425,0.593,0.087,8.8145,14.9411,0.179,0.073,0.1455,0.7858,0.485,0.0072,0.3631,0.5186,0.3353,3
1679,series3_parallel2,120.1542,0.3333,0.5281,0.4617,1.5004,2.4505,2.0958,-1.8119,0.4256,3.5332,3.0928,0.553,0.0253,0.0959,0.8424,0.3545,0.0018,0.4445,0.9188,0.2088,3
657,series2x2_parallel1,74.7413,1.5,1.2441,2.9591,2.1638,3.6332,0.7831,4.5035,0.3993,1.2495,8.8185,0.1942,0.046,0.4481,0.4558,0.5098,0.0016,0.2954,0.5111,0.0378,1
3187,parallel5,573.6275,1.0,3.023,1.4077,3.5127,3.2766,1.8925,-0.3374,0.1691,7.9881,3.1457,0.7349,0.0312,0.1221,0.6303,0.1536,0.0223,0.3825,0.1781,0.4801,0
3855,parallel5,281.6547,0.3333,4.4672,1.7511,4.6961,2.9267,0.6772,7.7326,0.1807,6.8785,1.4244,0.7429,0.0459,0.0467,0.6245,0.0241,0.0012,0.3779,0.4451,0.3214,0
990,series3,532.3951,4.0,1.8757,2.8286,0.6424,0.7158,4.8397,5.9072,0.0275,3.921,19.4991,0.4192,0.0299,0.0799,0.6985,0.2488,0.0081,0.0559,0.8554,0.1663,2
772,series3_parallel2,136.0948,0.1667,1.1453,2.7887,3.9127,1.3411,2.7534,8.6146,0.0914,8.9113,13.1039,0.5476,0.0042,0.3027,0.3022,0.4855,0.0975,0.1154,0.1434,0.2212,3
693,parallel5,201.092,0.125,3.0318,2.3514,0.6413,2.955,3.1494,-9.558,0.2224,2.8447,15.1645,0.2331,0.0045,0.0685,0.5124,0.3024,0.117,0.2491,0.6001,0.3484,0
2402,series3_parallel2,217.8848,0.1667,1.1527,0.9401,0.1935,0.6183,1.9085,3.2699,0.315,4.2668,0.4151,0.3963,0.0082,0.0745,0.1857,0.033,0.0131,0.4746,0.2221,0.2341,3
2515,series2x2_parallel1,361.5102,1.0,4.575,3.3607,0.7308,3.0299,0.5751,5.4314,0.1379,7.5762,9.8119,0.7543,0.0648,0.3638,0.3073,0.1887,0.0111,0.1209,0.1337,0.2059,1
2841,parallel5,700.239,1.5,1.7765,3.2665,1.212,1.4919,3.8581,-11.4029,0.2772,0.5226,2.331,0.7822,0.003,0.0613,0.3253,0.0324,0.0116,0.0469,0.2399,0.0494,0
635,series3_parallel2,278.6935,0.5,5.8692,1.6004,5.7367,0.2866,2.8859,6.1456,0.0228,4.3099,5.7135,0.4695,0.0026,0.3578,0.7745,0.36,0.0026,0.0433,0.2232,0.1995,3
605,series2x2_parallel1,210.2565,0.1667,3.646,2.1618,4.5356,0.2131,3.7528,-5.728,0.2198,0.7578,20.421,0.1674,0.0056,0.3072,0.4861,0.5649,0.0181,0.0941,0.5538,0.0875,1
3740,series3_parallel2,77.056,1.0,0.647,2.9502,3.0245,1.6107,1.0801,-5.1396,0.3357,2.3687,5.7285,0.7254,0.0027,0.427,0.5892,0.0373,0.0014,0.1241,0.2111,0.1399,3
3803,series3_parallel2,183.9891,2.0,0.3537,3.4368,5.0939,5.9293,2.5888,11.7022,0.0047,0.2099,1.6244,0.1709,0.0142,0.0502,0.1985,0.3948,0.0092,0.1178,0.7494,0.0483,3
1058,series3,361.4048,3.0,0.2839,3.1541,2.6704,0.8733,0.4318,1.3793,0.1742,8.6848,7.4926,0.0596,0.0028,0.0991,0.2416,0.186,0.0282,0.0474,0.4422,0.1082,2
3656,series3,559.8711,0.5,1.481,1.1325,3.1992,0.5876,0.9527,-8.2144,0.3346,2.6508,9.3478,0.1436,0.0525,0.0424,0.8209,0.0875,0.0174,0.1639,0.4736,0.0686,2
3401,parallel5,264.8532,4.0,0.6007,5.5423,2.67,1.8757,0.6638,5.3406,0.1788,5.496,18.4607,0.6979,0.0085,0.5358,0.3948,0.0719,0.0088,0.3406,0.6552,0.4787,0
560,series2x2_parallel1,71.1642,0.1667,1.901,0.972,2.2516,2.7187,0.7733,-0.2663,0.2065,8.8064,12.6348,0.6336,0.011,0.037,0.3825,0.0472,0.0302,0.048,0.7087,0.7926,1
3665,series3,88.7833,2.0,1.1003,0.583,1.7733,4.1526,4.181,3.6709,0.1021,3.2253,12.7976,0.4663,0.0331,0.069,0.5418,0.1139,0.1098,0.4751,0.2401,0.0436,2
1500,series3_parallel2,226.953,0.6667,4.5794,1.3579,3.1625,5.388,4.4741,2.2508,0.3988,0.7872,5.5919,0.388,0.0113,0.1791,0.6099,0.6474,0.032,0.1207,0.1227,0.3109,3
2670,series3_parallel2,220.586,0.1667,0.35,5.3543,4.0379,3.0382,4.8091,-0.8898,0.1854,3.9786,5.2481,0.1325,0.0453,0.1121,0.4536,0.0677,0.0033,0.4593,0.7287,0.4105,3
2309,series2x2_parallel1,121.7423,2.0,2.909,0.7663,2.8908,0.9135,1.8765,-9.6207,0.416,6.6136,12.2878,0.3265,0.0579,0.19,0.3559,0.0429,0.0579,0.1709,0.4565,0.7282,1
3117,parallel5,225.9574,0.6667,5.0888,2.6945,2.754,0.1672,2.3955,-6.9076,0.0902,8.7242,15.4063,0.1972,0.0021,0.0798,0.7521,0.4486,0.0159,0.0897,0.1367,0.0533,0
3476,parallel5,288.2057,4.0,1.7084,4.9592,3.6245,3.6593,5.9346,11.1119,0.0334,2.9701,14.022,0.0881,0.0232,0.1688,0.231,0.4533,0.0188,0.1153,0.9422,0.4487,0
3437,parallel5,178.0729,0.6667,1.5155,2.0328,0.9731,0.5482,2.8021,7.7489,0.4198,7.7251,2.1938,0.4283,0.0078,0.1897,0.5951,0.0405,0.0021,0.0552,0.4774,0.0407,0
663,series3,352.5345,0.5,1.3975,0.2118,2.2045,1.7865,5.9781,-10.1625,0.1715,1.2617,4.8832,0.4331,0.034,0.1294,0.8234,0.2225,0.0041,0.0504,0.1699,0.1902,2
908,series3_parallel2,230.7627,1.5,5.0634,2.159,1.5436,1.0773,1.4406,0.7953,0.0151,6.382,5.075,0.2947,0.0155,0.1101,0.3647,0.4028,0.0018,0.0639,0.7289,0.4575,3
1288,series3_parallel2,560.4047,3.0,0.9033,0.8163,3.9083,0.9641,1.4265,6.9463,0.2933,4.2096,8.6096,0.7726,0.0713,0.1748,0.2249,0.4583,0.0025,0.0507,0.2066,0.2514,3
3129,series2x2_parallel1,174.549,0.125,3.1411,0.6638,1.9902,4.0716,0.436,3.1961,0.2011,7.2943,1.8814,0.6584,0.0312,0.0865,0.5826,0.1273,0.0464,0.4959,0.6947,0.0323,1
2851,parallel5,351.6615,1.0,4.5209,2.6745,0.7951,0.592,5.6859,-10.3351,0.2599,6.9012,12.2606,0.7354,0.0115,0.2246,0.2659,0.0406,0.0027,0.0713,0.4375,0.1111,0
1257,series3,155.4419,0.3333,1.5665,5.8418,2.6373,1.9031,4.7069,-11.9051,0.0607,5.7516,4.612,0.4472,0.0616,0.0759,0.3937,0.0251,0.0506,0.0542,0.4971,0.3282,2
1279,series3_parallel2,482.6892,2.0,1.2604,0.582,1.4096,3.5391,3.0768,10.7423,0.4474,0.1333,21.9549,0.7019,0.0684,0.0914,0.3978,0.3519,0.0305,0.0525,0.6074,0.0419,3
427,series3_parallel2,495.7001,0.3333,1.6958,1.1328,1.4907,4.2132,2.7833,-11.1535,0.3734,0.7639,21.4143,0.6386,0.0049,0.098,0.2809,0.0832,0.0527,0.051,0.8224,0.36,3
1543,series2x2_parallel1,879.1125,0.25,1.8572,1.3502,5.3617,1.1134,2.0732,0.2004,0.1338,0.0076,2.7712,0.6636,0.0062,0.2805,0.6436,0.1322,0.0107,0.044,0.3964,0.2417,1
420,parallel5,408.6275,0.1667,0.8266,0.9413,1.2502,4.0581,1.4054,-7.8592,0.0723,3.2232,3.8258,0.2491,0.0042,0.2351,0.6259,0.0772,0.0023,0.0473,0.3838,0.602,0
1561,series3,69.1791,0.25,0.6612,2.9584,0.7678,2.144,4.0141,9.2693,0.2424,1.5152,5.2976,0.5471,0.0038,0.5254,0.2983,0.0541,0.0017,0.088,0.4035,0.0414,2
3942,series2x2_parallel1,827.9347,0.1667,2.3925,3.4037,0.6465,3.7529,5.4227,-7.3979,0.0436,6.8277,10.4792,0.6633,0.0184,0.425,0.4945,0.0391,0.0943,0.1255,0.3839,0.0518,1
2628,series3,364.0313,1.5,1.8246,4.8792,0.84,5.2706,2.8861,-9.5097,0.3145,4.0495,11.0332,0.5836,0.0433,0.4801,0.6866,0.0412,0.0785,0.1996,0.2695,0.1878,2
3164,series3_parallel2,115.0864,1.5,5.7975,5.3772,1.498,5.9813,5.3547,7.1517,0.0706,5.1793,0.2917,0.0763,0.0511,0.0403,0.45,0.6224,0.0016,0.0801,0.9417,0.2533,3
3998,parallel5,827.9144,0.1667,4.412,3.2365,3.9177,1.4912,1.2421,3.4418,0.2772,8.3397,1.3022,0.141,0.0302,0.085,0.6299,0.0561,0.0021,0.4513,0.4684,0.1186,0
2046,series3_parallel2,638.8762,0.5,5.8757,0.4908,5.4265,1.6638,3.5351,6.4391,0.4305,8.4773,0.1869,0.0173,0.002,0.1641,0.7434,0.0617,0.0245,0.6219,0.6034,0.285,3
1721,series3,412.9112,0.25,0.988,0.7695,3.2479,5.2445,3.7344,2.3646,0.1761,4.5665,4.8668,0.5761,0.0062,0.0484,0.6104,0.1244,0.002,0.0486,0.8842,0.6915,2
1726,parallel5,207.9533,0.2,2.7076,1.2562,1.0746,5.8916,1.3918,-6.4795,0.259,4.9613,0.5508,0.1901,0.0056,0.0329,0.5604,0.4078,0.0193,0.2609,0.321,0.2921,0
2705,series3,605.2745,2.0,5.045,4.4996,3.3891,5.8165,0.2381,3.8194,0.0896,0.1429,20.9621,0.5429,0.0086,0.1216,0.785,0.023,0.0076,0.0565,0.16,0.4379,2
626,series3_parallel2,399.3047,0.3333,1.6752,0.7144,0.3941,1.3535,0.4284,-4.1127,0.2827,2.8484,20.4251,0.0203,0.0166,0.4389,0.7469,0.0328,0.0081,0.4661,0.4228,0.2462,3
1685,series3_parallel2,502.0378,0.25,3.8383,1.9266,1.8111,0.9328,1.5811,-5.7156,0.1361,4.7918,14.3112,0.6555,0.0096,0.0412,0.7465,0.1978,0.0493,0.2648,0.1206,0.5618,3
555,series2x2_parallel1,97.2342,0.25,3.3266,0.6584,4.1999,2.2216,4.0795,4.5478,0.0318,1.2905,12.5896,0.2271,0.0051,0.0485,0.2308,0.0482,0.0208,0.2486,0.4724,0.0366,1
1741,series3,120.2871,0.25,1.0504,3.3969,5.4312,3.6642,1.5269,11.496,0.2736,0.9536,6.7932,0.6606,0.0187,0.3765,0.5373,0.0617,0.0107,0.4362,0.2929,0.4551,2
1311,series3_parallel2,83.7154,0.25,2.2468,0.1763,1.1376,1.6001,2.1692,-8.4393,0.0262,2.8716,1.4433,0.5062,0.0263,0.0401,0.4267,0.1093,0.0103,0.489,0.2948,0.053,3
3181,series2x2_parallel1,511.9273,0.1667,1.7526,0.5994,4.1982,3.0132,3.6061,7.4261,0.0483,0.1127,5.8115,0.7498,0.0048,0.0344,0.5666,0.2775,0.043,0.1061,0.8728,0.0885,1
1568,series2x2_parallel1,123.9604,0.25,0.9013,1.7866,3.2182,1.2511,1.1082,-7.8418,0.0932,2.949,15.4431,0.5687,0.0229,0.2574,0.5603,0.0381,0.0209,0.3434,0.5076,0.7627,1
3446,series2x2_parallel1,134.1464,2.0,1.7008,4.2625,0.9699,0.3546,0.424,10.2526,0.3013,8.6565,15.6093,0.2755,0.0583,0.0375,0.6842,0.2372,0.0089,0.0634,0.3743,0.1644,1
1993,series3_parallel2,773.5151,0.2,1.6465,1.5867,2.511,2.8885,2.5263,-8.8465,0.219,7.6696,15.228,0.119,0.0039,0.0492,0.787,0.3864,0.0114,0.1664,0.1355,0.0565,3
478,series3,585.531,0.6667,2.1316,0.7378,4.1053,4.1627,3.6341,9.7191,0.0948,7.4126,18.4477,0.4901,0.0199,0.0614,0.8029,0.2606,0.0023,0.5264,0.8424,0.2611,2
2859,parallel5,464.0391,0.125,4.1158,0.5679,0.9391,1.2175,3.1796,-7.5482,0.0673,6.396,7.733,0.4669,0.0048,0.3967,0.2271,0.1504,0.0015,0.0494,0.6542,0.6884,0
3519,series3,210.7743,1.5,0.9528,3.9119,0.8044,1.5526,3.3739,8.3521,0.0601,2.8692,3.0623,0.2809,0.0377,0.0633,0.2518,0.0337,0.0253,0.0537,0.2269,0.039,2
899,parallel5,429.6516,1.5,3.9676,4.1011,1.5664,3.4578,1.8887,10.6017,0.1478,4.8906,21.2493,0.4908,0.0127,0.3225,0.654,0.2828,0.021,0.0839,0.2746,0.0381,0
3222,series3_parallel2,80.817,1.0,3.0428,1.0016,2.2508,2.2759,3.3317,1.2812,0.1594,2.5262,10.1548,0.1927,0.0488,0.4994,0.4448,0.2099,0.0033,0.0685,0.9354,0.275,3
1811,series3,73.9449,1.0,0.8968,0.4191,3.9203,1.2779,3.6383,6.1803,0.4075,0.2096,6.1849,0.1096,0.0099,0.0478,0.5503,0.202,0.0734,0.1,0.4832,0.054,2
4083,series2x2_parallel1,338.8884,0.125,4.624,0.7251,1.8716,3.3148,3.6112,-9.277,0.1897,2.406,14.2885,0.6979,0.0073,0.1483,0.2263,0.4479,0.0028,0.2793,0.2856,0.0537,1
1076,series3,102.5142,0.2,2.5869,2.4608,2.3126,2.9102,2.662,6.8353,0.1396,4.5217,7.5178,0.7722,0.0294,0.0425,0.5665,0.0213,0.1133,0.4479,0.429,0.0452,2
1964,series3,243.0547,0.125,0.911,1.1585,0.901,3.6423,0.2832,-9.5171,0.0536,2.1671,9.2382,0.2531,0.0031,0.0387,0.7727,0.2891,0.0025,0.2401,0.6102,0.0317,2
2764,series3,855.1835,0.6667,1.0513,0.6903,2.7881,3.7434,1.098,2.4794,0.2179,8.3223,17.3809,0.6732,0.0024,0.1776,0.3862,0.1362,0.009,0.175,0.2949,0.2853,2
2838,series3,114.5968,0.6667,5.4794,2.8877,0.7159,2.9591,3.6278,-10.5716,0.0257,3.0142,16.2928,0.1328,0.0436,0.2438,0.7797,0.5678,0.0241,0.1208,0.3803,0.7562,2
3603,parallel5,88.8254,0.125,1.3187,1.4522,3.8158,2.1193,1.5276,11.0464,0.2169,6.7343,4.3568,0.6308,0.0031,0.1496,0.6491,0.0361,0.0841,0.0646,0.1541,0.1245,0
3986,series2x2_parallel1,453.4356,0.25,5.1398,3.6943,2.0186,0.2625,4.0301,10.8751,0.1476,0.9519,3.0976,0.7678,0.0573,0.1159,0.7944,0.1038,0.0013,0.1935,0.6036,0.0761,1
1026,series3_parallel2,87.3966,0.3333,1.746,0.4754,5.6374,4.161,1.3333,-6.5011,0.4444,1.1948,1.2701,0.1216,0.0102,0.0586,0.4502,0.1959,0.006,0.0799,0.2462,0.1154,3
2065,series3_parallel2,705.1834,2.0,1.3452,2.2841,2.7785,1.5285,0.3705,-5.2419,0.1938,8.0561,5.1697,0.3159,0.0641,0.1223,0.3666,0.0734,0.0095,0.0947,0.4733,0.6794,3
1558,series3_parallel2,174.7617,2.0,1.4685,3.3424,4.0011,1.9693,0.8992,0.9536,0.33,4.9383,10.6597,0.6009,0.0573,0.0651,0.4389,0.0417,0.0013,0.423,0.9224,0.1156,3
522,series3_parallel2,148.4083,1.0,4.7303,3.3345,3.5272,2.3271,0.3008,-6.1928,0.43,4.176,7.4597,0.486,0.006,0.5001,0.6372,0.0713,0.0463,0.1838,0.21,0.0864,3
982,parallel5,438.5016,0.125,5.7338,0.5425,1.0848,5.5085,0.5506,-8.0544,0.3724,7.1449,1.1245,0.0548,0.0107,0.1616,0.4438,0.0646,0.0404,0.1462,0.3658,0.167,0
628,series2x2_parallel1,540.4623,3.0,1.3523,1.1713,3.3569,0.251,2.8392,-9.2804,0.1315,7.154,17.1069,0.6044,0.0391,0.3429,0.8387,0.0752,0.016,0.1041,0.1733,0.0713,1
3889,series3,240.4344,3.0,3.6041,1.029,3.5242,1.3387,1.3308,5.8685,0.0847,8.8355,20.1419,0.755,0.0032,0.3634,0.8035,0.0577,0.0189,0.062,0.2678,0.0677,2
342,series3,316.6183,0.1667,4.6806,2.596,0.4899,0.357,3.6682,11.7666,0.0074,5.7268,16.3538,0.017,0.0374,0.0484,0.4157,0.0706,0.0198,0.3055,0.6575,0.0975,2
3765,series3_parallel2,149.138,0.125,1.4083,2.0612,3.7264,2.1599,0.3253,0.0529,0.1767,8.027,4.7127,0.6504,0.0053,0.071,0.1924,0.0219,0.0025,0.0444,0.753,0.0817,3
405,series3,201.1286,1.5,1.8217,1.9276,1.0186,1.1841,3.7251,4.4498,0.1366,5.872,6.1888,0.3612,0.0082,0.2895,0.8658,0.0821,0.0425,0.1176,0.1492,0.1064,2
3483,series3,134.6813,4.0,1.1492,1.8342,4.3554,0.281,0.9024,8.9016,0.0939,8.946,21.5368,0.1487,0.0242,0.4673,0.3415,0.304,0.0054,0.1446,0.5791,0.0518,2
320,series2x2_parallel1,583.9197,4.0,2.7086,0.4329,0.6111,4.0136,0.3383,-10.0534,0.1052,2.1809,14.8548,0.3558,0.0039,0.3283,0.1834,0.4948,0.003,0.3648,0.9203,0.1892,1
1056,parallel5,845.9613,1.5,0.9093,1.2609,5.0914,1.8062,3.5017,10.8702,0.2157,4.1266,4.2949,0.5373,0.0065,0.4289,0.4676,0.0728,0.0013,0.4936,0.429,0.0588,0
2499,series2x2_parallel1,362.2217,1.0,1.6843,2.6495,2.3544,5.3068,0.5418,-3.7217,0.1704,8.5184,13.0543,0.5658,0.0047,0.0353,0.6535,0.1738,0.0029,0.0752,0.2301,0.0645,1
1969,parallel5,208.2043,3.0,2.6912,1.2121,4.1037,2.8582,2.6099,-4.6001,0.0224,5.0982,10.1177,0.0697,0.0301,0.0996,0.7547,0.1378,0.0015,0.0855,0.4958,0.0411,0
1695,series3_parallel2,101.6342,0.125,1.201,5.2065,5.6358,0.1755,2.1385,-0.3571,0.1573,7.8487,3.8096,0.704,0.0471,0.2528,0.2027,0.1905,0.0992,0.1294,0.8176,0.0741,3
740,parallel5,159.6396,0.25,0.7166,2.3219,4.0951,0.5498,3.1537,-0.4671,0.1899,0.7256,6.5884,0.7134,0.01,0.0536,0.2545,0.1866,0.042,0.3374,0.2511,0.296,0
2991,series2x2_parallel1,114.1312,0.25,2.4524,0.8596,4.3958,0.7222,5.8053,5.9126,0.4461,4.0453,16.8522,0.3256,0.0282,0.043,0.6492,0.0583,0.0254,0.4805,0.8514,0.7963,1
1944,parallel5,620.3882,0.1667,1.7085,0.4152,0.6509,2.5872,3.5221,-1.3872,0.3943,4.8029,11.4857,0.3586,0.0505,0.1248,0.605,0.0438,0.0038,0.0555,0.3905,0.1806,0
530,parallel5,117.9616,0.25,1.2196,4.9278,3.6273,1.4423,2.4988,9.5023,0.1897,8.8727,4.5968,0.0225,0.0138,0.1496,0.3981,0.379,0.1062,0.267,0.1215,0.0509,0
653,series3,527.1576,0.25,2.006,1.7424,1.7144,5.4563,1.3653,6.3239,0.3983,7.3258,18.0809,0.3544,0.0062,0.3028,0.8384,0.0306,0.0206,0.1144,0.1549,0.1263,2
58,series3,241.3996,0.5,1.5432,2.5945,2.1586,0.7083,1.4452,6.6513,0.1729,4.7914,4.4439,0.708,0.0237,0.115,0.809,0.0416,0.0013,0.1554,0.2779,0.0434,2
1187,series2x2_parallel1,160.4619,4.0,3.8701,1.9243,0.9695,2.4063,0.456,-7.99,0.4136,8.9861,3.0293,0.0461,0.0767,0.071,0.5034,0.4734,0.1038,0.3388,0.236,0.0356,1
2903,series2x2_parallel1,87.8374,0.6667,3.809,2.8982,0.9618,2.0758,1.9603,0.9567,0.2067,3.8064,19.39,0.3157,0.0099,0.167,0.5094,0.1893,0.0972,0.0731,0.6884,0.1249,1
1824,parallel5,181.1735,0.5,0.5243,5.9945,4.4055,2.0573,3.1405,6.5262,0.4438,3.8978,0.5401,0.7573,0.0101,0.0636,0.8357,0.0539,0.0192,0.4867,0.6526,0.2491,0
1444,parallel5,73.8338,0.5,0.3906,2.0123,1.3981,2.2028,5.8185,-3.0432,0.2965,0.3109,0.5022,0.3114,0.0507,0.2122,0.8682,0.032,0.0129,0.0604,0.8999,0.0633,0
268,series3_parallel2,205.6822,0.1667,1.3556,0.9468,3.9109,0.4119,0.3608,8.771,0.1975,4.0684,8.0818,0.7463,0.0034,0.286,0.7196,0.0763,0.0092,0.0474,0.464,0.6304,3
3327,series2x2_parallel1,620.0244,2.0,4.3742,1.9861,2.4599,2.7914,1.6503,11.5042,0.0752,3.2804,8.6435,0.3008,0.0513,0.2422,0.5696,0.0331,0.0619,0.2309,0.2414,0.1136,1
688,series2x2_parallel1,107.4615,3.0,5.9435,1.2956,1.698,3.3181,3.4993,-2.7326,0.3384,1.2063,2.235,0.1606,0.0032,0.0526,0.3568,0.2346,0.0411,0.1273,0.7997,0.4528,1
1987,series3,87.7491,0.125,3.9369,3.989,2.8946,2.3145,3.7827,-11.5952,0.4255,3.7869,2.6807,0.0664,0.0062,0.044,0.2648,0.0423,0.0131,0.0932,0.4191,0.3769,2
789,series2x2_parallel1,802.9147,0.5,1.1924,0.3837,2.5683,1.0295,3.8251,-6.9664,0.042,3.5717,10.9808,0.1503,0.0097,0.4111,0.4981,0.3196,0.0116,0.5145,0.4602,0.3034,1
2852,parallel5,107.372,1.5,1.8859,1.5016,3.2385,3.9021,0.3202,-3.9753,0.1386,6.9521,11.5543,0.5632,0.0762,0.0965,0.8655,0.3222,0.0689,0.113,0.2977,0.1052,0
1968,series2x2_parallel1,395.0845,2.0,1.4759,1.533,1.9752,0.2969,3.4571,-10.4923,0.0238,6.3492,17.7095,0.6783,0.0105,0.1372,0.4497,0.0841,0.0156,0.0415,0.3364,0.6805,1
913,series3,201.8606,2.0,5.7085,3.9964,3.7254,2.4296,3.229,10.9097,0.4177,7.471,2.6803,0.0339,0.0027,0.0816,0.3395,0.0532,0.003,0.1232,0.5142,0.0422,2
148,series3,233.5599,0.125,1.6635,2.4016,0.8146,5.4464,3.1175,1.0489,0.2659,7.104,7.501,0.4594,0.0028,0.0354,0.461,0.3172,0.1191,0.1304,0.8541,0.1454,2
2011,parallel5,141.8996,3.0,2.9008,3.7528,5.1774,4.0189,0.7147,-1.9142,0.2576,2.9882,10.8345,0.385,0.0064,0.2692,0.2728,0.2449,0.093,0.3194,0.6126,0.0627,0
1144,series2x2_parallel1,279.6491,1.0,0.6508,0.9898,3.5404,0.9154,2.2147,4.7589,0.0499,8.7587,3.9427,0.0387,0.0168,0.2457,0.6883,0.0303,0.1157,0.1092,0.1829,0.7751,1
3067,series3_parallel2,438.7366,4.0,4.4267,0.1794,0.3117,1.7168,1.0275,-10.2698,0.3873,6.7797,13.2421,0.3009,0.0363,0.1101,0.6237,0.5526,0.0049,0.0662,0.472,0.0612,3
3183,series2x2_parallel1,111.8889,0.125,1.6533,0.5039,1.2834,1.3657,2.6916,11.0737,0.3435,2.9036,13.3322,0.7969,0.0126,0.0825,0.5246,0.0306,0.0013,0.0507,0.7476,0.0658,1
103,parallel5,718.4565,2.0,2.1899,1.0564,1.4259,1.0972,5.1744,-1.9362,0.1343,0.3336,21.1259,0.7022,0.0033,0.4141,0.3279,0.0894,0.0302,0.2981,0.2176,0.1017,0
3615,series3,131.3403,0.5,1.4722,0.764,1.3795,1.0707,2.2556,-9.1615,0.4008,3.0258,16.3437,0.6583,0.002,0.4847,0.7308,0.0981,0.0626,0.0679,0.4492,0.0776,2
1864,series2x2_parallel1,94.2203,0.1667,0.3565,5.4127,2.5269,1.9965,1.1736,-1.3582,0.3673,7.437,1.6904,0.3095,0.0055,0.2378,0.2053,0.0919,0.0787,0.2435,0.5364,0.097,1
571,series3,639.866,4.0,4.2936,2.7882,5.2233,1.3412,3.7852,0.3053,0.0374,7.1353,4.3349,0.3935,0.0035,0.1374,0.504,0.1729,0.0222,0.1644,0.3215,0.039,2
1363,series2x2_parallel1,71.7431,0.125,4.3189,3.1535,1.3964,4.3547,1.4643,5.9139,0.0991,7.0183,6.6327,0.3375,0.0132,0.0363,0.3607,0.3082,0.038,0.2779,0.3399,0.7786,1
1029,series2x2_parallel1,285.2083,0.1667,1.7942,1.5428,2.6184,0.9952,3.3815,-0.3331,0.039,4.1714,8.6651,0.6334,0.0099,0.2635,0.2505,0.1965,0.0014,0.0481,0.6078,0.0789,1
2197,series3_parallel2,182.7268,0.25,1.0563,0.9072,2.7532,1.0285,2.0027,9.3056,0.3427,8.3848,5.0381,0.114,0.0185,0.0495,0.7094,0.0654,0.0493,0.5524,0.8094,0.0708,3
2009,series3,101.811,0.2,1.4744,1.3418,0.7756,0.2276,4.9479,4.4855,0.2963,2.1564,13.4031,0.0635,0.0057,0.1978,0.3637,0.0346,0.0038,0.3204,0.6928,0.0497,2
